n 120
m 1
tmax 1.619090
0.228490 0.036530 2
0.150397 0.046852 8
0.693372 0.597173 7
0.133943 0.784080 7
0.288010 0.064396 4
0.124092 0.010801 9
0.668913 0.659694 10
0.143558 0.773438 9
0.278008 0.049794 7
0.144273 0.016739 6
0.624343 0.595162 8
0.142338 0.775335 2
0.339620 0.000000 9
0.172646 0.001206 9
0.672813 0.666319 7
0.171678 0.774471 7
0.295245 0.003974 2
0.141369 0.042297 3
0.656291 0.616034 7
0.137103 0.718195 2
0.257274 0.050595 2
0.086583 0.000000 1
0.697803 0.612127 2
0.100893 0.812343 4
0.319561 0.077304 2
0.104101 0.023093 10
0.661259 0.685733 7
0.172502 0.737030 2
0.290225 0.041459 4
0.128770 0.020950 8
0.641057 0.656255 2
0.198563 0.738288 10
0.342376 0.040206 8
0.103622 0.049464 3
0.618621 0.688994 2
0.157249 0.736196 4
0.323184 0.034533 6
0.146555 0.000000 6
0.660925 0.609608 2
0.126262 0.749208 7
0.316564 0.059859 2
0.114812 0.051287 6
0.689354 0.643461 10
0.187104 0.779963 9
0.299802 0.053504 9
0.133230 0.013949 9
0.688269 0.625012 10
0.061565 0.762138 4
0.296544 0.018681 7
0.184224 0.010750 2
0.691836 0.664544 10
0.119941 0.736888 9
0.310954 0.017091 1
0.160286 0.085502 8
0.719730 0.651670 7
0.125227 0.736333 2
0.256801 0.053539 5
0.151564 0.000000 8
0.640855 0.656180 1
0.181467 0.751491 7
0.275619 0.041636 4
0.158555 0.015750 5
0.634800 0.628858 6
0.106621 0.783742 3
0.329895 0.066229 3
0.169560 0.008747 7
0.634353 0.661225 9
0.173794 0.747782 7
0.290632 0.037301 1
0.132738 0.038525 5
0.647884 0.675072 7
0.149138 0.783834 5
0.271525 0.000000 6
0.189190 0.017656 1
0.667845 0.638735 6
0.159683 0.797743 8
0.304883 0.051055 9
0.139474 0.063573 1
0.678717 0.606670 10
0.125210 0.788969 6
0.265984 0.034291 6
0.114018 0.015899 1
0.607312 0.636027 4
0.135243 0.725062 5
0.327206 0.044976 1
0.122045 0.000000 6
0.674639 0.650189 1
0.135790 0.763034 3
0.306467 0.020596 1
0.150392 0.051758 7
0.677962 0.635393 6
0.152709 0.741464 10
0.357558 0.041908 9
0.178099 0.061485 8
0.663252 0.676013 7
0.210700 0.734181 3
0.317852 0.048706 6
0.125332 0.036900 2
0.672634 0.644680 7
0.104399 0.751508 1
0.273620 0.068057 5
0.146205 0.049491 5
0.701244 0.676856 4
0.178351 0.756440 8
0.306425 0.012134 8
0.195244 0.067789 10
0.701390 0.663459 7
0.134975 0.768494 2
0.236358 0.019984 6
0.148686 0.030645 7
0.646421 0.622196 8
0.139551 0.769096 9
0.349102 0.000000 4
0.158136 0.017012 8
0.712142 0.633789 2
0.128304 0.732370 8
0.313026 0.036077 6
0.201335 0.000000 6
0.633260 0.634983 2
0.127506 0.772145 6
