n 800
m 1
tmax 17.269556
0.502524 0.695794 2
0.101725 0.610027 3
0.384826 0.488235 3
0.141167 0.964333 1
0.920036 0.289996 0
0.789847 0.876216 0
0.388927 0.950257 11
0.362175 0.532296 2
0.782543 0.111235 0
0.061463 0.739826 0
0.021225 0.889888 1
0.983630 0.413072 3
0.445820 0.527539 3
0.605742 0.429280 9
0.357214 0.773677 8
0.468286 0.360581 2
0.330408 0.000539 3
0.779151 0.442699 3
0.544837 0.330078 8
0.445789 0.405740 3
0.306011 0.844325 9
0.120161 0.588860 1
0.759429 0.380462 0
0.872753 0.456862 1
0.665383 0.528208 1
0.256686 0.846050 2
0.897265 0.963191 2
0.244569 0.941485 0
0.298629 0.802187 3
0.621854 0.351208 10
0.792823 0.982348 0
0.605964 0.739715 2
0.868302 0.244143 3
0.495155 0.173777 0
0.355317 0.711805 1
0.036264 0.964360 0
0.265220 0.111539 1
0.778726 0.750815 1
0.893798 0.478863 0
0.713103 0.274056 10
0.071539 0.167825 1
0.315396 0.729639 0
0.934296 0.609981 1
0.361366 0.912895 10
0.713121 0.309154 9
0.998534 0.834144 2
0.729544 0.358810 9
0.921019 0.864638 1
0.479866 0.134749 0
0.088987 0.017912 0
0.730856 0.677625 2
0.317306 0.254121 11
0.140423 0.678001 0
0.281438 0.258247 8
0.574047 0.691455 3
0.189984 0.188752 9
0.800346 0.274284 2
0.123490 0.882917 0
0.055950 0.493754 0
0.212151 0.931889 3
0.542402 0.925448 11
0.864943 0.372143 1
0.609691 0.915356 10
0.459106 0.466703 0
0.593312 0.692716 0
0.394734 0.105706 0
0.085545 0.676678 2
0.334493 0.334245 10
0.548075 0.436385 2
0.068842 0.993987 3
0.556000 0.377899 9
0.139015 0.540157 3
0.130367 0.870133 2
0.246603 0.922787 3
0.209331 0.211078 11
0.334807 0.937019 11
0.944406 0.987586 3
0.138294 0.535683 0
0.194948 0.342368 11
0.575283 0.071762 0
0.080600 0.587592 1
0.334980 0.320148 10
0.380830 0.582635 2
0.489156 0.735565 0
0.145445 0.316395 8
0.866996 0.039781 3
0.280239 0.585136 1
0.015017 0.935547 0
0.849795 0.583105 3
0.197043 0.731032 0
0.151414 0.261787 8
0.215924 0.584798 0
0.745308 0.433850 1
0.565521 0.762210 2
0.605883 0.821674 8
0.421120 0.129321 0
0.085128 0.613174 3
0.946516 0.154309 1
0.387170 0.833827 8
0.716575 0.542874 3
0.910890 0.059407 0
0.375506 0.529893 2
0.699562 0.810866 8
0.811144 0.297021 2
0.832925 0.930831 2
0.937799 0.345013 1
0.154774 0.632963 0
0.324641 0.392049 9
0.685093 0.196493 11
0.961196 0.282959 3
0.432279 0.994725 10
0.155910 0.455003 1
0.964856 0.280038 2
0.163656 0.470976 3
0.753640 0.933203 11
0.782676 0.960014 1
0.493196 0.313738 8
0.035689 0.855660 0
0.975002 0.880252 1
0.894200 0.829331 2
0.145987 0.086490 2
0.294048 0.236217 11
0.769410 0.688644 0
0.072255 0.927811 2
0.974871 0.986197 2
0.651704 0.130090 1
