n 100
m 1
tmax 22.500000
0.933798 0.189446 3
0.937241 0.093519 1
0.882055 0.421340 3
0.368555 0.432654 3
0.599018 0.982354 5
0.326834 0.476216 2
0.383012 0.897555 2
0.901921 0.579058 3
0.025466 0.346469 2
0.043951 0.144965 1
0.605181 0.113516 1
0.040984 0.360063 5
0.744876 0.846422 1
0.649642 0.232772 1
0.132035 0.896129 4
0.454884 0.950787 2
0.203332 0.829150 5
0.161249 0.914449 1
0.035674 0.363107 6
0.928772 0.559243 3
0.368618 0.545327 4
0.750037 0.991699 3
0.758752 0.581196 2
0.823775 0.577277 1
0.145227 0.205782 5
0.255420 0.325176 2
0.425639 0.816652 5
0.113462 0.826205 1
0.607861 0.460144 1
0.659847 0.127290 3
0.716685 0.304826 3
0.356310 0.115167 4
0.678509 0.511676 5
0.175471 0.031662 4
0.729069 0.013300 5
0.367897 0.267900 4
0.465867 0.386066 3
0.724439 0.081052 4
0.216092 0.491490 3
0.526305 0.010082 5
0.953033 0.645798 5
0.302499 0.137374 0
0.501682 0.418394 5
0.651906 0.706432 4
0.015973 0.312549 4
0.825086 0.449652 1
0.325345 0.930662 2
0.218685 0.316626 2
0.134350 0.808490 2
0.247364 0.837661 1
0.258154 0.068114 3
0.020440 0.865699 4
0.360100 0.903434 5
0.680493 0.208522 2
0.126110 0.611169 1
0.804448 0.815509 0
0.322559 0.819760 0
0.477575 0.197380 4
0.405601 0.278295 1
0.021052 0.864878 4
0.764567 0.699838 2
0.312519 0.706306 5
0.478793 0.114628 4
0.600328 0.890388 0
0.807448 0.576238 3
0.742171 0.832495 5
0.309691 0.317116 5
0.137825 0.631092 3
0.727549 0.114920 4
0.668203 0.788431 2
0.284971 0.632275 2
0.847953 0.064672 4
0.012601 0.974401 0
0.455608 0.370323 4
0.102435 0.331793 7
0.919427 0.531554 1
0.617442 0.979834 1
0.668320 0.239676 3
0.981651 0.432035 0
0.523595 0.737774 4
0.323010 0.112148 3
0.801430 0.355129 0
0.218711 0.417284 6
0.232007 0.853628 2
0.057520 0.320104 7
0.435293 0.372233 3
0.958464 0.084163 2
0.733111 0.150381 1
0.924893 0.352553 3
0.875676 0.803938 3
0.839497 0.683073 4
0.200029 0.068907 0
0.824489 0.371634 5
0.042615 0.410231 3
0.731947 0.401030 5
0.554828 0.416210 1
0.023124 0.938338 0
0.197182 0.257762 2
0.373994 0.145873 4
0.383115 0.656649 3
