n 250
m 1
tmax 5.348423
0.629693 0.000000 8
0.185184 0.575383 1
0.621584 0.769576 8
0.506278 0.813187 2
0.672263 0.858936 5
0.424153 0.501035 7
0.530387 0.081984 2
0.359348 0.642189 10
0.715319 0.739058 5
0.500663 0.821401 4
0.760732 0.829645 5
0.419102 0.433640 6
0.520698 0.123768 7
0.234356 0.632758 6
0.722031 0.606231 1
0.426578 0.866087 3
0.796024 0.894784 9
0.375831 0.504853 4
0.586215 0.054306 5
0.297177 0.692005 3
0.611922 0.623116 2
0.464118 0.763032 8
0.692175 0.912596 8
0.482924 0.465070 6
0.528868 0.051458 9
0.272085 0.529780 6
0.718654 0.752135 2
0.358027 0.850833 3
0.661397 0.960986 9
0.432784 0.521512 10
0.647850 0.045327 7
0.398080 0.556420 2
0.621811 0.711065 7
0.436716 0.802941 6
0.765300 0.938705 10
0.450988 0.512828 4
0.610757 0.023079 1
0.302912 0.597867 4
0.671067 0.722084 5
0.498906 0.839309 5
0.625008 0.913841 8
0.358837 0.480742 8
0.487219 0.000000 7
0.263432 0.528016 8
0.733403 0.646446 5
0.478725 0.811000 6
0.747256 0.889163 8
0.481955 0.453937 9
0.584033 0.064242 1
0.292679 0.519023 10
0.663064 0.727021 1
0.441208 0.751403 7
0.636628 0.901980 2
0.380303 0.394856 6
0.492278 0.000000 1
0.274157 0.600003 5
0.719498 0.720277 10
0.366908 0.852177 7
0.812173 0.874208 4
0.396529 0.392220 4
0.521516 0.003811 9
0.272626 0.683019 8
0.625431 0.684422 8
0.456199 0.797412 9
0.693940 0.906707 8
0.388111 0.468189 1
0.538122 0.094266 6
0.222090 0.548364 9
0.630246 0.643781 1
0.436050 0.836025 7
0.664377 0.874525 2
0.485948 0.417857 10
0.560158 0.000000 6
0.280087 0.607483 9
0.579135 0.688260 8
0.343776 0.873101 4
0.714919 0.928619 6
0.418088 0.382672 1
0.525334 0.035462 5
0.288755 0.598535 9
0.689781 0.665127 7
0.437848 0.857970 8
0.626029 0.953055 7
0.400329 0.494386 10
0.522181 0.048735 8
0.309455 0.653904 1
0.685791 0.684622 3
0.426381 0.860555 1
0.744788 0.896895 6
0.358941 0.401579 4
0.530549 0.109490 8
0.293257 0.572355 5
0.720401 0.675542 3
0.449044 0.838316 6
0.718788 0.931782 5
0.438640 0.420270 6
0.487386 0.000000 4
0.261341 0.596995 8
0.615098 0.684538 4
0.491910 0.878407 4
0.612902 0.878088 1
0.416394 0.526089 7
0.624888 0.013220 10
0.237208 0.653554 7
0.630919 0.710174 10
0.373488 0.817464 10
0.751563 0.900243 2
0.322234 0.421517 7
0.587659 0.092322 4
0.206377 0.589345 9
0.691346 0.729120 9
0.413095 0.838572 9
0.722941 0.963735 4
0.355054 0.443660 1
0.491664 0.121356 3
0.320939 0.728392 2
0.708503 0.717619 4
0.452882 0.909260 1
0.710752 0.936659 9
0.406499 0.417329 9
0.541165 0.000000 6
0.260086 0.602997 1
0.693675 0.637260 9
0.391192 0.815047 7
0.795680 0.840739 7
0.411917 0.397586 8
0.580145 0.024484 4
0.240901 0.645000 8
0.648402 0.712827 3
0.472673 0.778839 7
0.593839 0.959352 3
0.503785 0.596151 6
0.541795 0.000000 8
0.322382 0.571364 9
0.623082 0.664664 9
0.400768 0.843597 5
0.673577 0.907101 9
0.372992 0.545030 9
0.557864 0.026446 8
0.295997 0.665195 6
0.582199 0.634727 10
0.467040 0.773974 5
0.742263 0.983937 6
0.370429 0.411205 10
0.470683 0.043892 3
0.299923 0.668441 6
0.697769 0.599558 8
0.433140 0.877416 8
0.777793 0.874626 9
0.336739 0.420453 7
0.600390 0.095569 9
0.370739 0.613792 6
0.767912 0.672352 10
0.431522 0.882806 5
0.797809 0.847471 2
0.365488 0.586602 3
0.541133 0.000000 1
0.319460 0.499828 8
0.817475 0.592187 7
0.436032 0.832418 4
0.753479 1.000000 10
0.474509 0.529159 5
0.569498 0.014886 2
0.283794 0.656640 9
0.659534 0.704470 10
0.421183 0.851479 6
0.663508 0.864840 4
0.332785 0.486827 1
0.509389 0.074889 2
0.300205 0.637706 8
0.547628 0.780226 6
0.392120 0.804549 1
0.706068 0.840941 9
0.343049 0.459114 6
0.599428 0.000000 2
0.281978 0.562272 9
0.687869 0.621838 9
0.407636 0.878994 1
0.697995 0.847295 6
0.407301 0.476859 9
0.514466 0.045346 4
0.299869 0.590935 7
0.594813 0.713003 3
0.345637 0.861152 2
0.758021 0.888339 5
0.387898 0.531870 4
0.492334 0.000000 1
0.243967 0.555826 7
0.694035 0.718403 3
0.335076 0.917671 3
0.662958 0.904681 8
0.375995 0.432401 3
0.598227 0.017151 8
0.274102 0.632276 8
0.663682 0.694235 4
0.429702 0.881482 5
0.661096 0.907749 2
0.379042 0.506963 9
0.569672 0.022999 4
0.205825 0.677070 8
0.699383 0.643991 4
0.462231 0.832866 7
0.599903 0.834197 4
0.443742 0.508089 6
0.588591 0.007311 10
0.300998 0.666398 1
0.635439 0.677989 3
0.457325 0.915578 1
0.764451 0.882851 6
0.391446 0.515867 9
0.458225 0.105319 1
0.278958 0.723503 7
0.672570 0.827489 5
0.515402 0.985896 3
0.633837 0.973250 7
0.331077 0.455632 1
0.529654 0.029836 3
0.324778 0.636398 7
0.679954 0.728913 10
0.404168 0.876201 7
0.729984 0.907146 9
0.445901 0.478033 5
0.540680 0.084538 4
0.352944 0.572799 4
0.660418 0.757495 2
0.393597 0.765270 4
0.707091 0.909723 7
0.441191 0.495712 9
0.514534 0.056420 7
0.263141 0.622182 10
0.758353 0.800393 6
0.460983 0.831283 3
0.717590 0.998232 7
0.408053 0.404464 9
0.517125 0.007283 9
0.196723 0.580637 10
0.642886 0.743370 10
0.424427 0.910616 7
0.700200 0.849820 1
0.404573 0.449182 6
0.428401 0.000000 5
0.290067 0.677563 6
0.591819 0.769127 6
0.509324 0.929066 5
0.771287 0.897826 8
0.450073 0.466421 6
0.575374 0.050667 3
0.285377 0.556467 7
0.684937 0.613286 5
0.380892 0.893650 8
