n 1200
m 1
tmax 16.000000
0.902741 0.229668 0
0.918255 0.507595 8
0.363466 0.014907 5
0.614214 0.058275 2
0.478330 0.104942 5
0.673556 0.932852 4
0.972229 0.894775 3
0.039282 0.796640 3
0.277087 0.208925 6
0.934328 0.109612 8
0.752445 0.001030 6
0.216503 0.143537 10
0.116337 0.775217 2
0.257970 0.026866 6
0.868817 0.431054 4
0.502444 0.349079 1
0.476037 0.402419 1
0.672735 0.223261 3
0.630101 0.365116 5
0.534835 0.119076 8
0.156344 0.166089 3
0.732959 0.529007 2
0.841162 0.345342 4
0.249518 0.992669 8
0.865658 0.359462 7
0.831933 0.558723 1
0.677562 0.850779 9
0.450506 0.981470 5
0.166196 0.665520 6
0.575471 0.092739 2
0.795623 0.656121 5
0.464784 0.132973 1
0.868307 0.898870 2
0.435615 0.703006 4
0.108798 0.690027 3
0.298620 0.285863 1
0.629645 0.423363 7
0.457300 0.390798 3
0.541192 0.944339 5
0.817878 0.841288 4
0.750438 0.660562 2
0.887945 0.653527 10
0.429492 0.240865 3
0.495370 0.251069 6
0.105982 0.135508 1
0.931603 0.176672 8
0.724477 0.622630 3
0.270536 0.245623 3
0.060021 0.710568 8
0.669973 0.733234 4
0.792265 0.302059 7
0.240882 0.180238 5
0.869187 0.839664 3
0.808196 0.653605 6
0.373301 0.936613 3
0.915795 0.393176 2
0.425733 0.821236 10
0.137885 0.331993 5
0.766161 0.611056 5
0.235497 0.950760 10
0.422684 0.192176 3
0.705926 0.561691 6
0.847874 0.130470 6
0.135056 0.267714 8
0.771216 0.529516 7
0.603864 0.631583 2
0.015778 0.531148 8
0.920288 0.367626 2
0.132655 0.034044 5
0.280100 0.604361 9
0.229686 0.223050 9
0.045172 0.139423 6
0.136608 0.587288 10
0.212466 0.292892 7
0.692839 0.524128 7
0.878015 0.482849 6
0.978306 0.650273 3
0.575558 0.128343 10
0.782797 0.690557 4
0.783138 0.928673 8
0.506761 0.566586 4
0.314166 0.111252 8
0.861750 0.432096 3
0.929604 0.708751 9
0.032413 0.788534 9
0.180092 0.232508 4
0.245051 0.201710 3
0.646046 0.698996 6
0.352419 0.105165 7
0.912406 0.613095 1
0.558917 0.621178 10
