n 120
m 1
tmax 5.574904
0.611325 0.344335 2
0.362125 0.820690 8
0.492207 0.381299 2
0.840701 0.231956 2
0.075204 0.970413 3
0.448640 0.210112 2
0.652443 0.317331 1
0.436550 0.205265 1
0.721768 0.617442 7
0.000000 0.600199 6
0.743700 1.000000 8
0.712257 0.278429 3
0.471465 0.161394 3
0.323092 0.840394 8
0.305329 0.438519 1
0.827693 0.419738 7
0.000000 0.934201 2
0.321693 0.390521 1
0.745523 0.353166 6
0.563281 0.178764 3
0.808604 0.476150 8
0.080148 0.650301 6
0.752969 0.773146 3
0.602354 0.247438 3
0.468069 0.297533 2
0.327419 0.768724 6
0.469245 0.626052 1
0.730916 0.100636 1
0.113181 0.899285 1
0.406109 0.401123 3
0.748325 0.292388 1
0.573468 0.254656 2
1.000000 0.470675 1
0.000000 0.543981 8
0.705805 0.885483 8
0.552017 0.431540 2
0.522429 0.221672 2
0.411940 0.954243 7
0.484681 0.482719 1
0.875911 0.128919 3
0.000000 0.847454 2
0.452424 0.281225 2
0.703679 0.113891 2
0.412768 0.219222 2
0.918911 0.490799 8
0.089984 0.650158 7
0.638317 0.927732 8
0.580726 0.257605 1
0.594513 0.047781 2
0.490728 0.740132 1
0.404636 0.437736 1
0.760222 0.148033 2
0.086847 0.835333 3
0.408936 0.343038 2
0.672414 0.302443 2
0.542601 0.198702 3
0.999620 0.473183 1
0.000000 0.750814 7
0.670749 0.834885 6
0.693592 0.379725 8
0.338329 0.151216 2
0.323191 0.802610 8
0.411927 0.361135 3
0.710697 0.197118 3
0.014513 0.784732 3
0.398999 0.391879 1
0.573759 0.307978 2
0.616957 0.235609 2
0.917554 0.504110 6
0.013940 0.610019 6
0.625721 0.939216 7
0.649638 0.341505 3
0.559314 0.319231 1
0.377472 0.791508 7
0.546171 0.384639 2
0.877078 0.271589 3
0.099144 0.841627 2
0.377791 0.459330 2
0.681835 0.359790 3
0.477717 0.252725 1
0.883803 0.565133 7
0.158659 0.634721 7
0.624207 0.901857 7
0.826959 0.286516 1
0.598061 0.169129 3
0.387173 0.866551 6
0.360591 0.465675 1
0.725860 0.387501 8
0.016290 0.892378 3
0.339854 0.375605 3
0.737564 0.354334 8
0.570960 0.133827 3
1.000000 0.537649 1
0.090462 0.401022 1
0.674281 0.876752 6
0.685636 0.253638 2
0.676011 0.262680 2
0.448935 0.809797 6
0.335475 0.424047 3
0.619789 0.406503 1
0.066383 0.884170 1
0.421346 0.342232 1
0.793594 0.490760 7
0.536234 0.259559 2
0.813095 0.464563 7
0.134993 0.550917 8
0.621700 0.962144 7
0.527185 0.312356 3
0.464539 0.175826 1
0.422922 0.789439 7
0.405085 0.434135 3
0.774170 0.209191 1
0.074738 0.980138 3
0.356396 0.347733 1
0.731910 0.496566 6
0.444401 0.270260 3
0.932658 0.563915 1
0.180403 0.590132 7
0.707836 0.870777 6
0.566659 0.166647 1
