n 300
m 1
tmax 22.500000
0.154297 0.080793 8
0.258948 0.924423 10
0.397222 0.180075 5
0.582217 0.499100 6
0.622770 0.464110 9
0.386156 0.072823 2
0.250085 0.254619 7
0.761724 0.607384 7
0.080083 0.633803 7
0.520524 0.000000 1
0.722417 0.773607 7
0.875625 0.602481 5
0.193678 0.087271 10
0.147389 0.851516 2
0.424045 0.278396 10
0.612587 0.568303 7
0.667738 0.424102 5
0.483895 0.190981 9
0.303908 0.235710 3
0.974699 0.571067 5
0.113172 0.580059 10
0.433712 0.171016 6
0.676405 0.825167 9
0.757362 0.507760 6
0.153503 0.089644 7
0.157367 0.767992 10
0.274278 0.101521 4
0.498948 0.657405 5
0.708343 0.480214 10
0.466274 0.077711 2
0.349298 0.265856 10
1.000000 0.550307 9
0.076457 0.504207 5
0.509556 0.023510 6
0.751270 0.956295 3
0.867084 0.467465 4
0.253170 0.124476 7
0.076784 0.743836 4
0.412241 0.271288 10
0.423397 0.482824 10
0.629410 0.539775 4
0.392675 0.085122 8
0.284630 0.436628 7
0.969444 0.639003 8
0.249063 0.611561 5
0.512172 0.196081 1
0.774375 0.892288 4
0.959040 0.410652 4
0.272359 0.110725 8
0.126965 0.891613 5
0.373723 0.166172 9
0.393431 0.518920 5
0.610917 0.415539 1
0.401346 0.109412 7
0.389883 0.306672 7
0.858350 0.596943 9
0.166144 0.726662 6
0.367156 0.230709 8
0.915281 0.879184 2
0.945032 0.515910 2
0.228891 0.217527 2
0.027210 0.960012 1
0.361923 0.277780 5
0.579957 0.518312 4
0.525619 0.439733 2
0.438147 0.000000 4
0.352535 0.289749 8
0.839963 0.764870 6
0.270686 0.599765 4
0.474771 0.248903 6
0.840084 1.000000 4
0.970052 0.607884 8
0.287126 0.137932 3
0.161738 1.000000 9
0.263353 0.178384 4
0.519891 0.499271 6
0.481422 0.454673 7
0.472043 0.004993 4
0.455581 0.295279 1
0.910812 0.639691 5
0.365174 0.525788 3
0.548365 0.016169 8
0.745085 0.921537 4
0.789646 0.521714 7
0.214400 0.258885 8
0.000000 0.871343 7
0.244188 0.171157 9
0.539268 0.458990 7
0.577412 0.397091 10
0.373399 0.090850 5
0.383015 0.227718 4
0.906030 0.640502 7
0.161434 0.433408 3
0.363893 0.006446 6
0.805554 0.939923 4
0.903784 0.425113 3
0.131439 0.136679 3
0.170693 1.000000 4
0.319016 0.264555 1
0.465627 0.582725 1
0.757393 0.461462 5
0.560536 0.065523 10
0.349012 0.249555 1
0.819952 0.593939 2
0.268595 0.653151 8
0.543277 0.211674 8
0.753028 0.943746 2
0.849284 0.529381 9
0.200761 0.163465 4
0.132048 0.948349 8
0.313915 0.294842 10
0.479057 0.533199 5
0.656198 0.309743 8
0.466049 0.088128 5
0.416171 0.459988 7
0.889625 0.537340 10
0.034790 0.786276 4
0.519626 0.000788 2
0.716959 0.920385 9
0.891869 0.628916 6
0.100609 0.156088 3
0.004658 0.968599 7
0.347557 0.200656 10
0.511550 0.518890 5
0.622757 0.472974 2
0.261992 0.013794 8
0.553844 0.292430 8
0.910530 0.505945 10
0.123893 0.596705 3
0.551447 0.049167 1
0.763515 0.950060 1
0.862419 0.566224 3
0.249744 0.216559 1
0.226813 1.000000 10
0.409723 0.151565 1
0.543465 0.793681 5
0.664099 0.563504 10
0.386585 0.235274 3
0.435822 0.385750 10
1.000000 0.591689 7
0.083197 0.529873 2
0.541785 0.300029 9
0.794227 0.958668 8
0.787493 0.536670 3
0.269995 0.123939 8
0.113869 0.986312 6
0.466276 0.139381 4
0.446193 0.462484 9
0.686607 0.420507 1
0.531373 0.047499 1
0.338164 0.199461 4
0.760685 0.559836 9
0.111759 0.459430 9
0.454638 0.031409 4
0.746945 0.950519 1
0.804159 0.540540 7
0.135719 0.096071 10
0.013614 0.973950 5
0.406704 0.157884 5
0.504338 0.667788 8
0.526998 0.405940 6
0.460434 0.235664 10
0.418815 0.220637 10
0.926517 0.603539 5
0.134335 0.476060 10
0.439889 0.142075 5
0.858812 0.868657 10
0.958446 0.468216 9
0.309254 0.191494 5
0.137009 0.968489 3
0.389494 0.273337 9
0.575382 0.613097 3
0.677047 0.402248 4
0.423803 0.118843 10
0.356077 0.066855 10
0.959263 0.588614 1
0.325763 0.561097 4
0.515121 0.163216 6
0.840591 0.924002 6
0.937259 0.517927 5
0.319946 0.155894 7
0.071996 1.000000 7
0.272576 0.191056 3
0.430460 0.481872 9
0.712527 0.547232 2
0.386901 0.190617 5
0.392810 0.287846 5
0.942188 0.598481 6
0.295138 0.742965 9
0.395752 0.061383 7
0.862631 0.890842 8
0.839497 0.708873 6
0.184685 0.240202 8
0.053441 0.771161 10
0.366880 0.308721 8
0.524134 0.514561 9
0.691381 0.424210 2
0.417197 0.159483 6
0.269212 0.377330 1
0.920986 0.719173 2
0.269477 0.503905 6
0.547788 0.140125 4
0.888363 0.977370 1
0.869717 0.523909 5
0.183713 0.169213 8
0.027518 0.891342 8
0.362417 0.259642 8
0.627379 0.378991 6
0.597451 0.486995 4
0.387693 0.000000 10
0.422152 0.322324 2
0.833672 0.491732 5
0.110571 0.590042 5
0.442069 0.058645 6
0.808983 0.929319 2
0.867157 0.605086 6
0.246364 0.114733 7
0.157653 1.000000 5
0.358803 0.171346 10
0.486168 0.516066 4
0.538906 0.571467 1
0.425712 0.106483 3
0.202758 0.135841 5
0.884779 0.772200 1
0.000000 0.627244 4
0.547692 0.066793 3
0.716461 0.813800 3
0.955832 0.386028 1
0.245743 0.079906 1
0.163831 0.890328 4
0.345073 0.171464 4
0.533698 0.507307 1
0.671238 0.404139 7
0.513391 0.042923 3
0.296170 0.404286 3
0.911146 0.475038 5
0.126568 0.454097 5
0.605299 0.041701 8
0.753875 0.922112 2
0.717535 0.618023 9
0.156165 0.170138 1
0.075471 0.949744 10
0.347460 0.312817 9
0.582868 0.617996 9
0.547330 0.426369 8
0.341801 0.000000 6
0.321402 0.388774 8
0.925587 0.575620 4
0.287791 0.630936 1
0.523189 0.049194 6
0.880159 0.877070 5
0.879320 0.357809 10
0.104635 0.220763 5
0.154395 0.968317 1
0.428484 0.352178 4
0.456537 0.580541 2
0.535926 0.586220 5
0.339063 0.067509 5
0.308784 0.106028 6
0.870404 0.543340 8
0.184562 0.557752 7
0.531553 0.009770 2
0.884357 0.993105 3
0.822726 0.358769 3
0.116428 0.236973 1
0.175028 0.973640 9
0.397046 0.268069 6
0.625316 0.456218 4
0.809293 0.545308 7
0.413437 0.117768 5
0.342310 0.250289 7
1.000000 0.682433 7
0.238663 0.559340 4
0.473898 0.105962 6
0.765070 0.947502 4
0.952386 0.453840 4
0.243916 0.069183 1
0.079143 0.803400 5
0.352166 0.240554 8
0.403396 0.473650 8
0.475098 0.412412 2
0.412011 0.169922 4
0.256369 0.275030 5
0.909729 0.628202 4
0.229964 0.501757 4
0.358799 0.077131 7
0.843919 1.000000 2
0.812673 0.606210 3
0.214980 0.119321 5
0.170188 0.971916 3
0.357691 0.044121 1
0.618646 0.429895 9
0.731643 0.545662 1
0.395559 0.036211 6
0.369045 0.219988 6
0.775057 0.584227 5
0.054832 0.514845 9
0.517490 0.091354 5
0.756118 0.853695 8
0.807146 0.511932 2
