n 100
m 1
tmax 16.000000
0.968391 0.496954 1
0.429876 0.266807 4
0.419915 0.885439 2
0.625282 0.004357 1
0.908077 0.241675 0
0.297614 0.029565 2
0.608293 0.531392 2
0.112552 0.285168 4
0.395646 0.098011 1
0.859101 0.483865 3
0.428057 0.834866 2
0.943520 0.249061 0
0.294129 0.869090 2
0.558780 0.916342 2
0.026951 0.275184 5
0.606096 0.153178 0
0.932900 0.713117 3
0.180107 0.521618 5
0.685283 0.126331 3
0.771760 0.443789 3
0.348850 0.186451 1
0.725415 0.604414 4
0.120578 0.267901 4
0.890291 0.256467 1
0.723399 0.542212 2
0.496573 0.235618 1
0.244856 0.719647 1
0.974417 0.207165 2
0.559167 0.053454 2
0.784913 0.307780 1
0.192298 0.919764 1
0.776323 0.013821 0
0.789082 0.807451 2
0.289054 0.666693 0
0.714438 0.646355 3
0.190131 0.628832 2
0.694290 0.639973 1
0.411265 0.730200 2
0.903278 0.936042 2
0.531991 0.599667 4
0.631578 0.399961 3
0.447272 0.888850 1
0.946368 0.637393 2
0.198105 0.333465 2
0.641151 0.718739 2
0.969753 0.664409 3
0.344961 0.700971 0
0.090052 0.156535 3
0.206528 0.001576 2
0.113080 0.358872 5
0.397800 0.155568 0
0.491056 0.564870 3
0.280407 0.300463 5
0.559223 0.881675 3
0.708029 0.930972 0
0.514039 0.702116 2
0.884251 0.380861 0
0.442705 0.794169 1
0.720689 0.236108 0
0.245097 0.686099 3
0.553997 0.359284 2
0.058115 0.490431 4
0.605448 0.788383 2
0.640980 0.646452 3
0.456291 0.678320 3
0.436802 0.627469 3
0.491273 0.438116 3
0.062636 0.288082 2
0.185091 0.992491 3
0.671613 0.332448 2
0.420476 0.901353 0
0.129749 0.729133 1
0.831314 0.203025 3
0.432578 0.596988 3
0.036740 0.131273 3
0.921511 0.393520 3
0.871149 0.349429 3
0.624841 0.765823 2
0.393068 0.114659 2
0.163666 0.939285 0
0.387845 0.345870 2
0.620505 0.592638 2
0.893231 0.914867 1
0.731981 0.532721 3
0.433550 0.198062 0
0.693492 0.526295 5
0.288376 0.570499 5
0.820589 0.131793 1
0.178140 0.229535 4
0.128222 0.351414 4
0.337853 0.873472 0
0.320247 0.749458 2
0.350898 0.538135 3
0.632749 0.491224 4
0.495304 0.706117 1
0.197676 0.525461 5
0.113996 0.660163 2
0.330641 0.377566 5
0.680472 0.608743 2
0.719618 0.791080 2
