n 120
m 1
tmax 1.305847
0.042426 0.200174 0
0.081119 0.947415 9
0.063725 0.245607 4
0.000000 0.847814 7
0.065914 0.189917 3
0.016879 0.927581 8
0.000000 0.097626 4
0.000000 0.924920 10
0.060264 0.102296 10
0.089011 0.838300 1
0.000000 0.186026 1
0.066058 1.000000 4
0.067280 0.254558 5
0.016710 0.951689 1
0.012740 0.214992 6
0.083383 0.896171 10
0.104182 0.210198 6
0.160841 0.887689 2
0.076303 0.161941 8
0.139907 0.882456 2
0.000000 0.181364 3
0.000000 0.938199 2
0.076390 0.200493 5
0.000000 0.985091 6
0.000000 0.212436 3
0.063410 0.976017 2
0.052216 0.232419 5
0.102557 0.891923 10
0.050034 0.143928 4
0.140308 1.000000 5
0.054485 0.174484 9
0.198978 0.961099 9
0.112987 0.216612 2
0.092842 0.990230 7
0.076944 0.172661 3
0.182965 0.914438 10
0.002780 0.307221 7
0.073518 0.877213 1
0.038097 0.164411 7
0.169282 1.000000 9
0.071644 0.087671 10
0.101176 0.958171 4
0.000000 0.242498 6
0.009005 0.808403 1
0.040414 0.340750 6
0.032307 0.952022 6
0.059578 0.258151 3
0.005257 1.000000 7
0.125078 0.224646 8
0.070091 0.958723 10
0.074074 0.179415 2
0.151656 0.966463 2
0.199083 0.082154 3
0.078031 0.773696 7
0.000000 0.208323 2
0.026034 0.933380 1
0.048197 0.143173 8
0.139411 0.986535 8
0.098579 0.232750 1
0.102157 0.867178 1
0.109692 0.126179 5
0.034835 0.997697 9
0.067943 0.240756 6
0.034035 0.982417 3
0.000000 0.192927 2
0.067679 0.975536 4
0.055826 0.167604 3
0.050810 0.992880 3
0.020473 0.221088 1
0.052780 1.000000 7
0.019745 0.217441 7
0.000000 0.878958 5
0.103365 0.132237 9
0.194881 1.000000 5
0.000000 0.231142 7
0.000000 1.000000 4
0.000000 0.142495 7
0.195463 0.873104 10
0.046536 0.255004 5
0.083583 0.935980 10
0.000000 0.291854 4
0.080656 0.837987 8
0.124898 0.258438 7
0.003386 0.903854 9
0.000000 0.180557 5
0.055369 0.965186 2
0.122703 0.280583 5
0.000000 0.943172 8
0.000000 0.193101 4
0.004177 0.970459 2
0.013348 0.142190 6
0.170852 1.000000 8
0.161968 0.216631 4
0.000000 0.976148 1
0.017275 0.178625 7
0.164109 0.978017 3
0.000000 0.192072 1
0.000000 0.879543 10
0.012731 0.207310 8
0.047878 0.890637 5
0.000000 0.090095 7
0.029981 0.902803 10
0.039786 0.314603 5
0.072178 0.973125 7
0.000000 0.145240 4
0.030465 0.864578 10
0.129087 0.158563 7
0.066254 0.927382 7
0.057697 0.204644 4
0.064058 0.906773 6
0.119966 0.264307 3
0.049302 0.915301 8
0.043562 0.190024 3
0.058836 0.967450 3
0.163123 0.278723 10
0.063390 1.000000 10
0.176587 0.277482 6
0.046827 0.955065 10
0.087826 0.201969 6
0.000000 0.834134 9
