n 1000
m 1
tmax 13.564726
0.110518 0.319008 0
0.356412 0.995588 2
0.260094 0.000000 4
0.514385 0.996877 4
0.242240 0.422382 0
0.514696 1.000000 4
0.412455 0.145431 6
0.305411 1.000000 2
0.255412 0.157888 5
0.644553 0.807233 6
0.525399 0.033386 3
0.568147 0.848783 6
0.210037 0.436321 0
0.729496 1.000000 0
0.073427 0.464020 4
0.266046 1.000000 2
0.415996 0.190009 2
0.893602 1.000000 3
0.069416 0.206025 0
0.474847 0.911613 3
0.160502 0.433607 3
0.590870 0.753056 5
0.366988 0.037689 3
0.689652 1.000000 1
0.320803 0.000000 4
0.700844 0.862883 2
0.508770 0.364271 2
0.706698 1.000000 1
0.357620 0.277953 3
0.770475 0.961745 0
0.186444 0.000000 6
0.439423 0.500515 1
0.258950 0.000000 2
0.628422 0.864242 3
0.066742 0.180502 1
0.467731 0.817410 4
0.161029 0.190926 3
0.443095 0.985677 0
0.170104 0.000000 5
0.413259 0.840838 4
0.206564 0.000000 7
0.669790 0.988659 5
0.443578 0.286548 5
0.502605 0.827314 1
0.403938 0.184619 2
0.331517 1.000000 5
0.163136 0.078127 3
0.729947 1.000000 4
0.003103 0.151771 1
0.558777 0.719341 3
0.598590 0.000000 2
0.753807 0.664877 3
0.144118 0.000000 6
0.651102 1.000000 0
0.210086 0.001064 2
0.608932 0.810687 4
0.240633 0.000000 7
0.732703 1.000000 1
0.000000 0.000000 2
0.265384 1.000000 3
0.192554 0.280681 3
0.658293 1.000000 3
0.533185 0.284374 4
0.486161 0.840313 1
0.169264 0.143314 2
0.636628 1.000000 5
0.079891 0.140853 2
0.723556 1.000000 3
0.183226 0.208562 0
0.762221 0.767330 6
0.383947 0.170350 2
0.513548 1.000000 2
0.498185 0.222206 5
0.600498 1.000000 4
0.514871 0.000000 4
0.716523 1.000000 4
0.000000 0.118956 3
0.438900 1.000000 3
0.354550 0.205070 6
0.185836 1.000000 2
0.280784 0.151541 5
0.461421 1.000000 3
0.104554 0.446827 0
0.672684 1.000000 1
0.040690 0.126132 2
0.402767 1.000000 3
0.722474 0.129496 2
0.602747 1.000000 2
0.425968 0.371013 0
0.536387 0.815082 6
0.521581 0.000000 1
0.556533 0.767141 3
0.354613 0.184044 4
0.595544 0.977606 4
0.366067 0.185043 6
1.000000 1.000000 2
0.237065 0.397231 1
0.543018 0.935771 4
0.219648 0.000000 3
0.668725 1.000000 0
0.000000 0.129259 5
0.800893 0.973754 1
0.319330 0.180784 4
0.714724 1.000000 0
0.388832 0.075953 3
0.810092 0.592392 3
0.034905 0.240598 2
0.410139 1.000000 3
0.313959 0.000000 3
0.727281 1.000000 5
0.374179 0.293086 4
0.460304 1.000000 5
0.139447 0.157684 5
0.598026 0.745645 6
0.046730 0.259505 4
0.498570 0.935537 5
0.295873 0.009520 0
0.651019 0.822797 6
0.130246 0.081415 2
0.708702 0.952039 1
0.295793 0.276297 2
0.541029 1.000000 0
0.190634 0.324512 0
0.792899 1.000000 3
0.088461 0.000000 4
0.396294 0.920221 1
0.375576 0.527572 1
0.562110 1.000000 3
0.214226 0.027622 3
0.706257 0.850551 6
0.143096 0.074200 2
0.521167 1.000000 5
0.000000 0.254289 1
0.635856 1.000000 5
0.195644 0.108855 7
1.000000 1.000000 5
0.376917 0.158808 5
0.821555 1.000000 5
0.249723 0.254038 2
0.802064 0.693511 3
0.000000 0.257791 3
0.503396 1.000000 3
0.337950 0.209044 4
0.304890 1.000000 0
0.223167 0.136619 5
0.971493 1.000000 5
0.401490 0.405748 4
0.376740 0.750941 2
0.465964 0.000000 5
0.436609 1.000000 5
0.223243 0.151824 6
0.677473 0.814777 3
0.000000 0.027681 7
0.353129 0.878571 4
0.174631 0.389684 4
0.566443 0.678287 1
0.101806 0.007634 3
0.701058 1.000000 5
0.343141 0.248191 4
0.556929 0.828053 3
0.506354 0.000000 0
0.703533 1.000000 0
0.116883 0.000000 4
0.733545 0.757842 4
0.128223 0.349663 1
0.356381 0.806295 3
0.145964 0.000000 3
0.644992 1.000000 1
0.501754 0.403817 3
0.544589 0.954803 3
0.677071 0.095435 5
0.490282 1.000000 3
0.412236 0.218263 5
0.732626 0.976625 5
0.467626 0.031384 5
0.804118 1.000000 2
0.211627 0.306027 1
0.585036 1.000000 2
0.000000 0.045824 3
0.463967 0.932989 5
0.541517 0.000000 4
0.553317 0.831134 7
0.363705 0.007423 6
0.445644 0.804934 2
0.245482 0.356547 3
0.302013 0.738342 2
0.154450 0.053150 4
0.635301 1.000000 4
0.050721 0.461673 4
0.489287 0.920164 1
0.024515 0.000000 3
0.418319 0.883513 3
0.151999 0.309181 5
0.831711 0.757134 5
0.460398 0.000000 2
0.875342 0.814381 3
0.133913 0.000000 6
0.847743 1.000000 5
0.377879 0.229883 4
0.653862 0.966316 3
0.032592 0.000000 3
0.585309 0.729628 5
0.411023 0.240851 6
0.518672 1.000000 2
0.309583 0.339663 3
0.516219 0.961912 3
0.320978 0.000000 2
0.564804 1.000000 4
0.193692 0.224727 1
0.225021 1.000000 1
0.122403 0.006140 5
0.471210 1.000000 5
0.000000 0.026130 5
0.201502 1.000000 2
0.148529 0.164069 1
0.524582 0.862581 3
0.407486 0.245901 2
0.668591 1.000000 3
0.523329 0.306979 2
0.648297 1.000000 2
0.112497 0.208118 0
0.214786 1.000000 5
0.471741 0.152304 4
0.722470 1.000000 3
0.691868 0.201042 1
0.636114 0.812344 4
0.360722 0.036848 3
0.837435 0.991453 1
0.000000 0.104257 5
0.609728 1.000000 5
0.185104 0.425078 0
0.580765 1.000000 0
0.435039 0.389879 4
0.475242 1.000000 0
0.000000 0.331499 3
0.654436 0.992717 1
0.305077 0.119107 7
0.435984 1.000000 1
0.335444 0.122558 7
0.271350 1.000000 1
0.114401 0.000000 6
0.556021 0.995016 3
0.109565 0.177329 2
