n 1500
m 1
tmax 10.000000
0.663832 0.534047 0
0.708236 0.478176 2
0.424417 0.121905 1
0.044164 0.717058 11
0.288043 0.002519 1
0.336558 0.880028 3
0.371033 0.128519 1
0.112987 0.875131 10
0.358432 0.287747 1
0.508318 0.226966 3
0.422529 0.468227 1
0.287949 0.817120 2
0.467330 0.499136 2
0.883722 0.054629 10
0.779546 0.926899 2
0.487324 0.644457 2
0.745024 0.044303 10
0.015847 0.478412 3
0.992677 0.828997 3
0.444669 0.775543 3
0.345737 0.792376 3
0.932154 0.479529 10
0.307896 0.743227 1
0.592126 0.502038 2
0.691030 0.403806 2
0.220939 0.667757 2
0.560100 0.042336 2
0.890429 0.909282 1
0.393608 0.385274 1
0.655677 0.162054 1
0.315314 0.919248 1
0.819022 0.270960 10
0.427551 0.913850 1
0.067595 0.966987 9
0.070737 0.376938 3
0.577167 0.819536 1
0.296815 0.184786 1
0.069822 0.486068 3
0.276944 0.123265 2
0.048668 0.839961 11
0.309949 0.062206 1
0.396550 0.928982 2
0.031161 0.162671 2
0.418244 0.942316 1
0.144392 0.283338 1
0.044192 0.888287 9
0.927827 0.706163 9
0.377767 0.777604 3
0.142351 0.163130 3
0.716851 0.477670 3
0.369127 0.973402 2
0.491870 0.831129 1
0.923907 0.065882 9
0.623192 0.397146 2
0.190422 0.082842 3
0.981409 0.827967 1
0.753009 0.386453 2
0.396123 0.147008 1
0.666020 0.873712 1
0.596342 0.934330 3
0.701095 0.950164 3
0.305998 0.036739 1
0.413240 0.417011 1
0.417022 0.535528 1
0.331066 0.331933 1
0.909042 0.208682 10
0.904150 0.634600 9
0.210919 0.793500 1
0.602012 0.372350 1
0.050557 0.654369 2
0.304417 0.452526 3
0.954839 0.842146 1
0.440555 0.661781 1
0.257588 0.924685 1
0.560726 0.505493 1
0.715430 0.784341 3
0.112748 0.067562 3
0.989662 0.665691 10
0.885753 0.059754 10
0.699632 0.354698 1
0.645494 0.063538 3
0.944678 0.667885 11
0.162616 0.521541 2
0.388930 0.135261 2
0.541314 0.059834 1
0.080082 0.383800 2
0.839952 0.165592 9
0.903048 0.038526 10
0.733402 0.021868 9
0.210137 0.563945 1
0.389651 0.997948 1
0.665837 0.530500 2
0.310110 0.975897 2
0.386085 0.013191 2
0.551183 0.634255 3
0.941496 0.989331 2
0.411234 0.254670 1
0.441815 0.898431 2
0.556228 0.188450 1
0.401233 0.909884 1
0.437072 0.492297 2
0.813683 0.733590 1
0.909505 0.886953 1
0.107499 0.189117 2
0.029983 0.953293 9
0.987965 0.985460 3
0.100015 0.661527 2
0.104949 0.375596 1
0.044755 0.217246 1
0.153727 0.317512 1
0.620069 0.675222 1
0.603570 0.784294 3
0.689022 0.403728 3
0.699151 0.571504 3
0.529370 0.332468 2
0.898493 0.843150 2
0.855831 0.158413 11
0.357509 0.189494 1
0.262056 0.226785 1
0.555095 0.089801 1
0.316095 0.615193 2
0.078384 0.908588 9
0.261827 0.896923 3
0.906512 0.696064 9
0.712525 0.137281 2
0.937264 0.408504 9
0.499004 0.300085 1
0.581573 0.633791 1
0.641730 0.456514 1
0.810257 0.780359 3
0.659335 0.797037 1
0.340100 0.308050 3
0.276025 0.197552 2
0.550917 0.664263 1
0.870048 0.473946 11
0.078137 0.346770 1
0.322129 0.090097 1
0.106103 0.962984 11
0.970324 0.122797 3
0.925644 0.462618 9
0.819786 0.585492 10
0.569162 0.909961 2
0.222534 0.405923 3
0.895654 0.458542 9
0.700861 0.096789 1
0.497035 0.014141 2
0.854205 0.780865 2
0.723156 0.699551 3
0.584850 0.057967 2
0.725038 0.327362 1
0.253446 0.088252 2
0.302775 0.922855 1
0.188540 0.588072 2
0.677181 0.564124 2
0.356351 0.544274 1
0.386323 0.560185 1
0.503227 0.582396 2
0.706508 0.074066 10
0.298319 0.554746 2
0.401557 0.539150 2
0.753505 0.682751 1
0.065583 0.974334 9
0.314692 0.273556 1
0.154068 0.735027 10
0.215846 0.047461 2
0.110249 0.485900 3
0.643812 0.162465 1
0.749881 0.181425 1
0.584951 0.478767 2
0.702155 0.479979 1
0.575431 0.271528 1
0.539876 0.408323 1
0.887253 0.316624 9
0.297501 0.502922 2
0.067551 0.147778 1
0.413661 0.045109 2
0.016694 0.971545 9
0.484600 0.428763 2
0.674600 0.391247 1
0.301676 0.275085 2
0.417637 0.063154 2
0.046262 0.324650 1
0.140469 0.770530 11
0.963455 0.594451 9
0.238908 0.119749 1
0.867566 0.683215 9
0.734804 0.432069 2
0.853232 0.762647 3
0.175662 0.496429 1
0.147005 0.983773 3
0.604499 0.454595 3
0.127188 0.089741 2
0.124705 0.634339 2
0.133524 0.840061 9
0.608982 0.659623 3
0.111363 0.177207 3
0.020856 0.101302 1
0.601859 0.932707 2
0.481163 0.942529 1
0.602691 0.548861 1
0.437310 0.783215 2
0.532601 0.375992 3
0.359704 0.775940 3
0.238258 0.466502 3
0.761859 0.778095 2
0.360263 0.751920 2
0.593858 0.149890 1
0.348703 0.683341 2
0.189491 0.917371 11
0.751586 0.558209 9
0.813299 0.371944 9
0.513558 0.500341 1
0.709234 0.272567 2
0.820118 0.976519 2
0.857016 0.338149 11
0.488257 0.380176 1
0.918961 0.882301 3
0.331287 0.035020 1
0.159354 0.947234 9
0.718287 0.376234 1
0.929475 0.271546 10
0.259994 0.515547 2
0.250070 0.956100 1
0.815800 0.005669 10
0.444572 0.500151 1
0.078968 0.613182 2
0.509034 0.802946 3
0.333466 0.238123 1
0.769872 0.613750 11
0.055768 0.388610 3
0.453550 0.623726 1
0.018633 0.914705 11
0.782519 0.035305 11
0.879581 0.822171 1
0.045249 0.142064 3
0.487843 0.136017 1
0.886702 0.296909 10
0.724056 0.642949 2
0.457503 0.149528 2
0.379716 0.947694 2
0.144828 0.236387 1
0.930610 0.795155 1
0.761345 0.971931 1
0.340231 0.586170 3
0.683262 0.765681 3
0.589532 0.965858 2
0.658840 0.416626 3
0.049896 0.311749 2
0.165847 0.111046 1
0.987134 0.193208 11
0.085717 0.053775 1
0.720198 0.324237 2
0.894254 0.668593 9
0.340436 0.762867 1
0.191527 0.306210 3
0.312053 0.777672 3
0.638198 0.623808 1
0.990865 0.423939 10
0.278252 0.652831 3
0.483097 0.120891 3
0.547888 0.269565 2
0.035811 0.087473 1
0.037427 0.748413 9
0.454766 0.317203 1
0.945147 0.766546 1
0.061705 0.841444 11
0.309095 0.401236 2
0.284015 0.893369 3
0.714335 0.337925 2
0.681712 0.058266 2
0.884402 0.685558 11
0.117743 0.974190 11
0.526100 0.444278 3
0.754644 0.856908 3
0.943551 0.630598 9
0.319734 0.540877 2
0.115944 0.584442 3
0.228178 0.790642 1
0.564157 0.752457 3
0.752435 0.259094 3
0.580467 0.600760 3
0.595939 0.515462 2
0.813876 0.217460 11
0.564089 0.994177 2
0.391056 0.666054 1
0.540228 0.667483 3
0.509821 0.930011 3
