n 80
m 1
tmax 5.798431
0.786900 0.368055 2
0.936388 0.513133 2
0.417806 0.535075 1
0.336403 0.572697 1
0.172078 0.765973 3
0.837457 0.631342 5
0.813755 0.367276 1
0.776255 0.454950 3
0.198415 0.084984 3
0.958956 0.042117 3
0.717514 0.266576 3
0.878238 0.128547 3
0.099395 0.035890 2
0.560722 0.624682 5
0.779299 0.773600 6
0.231632 0.664507 1
0.169489 0.498300 2
0.026931 0.143789 1
0.568060 0.677052 2
0.562364 0.479773 6
0.323705 0.541779 1
0.073908 0.592901 1
0.856113 0.120921 1
0.802134 0.758485 5
0.468844 0.248855 2
0.284797 0.550937 2
0.991500 0.360365 1
0.575082 0.169541 2
0.204568 0.083930 3
0.032020 0.546207 1
0.570945 0.220276 3
0.186078 0.599656 3
0.497269 0.539122 4
0.014724 0.486665 1
0.230005 0.649316 3
0.636340 0.564476 5
0.901483 0.853513 6
0.641379 0.607553 3
0.092288 0.417821 1
0.198319 0.827545 1
0.888771 0.634479 5
0.794054 0.009339 3
0.662100 0.142899 2
0.877935 0.683659 6
0.314196 0.468823 3
0.000080 0.393915 3
0.610015 0.500224 5
0.397441 0.706531 2
0.782154 0.644798 2
0.491890 0.054693 1
0.505709 0.063164 1
0.865877 0.259442 1
0.757988 0.366704 2
0.559685 0.156683 2
0.242102 0.404191 2
0.099561 0.619540 1
0.276296 0.235727 3
0.743745 0.991358 2
0.254061 0.199299 1
0.306829 0.796611 1
0.098357 0.095850 3
0.487265 0.365009 6
0.669008 0.338677 2
0.489591 0.869463 2
0.067225 0.251204 2
0.293298 0.382876 1
0.606181 0.145749 3
0.858903 0.254055 2
0.520980 0.117248 3
0.336439 0.357551 2
0.081971 0.777000 3
0.049599 0.429206 1
0.638458 0.388426 6
0.707421 0.676805 3
0.134809 0.450894 1
0.938629 0.671233 5
0.773467 0.144494 3
0.389450 0.701798 3
0.901553 0.826898 6
0.066188 0.232973 1
