n 80
m 1
tmax 18.000000
0.498493 0.000000 0
0.033914 0.778377 4
0.067856 0.201780 2
0.829891 0.966033 3
0.580739 0.101976 9
0.081186 0.747705 9
0.250521 0.077730 4
0.861107 1.000000 3
0.652903 0.033720 9
0.001060 0.831659 6
0.196192 0.138928 3
0.987229 0.992676 3
0.610401 0.000000 4
0.000000 0.705057 7
0.165777 0.222774 2
0.734824 0.954051 5
0.518635 0.000000 4
0.139687 0.767882 7
0.048161 0.235189 0
0.802268 1.000000 4
0.630090 0.070563 4
0.037280 0.815824 5
0.251163 0.166870 3
0.995369 1.000000 0
0.487866 0.004024 6
0.129620 0.789777 7
0.222991 0.202467 3
0.930847 1.000000 3
0.613056 0.000000 7
0.154226 0.821529 9
0.137061 0.151783 5
0.946627 0.995482 1
0.487056 0.016875 4
0.006600 0.824921 8
0.173894 0.258814 3
0.886118 1.000000 2
0.501968 0.000000 5
0.099940 0.775541 9
0.255790 0.149386 3
0.849410 1.000000 1
0.562387 0.062818 5
0.091297 0.747351 9
0.191122 0.235308 2
0.879664 1.000000 4
0.527010 0.006812 8
0.000000 0.694570 5
0.191516 0.302394 2
0.960894 0.963948 0
0.569629 0.000000 6
0.063497 0.659519 8
0.150446 0.175970 2
0.819825 0.968770 2
0.594195 0.010831 9
0.003423 0.731033 4
0.237815 0.318127 4
0.882671 1.000000 4
0.645078 0.055662 5
0.132320 0.731810 5
0.167251 0.146471 4
0.930610 1.000000 5
0.654885 0.051618 7
0.114129 0.855025 5
0.201999 0.232280 4
0.828219 0.993801 4
0.546414 0.000000 9
0.000000 0.841141 7
0.273838 0.187174 2
0.803854 0.963604 5
0.589357 0.133622 4
0.110396 0.838007 8
0.094024 0.261867 2
0.851842 1.000000 5
0.614997 0.000000 6
0.206788 0.743269 9
0.215843 0.224942 4
0.860805 1.000000 2
0.605543 0.025712 4
0.001133 0.830964 6
0.198941 0.238946 1
0.693137 0.983581 0
