n 300
m 1
tmax 18.000000
0.022313 0.935410 0
0.675580 0.722750 5
0.576053 0.162215 3
0.341152 0.421712 4
0.501816 0.385680 4
0.596382 0.704530 1
0.110969 0.440568 2
0.881334 0.016253 7
0.984977 0.149113 6
0.093157 0.387070 9
0.675119 0.147419 5
0.687204 0.804159 7
0.774462 0.540833 4
0.002405 0.251442 2
0.725324 0.281985 6
0.946094 0.783754 10
0.004065 0.923580 5
0.059783 0.429184 5
0.833925 0.061080 5
0.742307 0.459114 8
0.048536 0.744332 4
0.471224 0.799466 7
0.601583 0.797995 2
0.466265 0.014773 2
0.465885 0.547076 4
0.409074 0.811955 4
0.562705 0.709006 9
0.532819 0.747825 8
0.280687 0.050045 7
0.424009 0.975500 9
0.667071 0.949372 6
0.101502 0.977064 9
0.830171 0.819681 9
0.801328 0.137556 2
0.699415 0.343990 10
0.664810 0.857790 2
0.459980 0.779304 1
0.501683 0.245333 3
0.742985 0.786578 8
0.033751 0.353751 6
0.720292 0.941777 7
0.121514 0.302714 7
0.063938 0.836030 7
0.134690 0.823854 6
0.278810 0.004610 7
0.549806 0.699875 3
0.220606 0.664365 8
0.381146 0.819530 2
0.574812 0.618587 6
0.103263 0.902343 4
0.134338 0.010326 5
0.166714 0.708540 3
0.295989 0.125443 5
0.467090 0.358240 4
0.456777 0.894725 1
0.836133 0.855840 9
0.206956 0.172419 8
0.578676 0.683182 5
0.545484 0.236291 1
0.207781 0.614006 6
0.081496 0.430157 9
0.836044 0.132302 7
0.319378 0.829838 9
0.507868 0.113863 7
0.556208 0.544700 3
0.732889 0.237901 7
0.105986 0.562026 1
0.313002 0.704702 7
0.916490 0.939590 9
0.293836 0.639145 6
0.416155 0.894389 10
0.065989 0.960284 1
0.145710 0.978960 8
0.216418 0.326526 10
0.964510 0.328230 7
0.425156 0.419628 5
0.371849 0.876270 9
0.316034 0.690177 4
0.332238 0.668413 10
0.069475 0.401904 9
0.357031 0.186255 9
0.667947 0.205532 3
0.468643 0.737716 3
0.730534 0.866352 5
0.529720 0.814926 7
0.751507 0.303638 2
0.913363 0.159815 1
0.989730 0.062635 3
0.936133 0.635425 5
0.618390 0.945584 10
0.842941 0.067275 10
0.765984 0.969883 3
0.414417 0.442165 5
0.578202 0.475440 5
0.589616 0.473338 4
0.684821 0.366157 3
0.590432 0.921420 1
0.443399 0.261224 5
0.675379 0.465573 4
0.347748 0.298005 9
0.338340 0.324916 7
0.438402 0.318793 4
0.773750 0.727388 4
0.807186 0.545003 8
0.721182 0.883212 2
0.763208 0.457490 5
0.915790 0.544365 5
0.208307 0.630728 2
0.718019 0.502412 6
0.015905 0.851425 9
0.236865 0.117790 7
0.481244 0.646805 2
0.270776 0.164625 5
0.364001 0.444746 9
0.820206 0.354279 4
0.412329 0.076576 3
0.967715 0.864871 1
0.189860 0.234019 5
0.651710 0.111807 10
0.513728 0.734481 1
0.579350 0.333196 1
0.312481 0.218571 5
0.626969 0.741830 9
0.937472 0.863831 8
0.461138 0.035590 2
0.442394 0.955227 4
0.758887 0.880359 5
0.637190 0.443198 7
0.689355 0.395762 10
0.871929 0.380715 8
0.723915 0.829969 5
0.276196 0.348923 2
0.575488 0.793775 3
0.651920 0.642200 6
0.704570 0.799468 8
0.993466 0.476764 10
0.466253 0.938287 5
0.900229 0.811400 8
0.284586 0.307606 7
0.322279 0.107538 4
0.668297 0.164298 8
0.476186 0.835168 4
0.418245 0.720046 8
0.723995 0.011122 1
0.517770 0.505865 6
0.528557 0.119879 5
0.728758 0.201792 3
0.746895 0.838992 5
0.858730 0.079728 2
0.329500 0.900981 1
0.181909 0.479685 3
0.815425 0.241070 2
0.237816 0.667352 8
0.616720 0.923023 10
0.207142 0.097863 1
0.772945 0.315504 6
0.319163 0.365945 3
0.089080 0.635048 4
0.458636 0.671080 8
0.088754 0.549906 4
0.448994 0.289802 10
0.089463 0.400525 6
0.468933 0.760690 8
0.923243 0.347605 6
0.574066 0.753381 4
0.224679 0.137861 4
0.474335 0.963527 9
0.992534 0.990960 5
0.191890 0.788800 5
0.328266 0.625490 2
0.217934 0.825955 3
0.297444 0.072477 1
0.045971 0.810798 10
0.730818 0.079536 10
0.240322 0.919796 3
0.667376 0.326768 2
0.508528 0.099505 3
0.163833 0.538249 3
0.632615 0.754791 8
0.496860 0.365100 2
0.403593 0.693400 6
0.565955 0.762820 1
0.617587 0.103302 6
0.033944 0.491476 8
0.327831 0.385260 4
0.395482 0.096559 5
0.467396 0.700118 8
0.965767 0.202971 9
0.282871 0.639443 3
0.495738 0.467477 1
0.484395 0.124381 2
0.171237 0.705163 5
0.543805 0.467579 7
0.676347 0.398478 6
0.618759 0.886434 5
0.628024 0.777398 1
0.643184 0.681974 6
0.606133 0.872006 3
0.162967 0.583545 9
0.096066 0.897339 7
0.941767 0.809734 6
0.849910 0.271682 3
0.933521 0.586935 8
0.894962 0.606954 4
0.094473 0.279416 6
0.202783 0.674523 2
0.979792 0.451187 5
0.886068 0.593054 9
0.231979 0.893655 10
0.285141 0.229178 4
0.115265 0.993953 7
0.405896 0.691570 2
0.654047 0.017059 4
0.561692 0.363301 5
0.282520 0.356609 10
0.864020 0.229927 2
0.246329 0.188991 3
0.807317 0.762542 9
0.096070 0.963846 8
0.531177 0.391144 1
0.693767 0.190605 6
0.245285 0.060512 4
0.363150 0.562112 8
0.102625 0.146984 7
0.863011 0.174353 9
0.094603 0.656702 6
0.683456 0.494163 1
0.609109 0.471732 1
0.942215 0.574429 6
0.773120 0.224928 7
0.865444 0.258237 6
0.549990 0.700202 1
0.462050 0.084915 3
0.102759 0.907658 1
0.012699 0.118894 10
0.280109 0.146873 10
0.667837 0.151994 1
0.183635 0.326149 10
0.470889 0.555113 4
0.904828 0.347250 3
0.762358 0.344980 9
0.241059 0.565024 5
0.144368 0.136103 4
0.783737 0.688396 2
0.978725 0.223114 10
0.309387 0.448195 8
0.135359 0.393480 7
0.519097 0.346772 5
0.224804 0.118189 10
0.248126 0.646042 2
0.011755 0.508333 1
0.431540 0.187233 2
0.485544 0.279032 2
0.742406 0.442278 10
0.279903 0.097792 5
0.484298 0.874185 5
0.163840 0.241803 9
0.677559 0.684113 2
0.869226 0.783024 10
0.436347 0.716882 10
0.249867 0.460162 2
0.017822 0.705430 6
0.675791 0.744486 6
0.412445 0.066914 10
0.935328 0.584096 2
0.242199 0.936226 3
0.703474 0.507198 8
0.818788 0.671556 1
0.203504 0.357755 4
0.532606 0.867007 10
0.298297 0.485890 4
0.607438 0.703170 3
0.993495 0.542084 1
0.629096 0.757535 6
0.231072 0.183338 4
0.832171 0.367764 1
0.406486 0.106584 2
0.473182 0.456742 1
0.966899 0.184797 9
0.611899 0.627883 7
0.481208 0.591086 4
0.273871 0.937415 2
0.703564 0.217795 6
0.484976 0.960220 6
0.901695 0.680132 6
0.871275 0.561452 6
0.932564 0.702026 1
0.397480 0.035997 1
0.159427 0.921194 3
0.443254 0.864460 1
0.609346 0.775556 10
