n 200
m 1
tmax 18.000000
0.544461 0.949488 0
0.235518 0.824032 1
0.629619 0.938739 3
0.137694 0.803935 6
0.600451 0.877741 8
0.164351 0.698134 3
0.528937 0.981904 1
0.245224 0.662335 4
0.628833 1.000000 7
0.226665 0.870805 1
0.442360 0.920343 1
0.198230 0.744597 7
0.655991 1.000000 9
0.201545 0.753651 3
0.490919 0.996828 1
0.194051 0.795528 3
0.575852 0.939417 2
0.283111 0.783240 9
0.513991 1.000000 5
0.225018 0.795333 3
0.654421 0.834485 5
0.255538 0.815344 2
0.592329 1.000000 2
0.079388 0.712485 10
0.601252 0.948248 5
0.197965 0.735553 10
0.590410 0.852377 5
0.194026 0.823142 4
0.505131 0.991062 10
0.244415 0.768947 3
0.595204 0.915898 6
0.251754 0.855426 1
0.437973 0.922764 1
0.186509 0.815336 8
0.528045 0.859654 10
0.345657 0.711269 4
0.622746 1.000000 7
0.182558 0.822499 4
0.668206 0.946406 4
0.281685 0.836610 5
0.546008 0.933797 2
0.198807 0.878650 1
0.571747 0.854626 1
0.265034 0.792908 9
0.514012 0.950900 4
0.076718 0.775491 6
0.543209 0.773778 6
0.121368 0.736405 3
0.600150 0.943643 2
0.181307 0.738629 6
0.521970 0.926264 1
0.353837 0.865016 1
0.536715 0.965498 8
0.286025 0.756828 9
0.464176 0.927593 6
0.165531 0.719274 2
0.529580 0.937726 2
0.181485 0.883308 5
0.500402 0.898130 4
0.282227 0.712391 5
0.584678 1.000000 2
0.129216 0.864523 10
0.532038 0.943127 4
0.206800 0.736893 10
0.598235 0.922140 4
0.223190 0.779933 7
0.628906 0.774849 7
0.258931 0.792586 9
0.553129 0.946365 10
0.194688 0.814719 10
0.492132 0.873993 9
0.231339 0.811902 8
0.530306 0.839382 5
0.138688 0.776635 7
0.498422 0.964217 3
0.224491 0.813620 7
0.570411 0.980565 7
0.240614 0.676612 10
0.411091 0.931189 7
0.308413 0.863800 5
0.585135 0.914266 8
0.197584 0.858117 8
0.482209 0.896972 5
0.174295 0.773006 8
0.499156 0.987759 7
0.202314 0.809961 2
0.491655 0.866703 6
0.231533 0.836675 10
0.534914 0.977414 10
0.272977 0.756415 4
0.541591 0.857111 10
0.239370 0.781314 4
0.551211 0.845016 7
0.223633 0.733300 9
0.587869 0.961777 7
0.087126 0.746283 2
0.500748 1.000000 4
0.131177 0.797017 3
0.491377 0.975350 5
0.138751 0.775521 6
0.540212 0.821176 4
0.233056 0.857937 7
0.493173 0.891295 8
0.266154 0.773344 9
0.602268 0.916643 10
0.211509 0.726420 10
0.633585 1.000000 3
0.169859 0.755784 10
0.602280 0.993042 4
0.176058 0.698834 3
0.603526 0.907688 1
0.174200 0.693785 5
0.524669 0.933119 5
0.132497 0.675927 7
0.518623 0.995775 9
0.149133 0.804295 7
0.530654 0.956126 6
0.110981 0.848439 1
0.632555 0.848686 7
0.202802 0.725734 8
0.576011 0.898077 5
0.107114 0.847564 4
0.477548 0.791751 6
0.149677 0.873578 2
0.663319 0.869829 8
0.241658 0.814077 4
0.532792 0.846852 8
0.229515 0.823539 9
0.582186 0.884040 7
0.105773 0.825982 10
0.492556 0.891644 8
0.256000 0.725888 2
0.502527 0.844177 5
0.319358 0.763058 7
0.536302 0.861240 10
0.238057 0.821139 1
0.538618 0.934367 2
0.258562 0.785666 5
0.390809 0.984266 5
0.177620 0.690052 9
0.435083 0.936089 8
0.175147 0.726040 5
0.601378 0.934103 1
0.324413 0.742772 7
0.525658 0.956930 9
0.201643 0.744534 6
0.531225 0.994952 8
0.190563 0.812329 3
0.516378 0.947449 5
0.243349 0.724579 4
0.511725 0.951237 6
0.267319 0.789998 8
0.495463 0.988709 2
0.195230 0.745182 1
0.562576 0.900564 3
0.167283 0.713894 7
0.657541 0.849988 8
0.246574 0.762212 2
0.612514 0.952554 4
0.223793 0.870385 8
0.534391 0.979425 9
0.170492 0.733836 6
0.631277 0.967269 8
0.211187 0.750358 7
0.483753 0.834997 2
0.129074 0.758176 9
0.537519 0.934327 5
0.265130 0.738258 5
0.550483 0.867524 2
0.280652 0.849176 10
0.674253 0.988215 2
0.124955 0.794387 5
0.459977 0.967688 3
0.263817 0.827044 1
0.669288 1.000000 1
0.251469 0.700830 1
0.523518 0.801996 2
0.198951 0.781145 6
0.675530 0.949577 10
0.144367 0.826403 4
0.555009 0.798598 9
0.142690 0.797056 2
0.681032 0.849623 8
0.260996 0.766741 7
0.475140 0.875110 3
0.279788 0.709161 8
0.522378 1.000000 7
0.238222 0.893052 9
0.554725 1.000000 6
0.239265 0.662640 4
0.493584 0.941512 1
0.247774 0.844809 6
0.558236 0.833451 4
0.209639 0.695449 2
0.529317 0.920679 4
0.293980 0.837074 8
0.567787 1.000000 6
0.203737 0.711990 5
0.616742 0.923961 1
0.346446 0.799046 7
