n 300
m 1
tmax 8.379263
0.485036 0.834430 3
0.670621 0.520594 5
0.645741 0.233539 9
0.140526 0.282558 10
0.050968 0.378226 3
0.302134 0.833890 3
0.633397 0.420820 2
0.650774 0.366448 9
0.145105 0.189400 7
0.000000 0.429471 5
0.361291 0.884421 10
0.475452 0.679239 10
0.623481 0.184763 6
0.009562 0.248319 3
0.000000 0.307609 6
0.331963 0.896759 9
0.459522 0.750951 4
0.465970 0.213495 1
0.043171 0.301796 10
0.000000 0.413585 4
0.573690 0.752448 8
0.613082 0.659568 8
0.684318 0.153144 7
0.163594 0.152798 2
0.032334 0.195836 8
0.399768 0.779214 4
0.595615 0.612856 7
0.319364 0.169157 5
0.065319 0.287971 6
0.084995 0.235083 9
0.503325 0.902747 8
0.635742 0.621077 5
0.539267 0.323812 8
0.049201 0.174048 9
0.000000 0.205152 7
0.270055 0.610515 9
0.662885 0.548907 8
0.519739 0.332804 10
0.000000 0.457243 9
0.052055 0.304038 5
0.542629 0.964393 7
0.573580 0.751641 10
0.563646 0.245403 2
0.000000 0.249885 5
0.063633 0.285947 7
0.380031 0.887076 6
0.486116 0.611773 7
0.484159 0.097920 5
0.059352 0.274783 6
0.031649 0.353747 4
0.426478 0.817644 5
0.555878 0.712467 2
0.604977 0.125052 8
0.285632 0.244186 6
0.175210 0.354592 5
0.304963 0.858891 4
0.208018 0.732222 4
0.544820 0.306376 6
0.000000 0.169229 6
0.067294 0.563346 2
0.213642 0.831057 1
0.604622 0.572107 4
0.431496 0.249281 9
0.205158 0.040079 7
0.023444 0.468234 2
0.417353 0.770392 7
0.617335 0.440564 6
0.549090 0.158750 7
0.207053 0.273684 6
0.036171 0.340728 8
0.519319 0.954528 5
0.406116 0.663640 8
0.597157 0.276936 5
0.000658 0.243530 1
0.132248 0.404595 3
0.492924 0.831595 6
0.560776 0.595336 8
0.542697 0.397641 6
0.078475 0.295599 1
0.016231 0.291871 2
0.381903 0.867672 7
0.463264 0.602243 1
0.511197 0.436261 9
0.236372 0.149047 6
0.000000 0.191944 7
0.359930 0.767633 9
0.536259 0.414224 9
0.610139 0.318332 9
0.053196 0.097974 3
0.000000 0.225517 9
0.414939 0.693017 8
0.446773 0.637292 5
0.388638 0.376918 7
0.124304 0.077842 1
0.109699 0.346836 6
0.533394 0.711894 8
0.496380 0.654526 4
0.388506 0.283522 2
0.000000 0.222247 6
0.082098 0.380385 4
0.322796 0.739217 4
0.414996 0.630794 4
0.563682 0.255257 2
0.072932 0.178155 7
0.064852 0.463555 1
0.409777 0.705127 7
0.591190 0.754285 3
0.705461 0.458960 4
0.000000 0.195689 3
0.000000 0.401253 10
0.580220 1.000000 4
0.612944 0.625253 9
0.420123 0.244777 9
0.132431 0.357843 9
0.000000 0.466031 9
0.211563 1.000000 9
0.692683 0.857187 2
0.427557 0.071616 3
0.113685 0.191172 3
0.000000 0.320745 1
0.479759 0.802660 4
0.462129 0.574298 10
0.575063 0.232377 3
0.079329 0.288506 3
0.059456 0.323994 5
0.496465 0.787984 4
0.645345 0.640958 6
0.497662 0.233159 6
0.140261 0.420276 8
0.014992 0.167242 5
0.387597 0.644573 4
0.637900 0.640598 9
0.598828 0.173002 2
0.201170 0.172447 2
0.000000 0.358659 5
0.400387 0.830748 4
0.664674 0.715597 5
0.322007 0.178750 5
0.007985 0.265243 8
0.000000 0.343999 4
0.659239 0.663661 2
0.570804 0.613654 4
0.527732 0.416473 5
0.150458 0.151931 8
0.064584 0.206419 3
0.382681 0.988768 1
0.616600 0.637116 9
0.545278 0.281743 4
0.125614 0.274561 8
0.107237 0.213322 5
0.575078 0.702519 1
0.677590 0.764571 6
0.627888 0.096835 9
0.267692 0.157691 8
0.003988 0.309664 5
0.440385 0.851043 9
0.529658 0.551423 4
0.617135 0.191642 6
0.185607 0.173641 9
0.053720 0.278158 8
0.443261 0.550065 9
0.424424 0.446125 8
0.601002 0.154422 9
0.048881 0.445193 9
0.051590 0.146896 5
0.624547 0.861587 3
0.395169 0.583171 10
0.498009 0.378284 4
0.000000 0.313747 7
0.000000 0.212802 5
0.453515 0.956649 3
0.471624 0.636935 10
0.560459 0.201832 6
0.233593 0.277472 6
0.000000 0.466884 3
0.365566 0.836728 10
0.640886 0.525130 3
0.567275 0.266007 10
0.025861 0.199204 1
0.000000 0.346755 5
0.529847 0.727470 2
0.528160 0.539198 8
0.654737 0.127872 9
0.017490 0.468852 1
0.000000 0.451563 4
0.238931 1.000000 1
0.555520 0.659371 1
0.664598 0.245114 9
0.083315 0.306551 2
0.000000 0.168884 4
0.264491 0.838337 2
0.571298 0.680655 1
0.424055 0.376026 7
0.172353 0.248844 7
0.000000 0.285768 7
0.470589 0.908380 6
0.676741 0.728939 6
0.433569 0.282122 4
0.113110 0.418251 7
0.077201 0.344544 8
0.599504 0.825641 10
0.461173 0.541715 5
0.738801 0.309099 9
0.118768 0.014324 6
0.309313 0.439828 9
0.467329 0.664611 5
0.722458 0.622314 5
0.516236 0.353027 10
0.189273 0.304838 6
0.226511 0.240114 10
0.367878 0.898872 4
0.513537 0.671154 8
0.498925 0.184438 8
0.275048 0.203553 9
0.220973 0.176691 10
0.406062 0.775296 2
0.485942 0.648853 10
0.581823 0.183981 6
0.092962 0.189610 7
0.044194 0.277445 5
0.211257 0.861206 4
0.408697 0.627359 4
0.509689 0.442918 10
0.311863 0.354973 2
0.138822 0.557316 5
0.382949 0.814654 7
0.668272 0.505431 7
0.528387 0.250494 4
0.103376 0.178525 2
0.024135 0.160296 5
0.286025 0.687019 4
0.527798 0.651495 3
0.608428 0.313945 10
0.131313 0.157698 4
0.168604 0.518136 2
0.463565 0.626835 6
0.342903 0.513348 1
0.461815 0.140757 9
0.044305 0.246937 7
0.000000 0.249080 9
0.385123 0.923211 4
0.455126 0.740659 8
0.436637 0.189585 8
0.353106 0.124670 8
0.274641 0.339752 1
0.449919 1.000000 9
0.588050 0.618255 7
0.500691 0.237368 6
0.177543 0.311328 2
0.031698 0.367038 2
0.391057 0.855424 9
0.533993 0.509480 7
0.618130 0.124819 8
0.151646 0.185053 5
0.000000 0.286067 2
0.490841 0.598323 9
0.454491 0.755992 10
0.486055 0.327322 4
0.180103 0.216556 5
0.000000 0.191776 9
0.485925 0.725766 9
0.524905 0.657346 5
0.645958 0.267673 9
0.212344 0.238613 2
0.001745 0.147955 10
0.421035 0.672563 5
0.618665 0.711743 4
0.589317 0.131023 10
0.121492 0.212558 10
0.000000 0.205489 6
0.491413 0.975561 7
0.588708 0.575550 3
0.654844 0.244566 9
0.128488 0.268065 2
0.157449 0.286311 2
0.438518 0.748549 4
0.540270 0.712194 9
0.500269 0.211137 4
0.190240 0.344018 8
0.000000 0.255771 6
0.399463 0.916551 8
0.406499 0.526541 8
0.585162 0.148282 3
0.199950 0.367443 4
0.064147 0.327759 9
0.329801 0.979719 10
0.571174 0.530331 4
0.628088 0.452387 5
0.084120 0.080319 6
0.000000 0.356610 2
0.449132 0.727839 1
0.488049 0.368944 1
0.462916 0.078224 9
0.187157 0.416606 10
0.106921 0.308605 3
0.529240 0.862212 2
0.441490 0.501432 5
0.601921 0.283095 2
0.134591 0.251092 5
0.000000 0.205173 7
