n 120
m 1
tmax 5.998810
0.435735 0.407133 6
0.691500 1.000000 4
0.139722 0.761749 4
0.892371 0.177169 2
0.135923 0.997773 2
0.601976 0.425671 6
0.216354 0.260219 9
0.791136 0.772231 7
0.763135 0.964849 9
0.725014 0.000000 7
0.353040 0.408075 5
0.431561 0.289725 8
0.225363 0.525549 7
0.668272 1.000000 8
0.198486 0.803305 7
0.683727 0.194529 5
0.190639 0.969684 1
0.517740 0.652867 10
0.232142 0.362295 5
0.936077 0.695024 10
0.649653 1.000000 5
0.755465 0.000000 1
0.642164 0.748900 10
0.192233 0.272064 7
0.246731 0.460689 10
0.549351 1.000000 5
0.181851 0.715692 7
0.703897 0.348483 10
0.255677 1.000000 10
0.566727 0.424847 5
0.178079 0.198218 6
0.925423 0.590002 2
0.679081 0.807992 2
0.691506 0.000000 6
0.536911 0.633867 5
0.242478 0.271927 5
0.363764 0.408049 6
0.765466 0.729333 8
0.000417 0.918132 1
0.808575 0.094254 7
0.387226 0.857515 3
0.487298 0.505379 6
0.155987 0.315249 9
0.810435 0.602106 1
0.731265 0.940268 2
0.690771 0.000000 2
0.476984 0.351799 10
0.289544 0.406484 5
0.344125 0.439943 1
0.541996 1.000000 6
0.078109 0.910943 3
0.712888 0.236537 5
0.340779 0.981203 7
0.494095 0.582855 7
0.203337 0.219434 8
0.934513 0.549921 9
0.849283 0.922734 10
0.701665 0.000000 6
0.549279 0.575389 3
0.482076 0.295104 7
0.252297 0.352401 2
0.496668 0.886175 9
0.237727 0.672842 9
0.780560 0.236108 2
0.295488 0.998879 1
0.510870 0.616322 6
0.263555 0.163365 6
1.000000 0.666094 8
0.752520 1.000000 1
0.757528 0.092630 9
0.647697 0.382286 2
0.239606 0.355044 9
0.277960 0.314046 7
0.491705 1.000000 5
0.104910 0.804777 1
1.000000 0.175695 9
0.270111 1.000000 7
0.394430 0.452259 3
0.063659 0.103359 2
0.992928 0.604323 10
0.629020 1.000000 9
0.790540 0.000000 7
0.643278 0.499247 9
0.260200 0.290518 9
0.231418 0.436201 10
0.735132 0.961092 3
0.145751 0.900482 8
0.492630 0.217554 1
0.000000 1.000000 1
0.505049 0.599181 10
0.036081 0.045545 9
0.842180 0.810117 10
0.634206 0.877716 1
0.645752 0.000000 7
0.442904 0.618104 1
0.382014 0.186575 4
0.321910 0.466700 4
0.647869 0.892745 2
0.000000 0.816145 10
0.561216 0.292296 4
0.363869 1.000000 5
0.430102 0.618755 3
0.074190 0.148126 4
0.983929 0.959786 3
0.682902 0.993587 10
0.771110 0.049438 3
0.462222 0.579156 7
0.402041 0.095856 5
0.351246 0.419984 4
0.486558 0.912435 7
0.069958 0.959972 3
0.963977 0.286884 5
0.225548 0.998300 3
0.445322 0.537865 7
0.227460 0.353644 9
0.949896 0.558716 2
0.676351 0.978493 1
0.497066 0.000000 3
0.525796 0.523196 7
0.321173 0.077578 7
