n 150
m 1
tmax 16.000000
0.443917 0.177316 10
0.081503 0.631041 1
1.000000 0.211400 2
0.285599 0.868609 2
0.220335 0.081696 5
0.659188 0.700688 8
0.614218 0.573022 1
0.068058 0.193844 9
0.419868 0.324617 6
0.491064 0.787877 10
0.596369 0.550919 4
0.720101 0.000000 7
0.296903 0.042426 9
0.193640 0.511923 8
0.981978 0.238700 9
0.371971 0.922257 6
0.247776 0.187746 4
0.699900 0.649699 5
0.662488 0.570996 5
0.028776 0.222376 5
0.431867 0.256978 5
0.510359 0.955195 3
0.485906 0.612683 8
0.719786 0.000000 7
0.349689 0.072090 5
0.158136 0.514779 5
1.000000 0.252607 8
0.288470 0.872395 6
0.251767 0.109929 4
0.635185 0.530953 10
0.608706 0.597307 3
0.105748 0.133866 2
0.430867 0.316717 8
0.470329 0.838293 8
0.459112 0.580665 7
0.740478 0.000000 5
0.411972 0.073529 5
0.159213 0.644004 7
0.983099 0.239148 10
0.338579 0.868070 5
0.171421 0.218528 9
0.645370 0.697975 3
0.602350 0.585389 3
0.058014 0.189033 8
0.379382 0.161477 7
0.581852 0.916205 1
0.590167 0.607723 10
0.765035 0.019852 10
0.340753 0.144098 5
0.146419 0.604223 7
0.976594 0.239222 7
0.359113 0.880354 5
0.197502 0.155020 6
0.799808 0.641705 8
0.638744 0.543985 8
0.003940 0.165588 1
0.421922 0.301976 3
0.495257 0.903956 4
0.574100 0.587983 3
0.802597 0.011216 6
0.389770 0.124667 7
0.155676 0.453513 8
1.000000 0.262263 9
0.367493 0.849521 4
0.267959 0.191977 3
0.648128 0.647588 2
0.641336 0.655275 7
0.104759 0.149966 8
0.460072 0.268395 8
0.461684 0.879452 1
0.575593 0.503156 1
0.755869 0.016911 6
0.406135 0.100886 8
0.148931 0.548345 3
0.903377 0.226994 2
0.373244 0.896691 9
0.296455 0.079622 6
0.596068 0.679174 5
0.594444 0.573531 2
0.049266 0.204574 3
0.430795 0.298895 4
0.498208 0.873966 4
0.561892 0.534423 2
0.812141 0.015469 2
0.469114 0.126096 8
0.095797 0.575410 5
0.884836 0.195936 6
0.348682 0.806340 1
0.293266 0.219915 1
0.655518 0.661313 6
0.617683 0.544839 5
0.000000 0.246390 2
0.459248 0.306531 4
0.509876 0.856360 7
0.610527 0.542235 6
0.703438 0.000000 9
0.388741 0.163674 9
0.132492 0.552069 4
1.000000 0.260072 10
0.273886 0.911569 8
0.189560 0.166506 1
0.675758 0.652506 8
0.583828 0.626299 3
0.050860 0.161869 10
0.463960 0.238705 5
0.477945 0.840662 9
0.648129 0.567273 1
0.814212 0.000000 9
0.334645 0.193860 5
0.131187 0.623297 5
1.000000 0.368231 7
0.343251 0.875072 1
0.327908 0.112553 4
0.663766 0.654243 10
0.575117 0.609006 5
0.116148 0.265788 6
0.451810 0.263024 8
0.530568 0.864779 4
0.492955 0.528732 6
0.669571 0.064898 9
0.351236 0.119485 9
0.148122 0.563423 10
1.000000 0.272238 4
0.339589 0.862212 10
0.260626 0.161463 1
0.647609 0.626181 5
0.684873 0.568601 5
0.043243 0.098095 10
0.409787 0.353952 1
0.497526 0.829135 3
0.523736 0.548428 4
0.904318 0.000000 6
0.321543 0.150145 7
0.112257 0.668126 5
0.987908 0.178467 4
0.373798 1.000000 7
0.274134 0.136347 7
0.662914 0.707579 6
0.719648 0.555712 7
0.023918 0.166687 2
0.407202 0.364845 5
0.620912 0.831803 8
0.563149 0.597213 9
0.766041 0.008635 9
0.472189 0.135898 7
0.152128 0.499719 3
1.000000 0.260613 3
0.347420 0.908745 10
0.219149 0.139404 4
0.762289 0.720697 10
