n 800
m 1
tmax 14.276794
0.608084 0.400146 5
0.426113 0.157321 1
0.976005 0.726932 0
0.132503 0.416935 0
0.290921 0.975913 2
0.203478 0.856749 1
0.588825 0.130661 1
0.550482 0.670278 3
0.230287 0.782635 2
0.588720 0.600195 0
0.818864 0.581222 3
0.156157 0.093664 2
0.882581 0.597748 4
0.218484 0.879440 1
0.092582 0.895402 5
0.513175 0.429210 2
0.704581 0.367968 5
0.190749 0.444124 2
0.354969 0.253697 2
0.486235 0.175432 3
0.261339 0.554615 3
0.664478 0.211159 3
0.736047 0.346147 5
0.940796 0.792381 3
0.383156 0.118210 3
0.222296 0.003241 1
0.186218 0.085286 0
0.906203 0.147593 3
0.029299 0.039616 3
0.239062 0.028280 3
0.028067 0.765800 3
0.603058 0.162252 3
0.898105 0.983610 3
0.103081 0.398661 0
0.949310 0.859245 3
0.980381 0.436212 4
0.825214 0.557029 3
0.753088 0.501369 3
0.233018 0.021968 2
0.619973 0.244756 3
0.163063 0.477772 0
0.518894 0.426521 4
0.326872 0.949908 2
0.039502 0.590977 3
0.964050 0.967300 0
0.847638 0.749544 1
0.378530 0.598358 5
0.286370 0.117098 1
0.145939 0.624018 1
0.303181 0.202896 1
0.396289 0.018985 3
0.651291 0.944403 2
0.870976 0.179221 0
0.417310 0.965163 3
0.216886 0.980761 2
0.635499 0.645941 2
0.378632 0.014338 1
0.198430 0.863184 2
0.343659 0.718498 4
0.737824 0.915393 2
0.341963 0.457353 5
0.341176 0.201998 0
0.861210 0.120728 2
0.905737 0.334431 1
0.080814 0.835864 5
0.760131 0.188133 1
0.996911 0.605522 4
0.565081 0.123184 1
0.867626 0.053127 2
0.004247 0.600861 0
0.305777 0.405184 0
0.653552 0.907497 3
0.973666 0.642323 3
0.244693 0.022326 1
0.907393 0.134863 0
0.493831 0.578742 3
0.587027 0.807274 1
0.535266 0.917274 2
0.775304 0.360676 1
0.672704 0.949054 2
0.822088 0.972564 2
0.301510 0.313926 1
0.900549 0.261559 1
0.372998 0.087868 3
0.766302 0.932292 3
0.467897 0.053895 0
0.645805 0.297021 2
0.653929 0.282282 2
0.078663 0.691271 2
0.694852 0.635090 0
0.708399 0.248387 2
0.043463 0.685912 3
0.882355 0.847379 1
0.851373 0.482159 3
0.271229 0.016927 1
0.378630 0.453365 3
0.236445 0.230263 1
0.663458 0.913575 3
0.663794 0.056128 2
0.008275 0.103713 3
0.332173 0.716149 5
0.490759 0.600021 5
0.232275 0.830925 3
0.003428 0.138418 3
0.114423 0.035115 0
0.702897 0.094756 0
0.199439 0.432092 0
0.770273 0.882522 2
0.165825 0.618390 0
0.678731 0.134748 0
0.643300 0.305976 2
0.205352 0.874786 1
0.711369 0.561302 3
0.557929 0.166112 1
0.396310 0.285892 0
0.313762 0.869356 0
0.610903 0.837319 1
0.766296 0.353186 4
0.337318 0.607014 5
0.536961 0.782459 1
0.868167 0.382996 0
0.697547 0.115085 1
0.529949 0.400113 5
0.882326 0.744098 2
0.777192 0.784521 3
0.437860 0.422040 2
0.384397 0.015039 0
0.654172 0.429162 4
0.670911 0.862165 2
0.421145 0.714083 3
0.881379 0.976568 1
0.297558 0.679407 3
0.135255 0.426423 3
0.259407 0.611796 2
0.739757 0.217079 2
0.756373 0.704438 0
0.756673 0.992322 2
0.203042 0.361766 2
0.176113 0.734785 2
0.421036 0.368995 2
0.461809 0.275153 3
0.666545 0.127126 0
0.068695 0.931460 4
0.540238 0.876961 0
0.181756 0.562342 0
0.554696 0.350743 2
0.483331 0.341901 1
0.399434 0.015733 3
0.166694 0.417090 3
0.937395 0.458988 5
0.480758 0.680533 3
0.672926 0.779792 1
0.597407 0.972916 3
0.816735 0.738080 0
0.333948 0.463707 5
0.603832 0.822801 3
0.677374 0.278361 2
0.357343 0.757010 3
0.051243 0.456061 0
0.800207 0.191903 3
0.689969 0.318065 4
0.061005 0.083634 2
0.586492 0.759396 0
0.524611 0.480171 3
0.785419 0.564738 1
0.051595 0.546433 0
0.066381 0.818688 5
0.401727 0.284575 0
0.220976 0.784110 2
0.198604 0.169700 0
0.600061 0.574479 2
0.178359 0.892680 1
0.500562 0.195068 2
0.159424 0.849041 4
0.472351 0.456991 0
0.218979 0.346105 3
0.360322 0.400399 2
0.289399 0.963755 0
0.383289 0.618650 5
0.416957 0.773749 3
0.370571 0.224505 2
0.990193 0.682978 2
0.944588 0.041758 0
0.565282 0.538851 1
0.801823 0.176372 1
0.771471 0.272734 3
0.265099 0.349345 1
0.510903 0.540223 0
0.413872 0.527627 2
0.188067 0.333342 3
0.261045 0.779683 2
0.132499 0.183095 1
0.067916 0.766331 5
0.878508 0.673568 3
0.330989 0.355908 0
0.800673 0.232257 3
0.136395 0.970017 1
0.283375 0.927097 1
0.723316 0.103882 3
0.857172 0.614076 2
0.483513 0.410710 5
0.260211 0.570958 2
0.373324 0.930030 2
0.417512 0.827292 0
0.960572 0.136176 2
0.482419 0.670591 3
0.054145 0.031529 1
0.232320 0.198444 2
0.209769 0.962992 3
0.846027 0.972541 2
0.718479 0.438954 2
0.621974 0.217140 1
0.463479 0.300257 1
0.533787 0.666256 1
0.480039 0.449446 0
0.000768 0.763198 5
0.298909 0.362100 3
0.548983 0.961872 1
0.207697 0.708914 1
0.208661 0.106301 1
0.336938 0.786799 3
0.899974 0.815854 1
0.369770 0.777104 2
0.764596 0.361241 4
0.544860 0.057048 1
0.409126 0.729077 5
0.923376 0.442099 1
0.558706 0.350550 5
0.391307 0.508510 4
0.564970 0.404313 3
0.424633 0.587953 5
0.914446 0.258112 2
0.839049 0.116345 3
0.834948 0.318110 2
0.319853 0.938260 2
0.306710 0.200083 0
0.606085 0.699995 1
0.208395 0.857400 0
0.677231 0.404325 2
0.665398 0.619748 0
0.949910 0.093886 0
0.615489 0.639172 1
0.681041 0.492187 2
0.757720 0.673096 2
0.631260 0.176971 3
0.178440 0.227990 0
0.066282 0.672088 2
0.846575 0.821645 2
0.154463 0.896839 5
0.031888 0.057478 1
0.146129 0.623812 2
0.735793 0.477097 3
0.532577 0.094280 1
0.198836 0.020831 2
0.706698 0.237821 1
0.558432 0.262360 3
0.417912 0.964888 2
0.948643 0.685353 3
0.534574 0.007961 0
0.573409 0.924732 2
0.027216 0.541361 3
0.897631 0.519223 5
0.435760 0.158373 3
0.254506 0.766557 0
0.685670 0.627844 2
0.563881 0.844054 3
0.932889 0.486049 5
0.154863 0.732260 0
0.269283 0.330145 0
0.653646 0.061069 1
0.452989 0.328043 2
0.859779 0.397214 3
0.327203 0.475413 2
0.827336 0.772924 1
0.317606 0.706353 2
0.367409 0.687318 2
0.255427 0.738122 2
0.939038 0.581394 5
0.865119 0.022807 2
0.984836 0.055483 1
0.615733 0.716834 2
0.819760 0.082209 2
0.093359 0.766164 5
0.915083 0.411262 0
0.130256 0.295459 2
0.556782 0.149858 2
0.747027 0.873126 0
0.071693 0.805497 2
0.762058 0.369134 5
0.807971 0.688828 2
0.617621 0.411865 4
0.703137 0.803923 2
0.141034 0.102070 1
0.186536 0.825229 3
0.772222 0.041089 3
0.048196 0.614679 2
