n 600
m 1
tmax 9.942342
0.161173 0.335049 4
0.262361 0.352188 0
0.687158 0.993524 0
0.964249 0.788495 2
0.437449 0.946260 4
0.539932 0.277035 0
0.473594 0.708196 2
0.444870 0.239942 2
0.005889 0.143009 0
0.656683 0.827159 1
0.256239 0.794404 7
0.566328 0.142455 0
0.445506 0.495621 2
0.482546 0.563128 2
0.397374 0.046896 2
0.747174 0.115423 4
0.800088 0.802008 7
0.090558 0.110637 4
0.160150 0.229644 2
0.847672 0.199869 4
0.792353 0.336354 1
0.802174 0.500120 2
0.032952 0.333304 2
0.291413 0.604436 0
0.829745 0.168953 3
0.453913 0.018670 5
0.408219 0.586920 4
0.948400 0.767558 3
0.838889 0.800732 4
0.783666 0.205886 2
0.821488 0.927559 6
0.372392 0.084007 3
0.339819 0.158067 4
0.382071 0.066535 1
0.536549 0.667914 2
0.239707 0.507698 3
0.241427 0.432969 4
0.815197 0.973437 1
0.141364 0.919470 3
0.557205 0.399499 4
0.453392 0.477786 2
0.327382 0.688174 4
0.335002 0.614692 2
0.812951 0.173610 0
0.961250 0.524260 4
0.435889 0.270105 2
0.155311 0.278283 4
0.469725 0.569443 1
0.104259 0.879497 2
0.997821 0.946539 4
0.864855 0.294954 0
0.953807 0.854524 7
0.425201 0.032772 0
0.335716 0.875222 7
0.859563 0.923236 6
0.582226 0.518557 3
0.054778 0.824396 6
0.717194 0.120630 4
0.251404 0.152263 4
0.308635 0.570278 4
0.097373 0.416399 2
0.930683 0.068062 5
0.639926 0.498509 2
0.633873 0.785209 0
0.344567 0.439336 2
0.031102 0.233406 3
0.487771 0.296668 2
0.178608 0.311183 5
0.121093 0.911592 5
0.801257 0.553879 5
0.340945 0.491786 3
0.113387 0.214408 5
0.764593 0.958377 4
0.687584 0.177561 3
0.035800 0.033827 5
0.103524 0.487380 4
0.410798 0.324077 5
0.102188 0.350012 0
0.449100 0.436668 1
0.270471 0.103325 4
0.722728 0.721558 1
0.065899 0.115444 2
0.656593 0.445944 0
