n 200
m 1
tmax 2.995812
0.259670 0.804749 0
1.000000 0.851182 8
0.098289 0.317947 9
0.284891 0.851004 6
1.000000 0.852763 6
0.116863 0.142342 4
0.318219 0.875738 7
0.931331 0.889130 6
0.132169 0.278818 5
0.277278 0.814356 7
0.981439 0.834796 11
0.211296 0.299126 7
0.339685 0.799680 2
1.000000 0.859466 5
0.218457 0.192932 5
0.268419 0.884161 11
1.000000 0.966136 8
0.128025 0.239882 3
0.292451 0.882603 6
1.000000 0.928637 8
0.188133 0.227626 1
0.300802 0.817792 5
1.000000 0.958064 3
0.176804 0.245070 8
0.181052 0.803527 7
0.986978 0.832010 4
0.068841 0.178454 10
0.263194 0.748555 6
0.968047 0.946366 7
0.220806 0.249019 5
0.386550 0.833354 12
0.937908 0.938015 2
0.245806 0.285969 0
0.265193 0.875814 11
1.000000 0.897525 10
0.142117 0.244618 9
0.213609 0.805556 9
1.000000 0.971777 6
0.165604 0.159528 5
0.219656 0.810898 11
1.000000 0.908062 7
0.138480 0.216286 10
0.270591 0.815637 8
0.932439 0.827679 2
0.133059 0.260230 5
0.249728 0.791992 12
0.953420 0.964284 9
0.123050 0.275955 3
0.332308 0.845501 6
1.000000 0.846129 4
0.140798 0.206561 2
0.223401 0.793989 8
1.000000 0.854386 7
0.173244 0.330293 3
0.224264 0.852171 8
1.000000 0.901139 12
0.177709 0.205626 7
0.296367 0.712755 4
1.000000 0.917358 5
0.075901 0.221814 0
0.204370 0.842598 6
0.990315 0.942541 8
0.229129 0.222611 8
0.252561 0.788392 4
0.987368 0.789866 9
0.053806 0.159722 9
0.224181 0.881990 7
1.000000 0.976368 11
0.120101 0.150707 9
0.207955 0.874728 3
1.000000 0.924724 10
0.093483 0.177630 5
0.281725 0.748135 3
1.000000 0.895381 12
0.073295 0.314054 4
0.186503 0.741151 8
0.967430 0.938151 10
0.267622 0.275331 8
0.371019 0.774883 3
0.950556 0.941414 5
0.152756 0.201635 4
0.288467 0.800735 3
0.920644 0.883215 12
0.124831 0.282150 9
0.298860 0.803840 2
1.000000 0.838450 2
0.127843 0.232421 9
0.319613 0.848812 5
0.985525 0.855869 12
0.083822 0.223751 3
0.271199 0.772653 6
1.000000 0.873072 12
0.228349 0.226070 3
0.224094 0.774437 2
0.984249 0.901272 10
0.127088 0.216444 9
0.199872 0.787122 9
0.946170 0.891685 5
0.074884 0.325561 0
0.270721 0.771265 12
1.000000 0.915638 9
0.118259 0.328826 5
0.310778 0.854473 4
0.958295 0.879813 7
0.187100 0.165806 7
0.305461 0.842870 8
1.000000 0.978802 8
0.150384 0.260735 9
0.201690 0.854560 3
0.976175 0.892620 10
0.196849 0.264607 5
0.318794 0.890601 7
1.000000 0.858981 5
0.124710 0.242334 10
0.191926 0.801374 3
0.947104 0.925734 9
0.162900 0.221881 4
0.273430 0.767466 11
1.000000 0.954038 6
0.075526 0.190111 0
0.293149 0.795922 4
1.000000 0.870010 9
0.210481 0.279015 1
0.230885 0.791103 5
0.970133 0.902488 5
0.234723 0.319341 6
0.266915 0.723942 3
1.000000 0.868651 12
0.162746 0.228197 7
0.329803 0.899070 12
1.000000 0.823686 5
0.174194 0.218340 1
0.325765 0.881706 12
0.962245 0.978062 5
0.130090 0.217902 10
0.282511 0.750242 2
1.000000 0.869974 4
0.197107 0.322819 9
0.302693 0.830544 5
0.945039 0.940041 3
0.132173 0.257389 2
0.256417 0.858385 5
0.991318 0.926929 5
0.151839 0.246890 3
0.273658 0.841782 5
0.960526 0.802483 5
0.162403 0.211973 10
0.224753 0.841110 7
0.946688 0.887972 11
0.088073 0.221072 3
0.253645 0.774050 9
1.000000 0.810779 2
0.116035 0.195170 5
0.276636 0.748437 11
1.000000 0.929170 10
0.133367 0.243245 1
0.206688 0.756730 2
1.000000 0.852520 5
0.080585 0.297188 8
0.288791 0.878468 7
1.000000 0.800178 4
0.164276 0.306343 0
0.250455 0.810695 9
0.968651 0.938464 2
0.060057 0.273903 10
0.305250 0.780214 4
1.000000 0.919767 6
0.297829 0.255901 8
0.312266 0.760125 5
0.941787 0.910300 11
0.148540 0.327415 4
0.157773 0.848447 6
0.971106 0.836983 11
0.080669 0.241776 0
0.355304 0.827016 8
0.921272 0.932286 2
0.248133 0.178273 8
0.254294 0.771611 4
1.000000 0.966507 3
0.163863 0.292197 4
0.246229 0.852948 11
1.000000 0.871527 10
0.158223 0.361760 7
0.283838 0.809132 10
1.000000 0.999841 3
0.147872 0.299874 7
0.350258 0.841507 2
1.000000 0.934219 7
0.106729 0.191371 8
0.276099 0.716771 2
0.929293 0.982339 11
0.202910 0.195959 5
0.275563 0.867035 8
0.975963 0.874674 11
0.138802 0.213264 6
0.228546 0.743029 4
1.000000 0.861313 9
0.131424 0.235424 7
0.253752 0.826747 12
1.000000 0.881858 3
