n 250
m 1
tmax 9.616184
0.100775 0.627146 0
0.818144 0.625275 10
0.754296 0.978994 5
0.248814 0.371257 10
0.843534 0.790319 10
0.779804 0.779208 8
0.654889 0.607674 6
0.634968 0.593695 3
0.421540 0.033772 10
0.741327 0.937809 6
0.224692 0.578619 2
0.063966 0.214716 3
0.630238 0.755960 10
0.459739 0.950948 10
0.920954 0.019771 7
0.195732 0.958615 7
0.988393 0.860101 10
0.953674 0.962518 5
0.041038 0.399947 5
0.367106 0.165238 9
0.144189 0.740784 10
0.085516 0.698060 1
0.840184 0.218100 7
0.531168 0.132453 6
0.842343 0.585459 10
0.207797 0.253111 1
0.092397 0.962007 9
0.133357 0.934505 3
0.107804 0.684743 6
0.106648 0.247833 3
0.588887 0.057360 7
0.447413 0.069775 2
0.401887 0.256925 7
0.396511 0.351268 5
0.159466 0.500381 5
0.811070 0.740771 1
0.463573 0.974439 4
0.636804 0.956689 2
0.171300 0.250189 4
0.640267 0.562163 6
0.621201 0.414017 10
0.963266 0.638127 2
0.325589 0.951813 2
0.280860 0.781000 8
0.674249 0.489116 3
0.403481 0.957237 4
0.327910 0.714961 9
0.371762 0.198405 3
0.968310 0.963042 2
0.314737 0.177104 6
0.952023 0.560596 3
0.644588 0.266183 8
0.607302 0.828022 8
0.507337 0.435051 4
0.619888 0.380658 10
0.294275 0.745032 2
0.758467 0.833729 6
0.004167 0.002818 9
0.288280 0.685368 9
0.499741 0.551670 9
0.030392 0.368888 5
0.378092 0.348249 3
0.407029 0.621455 7
0.056619 0.780952 10
0.372998 0.779919 1
0.873996 0.007310 2
0.083703 0.764596 4
0.089091 0.491455 1
0.381856 0.467166 5
0.385610 0.420516 9
0.882766 0.866524 7
0.699228 0.184122 10
0.015713 0.614624 9
0.161361 0.385683 8
0.529913 0.562410 2
0.143411 0.284654 2
0.807472 0.902453 4
0.191842 0.818427 3
0.918020 0.096846 4
0.926577 0.270375 2
0.223996 0.626551 4
0.205387 0.245466 4
0.422816 0.596368 3
0.023845 0.579133 1
0.549565 0.787498 3
0.475177 0.545019 6
0.601439 0.973184 4
0.021624 0.672033 2
0.017826 0.650017 7
0.448894 0.341160 9
0.730656 0.099647 7
0.010042 0.882497 6
0.012117 0.063004 3
0.723776 0.506196 6
0.352305 0.018259 2
0.068470 0.086003 2
0.011972 0.168679 9
0.940723 0.938204 6
0.685243 0.527310 3
0.769889 0.558872 8
0.458832 0.547452 4
0.713676 0.199399 5
0.396525 0.854787 6
0.619445 0.107141 6
0.283527 0.384098 10
0.728649 0.015019 1
0.897229 0.158279 5
0.541806 0.628864 7
0.163252 0.461620 10
0.324904 0.929323 5
0.586784 0.003660 2
0.475617 0.667571 6
0.976261 0.297720 5
0.121094 0.153255 5
0.518681 0.732002 2
0.308867 0.635660 3
0.845540 0.445327 9
0.934492 0.559284 7
0.297955 0.976103 5
0.894154 0.955142 5
0.036331 0.853906 3
0.930398 0.961310 9
0.917161 0.357513 2
0.986066 0.499417 2
