n 200
m 1
tmax 6.330364
0.450904 0.080441 2
0.817565 0.781686 8
0.168832 0.391949 3
0.645370 0.680288 9
0.006907 0.323123 2
0.679726 0.099255 13
0.575257 0.934487 6
0.225446 0.401939 8
0.683401 0.775511 9
0.000965 0.512645 8
0.617001 0.091767 6
0.624879 0.912681 10
0.211970 0.300027 10
0.608640 0.768698 5
0.151182 0.560306 10
0.476387 0.101531 7
0.527580 0.977549 13
0.341402 0.180686 6
0.772518 0.418699 8
0.157674 0.452597 10
0.625875 0.202394 9
0.871463 0.938274 7
0.259866 0.352164 3
0.501275 0.609000 3
0.170742 0.727604 9
0.707532 0.108050 13
0.553490 1.000000 13
0.211902 0.258279 3
0.574276 0.490366 4
0.000000 0.667353 2
0.655037 0.000000 6
0.576198 0.755002 13
0.141957 0.057595 4
0.604486 0.761511 6
0.000000 0.708465 3
0.711250 0.022526 5
0.694811 0.734534 9
0.215680 0.636826 3
0.459562 0.391794 9
0.000000 0.588435 8
0.594567 0.054030 10
0.617770 0.930179 6
0.076729 0.108588 6
0.516297 0.627769 2
0.048393 0.486092 9
0.568994 0.095736 11
0.589467 1.000000 8
0.278898 0.174970 1
0.578535 0.752483 5
0.089802 0.625595 8
0.637031 0.000000 11
0.687836 0.815980 13
0.446064 0.307426 7
0.688153 0.610876 2
0.166519 0.448029 3
0.676599 0.020094 7
0.716961 0.919839 7
0.260500 0.327777 4
0.564147 0.522535 7
0.086036 0.345633 5
0.852085 0.012257 9
0.563136 0.721479 8
0.115404 0.371186 10
0.260852 0.607297 2
0.129535 0.575428 7
0.777476 0.000000 4
0.701461 0.938170 12
0.118227 0.435013 3
0.483666 0.433097 6
0.000000 0.598131 9
0.583253 0.202931 2
0.584737 0.879792 12
0.247691 0.323211 9
0.714510 0.615878 3
0.012267 0.406642 7
0.504482 0.021817 9
0.814968 0.969860 5
0.154115 0.500411 5
0.686379 0.603417 9
0.191222 0.451835 3
0.580160 0.000000 4
0.493689 0.903581 6
0.367384 0.211764 7
0.559205 0.445011 9
0.092139 0.449188 1
0.713308 0.000000 8
0.439686 0.763989 8
0.175206 0.224203 5
0.696648 0.667578 1
0.054067 0.571144 2
0.825319 0.068448 9
0.937736 0.910737 8
0.290104 0.418952 9
0.600936 0.441819 3
0.126199 0.482690 8
0.533419 0.000000 10
0.783133 1.000000 8
0.153898 0.361952 8
0.657004 0.478451 8
0.110335 0.406775 3
0.748554 0.039872 4
0.657300 0.824413 11
0.267388 0.188407 4
0.621938 0.691977 10
0.021582 0.524978 5
0.688078 0.033037 13
0.536141 0.855141 10
0.096503 0.389916 8
0.503587 0.594226 4
0.000000 0.471551 9
0.576613 0.139100 6
0.673677 0.839547 4
0.209367 0.171710 9
0.323201 0.663878 2
0.058828 0.579450 3
0.695619 0.075260 7
0.513847 1.000000 5
0.096223 0.329249 10
0.670687 0.483377 7
0.153489 0.648538 6
0.653377 0.000000 6
0.605033 0.771438 7
0.322093 0.486759 2
0.556131 0.559710 7
0.174090 0.174000 10
0.738722 0.159825 5
0.617807 1.000000 7
0.107387 0.379220 10
0.703119 0.594605 4
0.048467 0.518362 3
0.709498 0.184971 7
0.523210 0.892703 10
0.188185 0.342346 6
0.697128 0.273040 8
0.112181 0.373916 8
0.810018 0.000000 4
0.683789 0.968424 10
0.219557 0.238521 5
0.709609 0.595233 7
0.195979 0.634979 8
0.843536 0.000000 8
0.484576 0.890030 10
0.275742 0.249436 3
0.696305 0.712535 5
0.033363 0.610212 7
0.800848 0.185859 5
0.502357 1.000000 7
0.280122 0.088967 8
0.748689 0.354171 10
0.129778 0.242818 9
0.586717 0.061486 4
0.499539 1.000000 11
0.023746 0.327962 2
0.621280 0.451594 5
0.178025 0.425183 5
0.721215 0.220305 13
0.495486 0.823362 7
0.264833 0.501588 6
0.584272 0.674214 8
0.000000 0.529569 6
0.751486 0.040141 10
0.645042 0.955816 8
0.268497 0.257538 5
0.674184 0.707725 3
0.088061 0.623311 9
0.707202 0.101382 4
0.594013 1.000000 6
0.077580 0.413645 9
0.844693 0.550056 3
0.151384 0.636012 2
0.557808 0.020195 6
0.680118 0.992520 12
0.211631 0.316159 10
0.649730 0.539023 2
0.000000 0.279240 3
0.541443 0.195007 9
0.648752 1.000000 13
0.216277 0.323077 8
0.655479 0.494089 3
0.186132 0.514850 7
0.615518 0.335567 8
0.566434 1.000000 6
0.438353 0.354308 10
0.593671 0.526720 5
0.163408 0.368706 6
0.862271 0.000000 3
0.659661 0.922352 8
0.175557 0.495473 1
0.806188 0.440812 6
0.082570 0.648687 9
0.523207 0.015988 12
0.677595 0.852514 5
0.072775 0.268150 7
0.589280 0.598543 4
0.055928 0.387875 10
0.650515 0.056297 6
0.640454 0.840647 13
0.120899 0.453109 4
0.588351 0.671760 4
0.090651 0.460077 2
