n 250
m 1
tmax 8.966884
0.998888 0.557110 0
0.642343 0.629289 9
0.686088 0.662809 8
0.846502 0.338965 7
0.040691 0.854762 6
0.188230 0.267444 1
0.328039 0.917327 8
0.046882 0.833235 2
0.543907 0.628645 7
0.471663 0.160253 9
0.817979 0.699808 10
0.270409 0.223933 4
0.685543 0.562444 2
0.111043 0.594792 6
0.610778 0.165035 8
0.416669 0.693717 7
0.932866 0.729554 8
0.022543 0.738063 6
0.639822 0.141139 4
0.014998 0.708786 8
0.838900 0.921858 3
0.289637 0.527200 1
0.481307 0.990027 3
0.163423 0.188218 1
0.629611 0.023166 9
0.099412 0.086633 6
0.459218 0.450743 9
0.321158 0.169624 7
0.663185 0.846156 1
0.657290 0.297967 4
0.670071 0.491300 9
0.728711 0.255961 2
0.896088 0.028685 1
0.366451 0.891417 3
0.951878 0.242627 8
0.321779 0.648348 6
0.109912 0.584046 8
0.525503 0.772790 10
0.614971 0.702288 10
0.033851 0.286382 5
0.229802 0.711408 5
0.080730 0.521713 1
0.084907 0.584593 5
0.886374 0.060162 6
0.063112 0.185477 10
0.934981 0.619739 6
0.158670 0.831658 10
0.778463 0.055041 3
0.927006 0.240893 5
0.556984 0.143417 6
0.018166 0.165143 5
0.583709 0.147211 4
0.781161 0.140897 10
0.548240 0.883360 5
0.825168 0.590867 5
0.706116 0.830129 1
0.012114 0.706035 8
0.325916 0.475586 3
0.538276 0.711977 3
0.914031 0.641740 9
0.433365 0.727570 5
0.045856 0.297621 7
0.913625 0.096617 6
0.691907 0.787171 3
0.228179 0.386427 4
0.336127 0.467690 2
0.826300 0.853385 5
0.425911 0.998303 8
0.599117 0.369865 9
0.037470 0.514164 6
0.272630 0.176872 3
0.421994 0.349909 9
0.470487 0.114661 1
0.472906 0.746747 6
0.291925 0.638346 9
0.978367 0.661343 10
0.974889 0.228537 7
0.180058 0.469745 9
0.317263 0.160848 10
0.533506 0.565844 10
0.278644 0.721905 9
0.378347 0.720135 8
0.529478 0.359414 1
0.737678 0.731065 10
0.326425 0.811422 3
0.039796 0.859533 6
0.498888 0.721360 3
0.434373 0.032884 4
0.595398 0.666216 7
0.856294 0.598758 7
0.686593 0.300557 1
0.759341 0.562705 3
0.605308 0.960583 3
0.432371 0.924281 6
0.831220 0.085189 10
0.205272 0.442892 10
0.009942 0.189316 4
0.535268 0.049459 9
0.964092 0.230038 2
0.564990 0.806860 10
0.337783 0.638118 4
0.991968 0.668650 7
0.254784 0.293705 4
0.735223 0.116949 1
0.709950 0.142078 3
0.021599 0.779432 9
0.674155 0.101433 10
0.813280 0.225498 4
0.300592 0.059298 6
0.750987 0.073160 7
0.696715 0.596877 7
0.446191 0.522602 7
0.294934 0.553995 1
0.528643 0.522389 10
0.211905 0.387058 4
0.424299 0.333965 1
0.871379 0.745690 4
0.651059 0.930266 4
0.380565 0.656863 10
0.680396 0.949673 7
0.214636 0.616258 2
0.774129 0.567943 5
0.843727 0.835674 2
0.947563 0.543338 1
0.277969 0.535838 7
