n 600
m 1
tmax 11.295248
0.371465 0.963275 0
0.189394 0.844910 4
0.171579 0.249030 2
0.792042 0.452248 4
0.965712 0.753768 9
0.911187 0.594093 5
0.536393 0.790603 5
0.277225 0.419566 1
0.999055 0.366909 3
0.451137 0.231378 3
0.559836 0.257429 0
0.405194 0.474448 4
0.283803 0.036181 2
0.861697 0.403270 6
0.200929 0.099837 5
0.502097 0.909976 4
0.445937 0.039907 3
0.151409 0.456049 3
0.168646 0.815674 2
0.552503 0.558997 4
0.931484 0.365609 4
0.724308 0.082140 0
0.671447 0.048151 0
0.271514 0.209219 0
0.259331 0.623998 2
0.661639 0.034098 5
0.941612 0.170137 1
0.762953 0.371420 6
0.334171 0.125442 2
0.254730 0.390115 5
0.422977 0.902032 0
0.607088 0.194413 0
0.329357 0.957244 4
0.174287 0.451068 0
0.977240 0.335956 3
0.743096 0.310055 7
0.453498 0.097182 0
0.117675 0.611928 0
0.084026 0.730324 2
0.230205 0.672236 0
0.957561 0.547141 2
0.794396 0.241341 6
0.977929 0.561888 0
0.604950 0.971210 1
0.246903 0.626467 5
0.332721 0.497871 2
0.685052 0.689741 7
0.720127 0.169013 9
0.743549 0.449796 1
0.327455 0.826481 2
0.789785 0.180552 6
0.087829 0.474319 4
0.644221 0.401225 3
0.855115 0.356611 6
0.039228 0.032095 2
0.286658 0.468363 4
0.777467 0.594571 3
0.297691 0.058643 0
0.476606 0.436140 4
0.843538 0.897488 6
0.624887 0.600117 2
0.464362 0.466395 2
0.863047 0.163090 7
0.738845 0.183153 9
0.002769 0.031537 2
0.048512 0.075687 3
0.270578 0.441033 0
0.797113 0.820663 5
0.497143 0.813174 5
0.222810 0.850835 2
0.762538 0.860670 8
0.716766 0.026817 3
0.973273 0.124372 2
0.665050 0.219202 6
0.667037 0.340971 5
0.599618 0.417761 0
0.118546 0.562161 4
0.147875 0.967656 4
0.880671 0.091866 5
0.813249 0.012853 5
0.390876 0.885864 4
0.801630 0.269040 5
0.783840 0.247892 8
0.817128 0.753856 5
0.445642 0.969743 2
0.425753 0.198061 2
0.025762 0.656413 4
0.121757 0.372531 3
0.908015 0.579326 2
0.286182 0.054812 4
0.546302 0.064893 1
0.128704 0.102465 0
0.857795 0.570280 0
0.741176 0.745317 7
0.175202 0.706688 5
0.104605 0.518691 2
0.734872 0.759713 9
0.244765 0.802705 3
