n 100
m 1
tmax 25.000000
0.821215 0.832554 0
0.378181 0.798098 9
0.368302 0.343027 4
0.236885 0.340896 1
0.109493 0.184864 3
0.439522 0.647221 10
0.467710 0.649489 2
0.753347 0.430473 6
0.566669 0.301890 2
0.074247 0.755217 7
0.151803 0.282539 4
0.818954 0.210060 6
0.123846 0.190560 8
0.366794 0.099551 2
0.451241 0.197152 8
0.927032 0.919627 3
0.955140 0.352143 7
0.470655 0.446994 3
0.322996 0.993925 8
0.585844 0.864514 1
0.970408 0.120690 4
0.401795 0.748014 4
0.493138 0.825172 3
0.261325 0.567533 4
0.957321 0.508725 5
0.696685 0.324127 5
0.836897 0.431855 1
0.491541 0.751892 2
0.914879 0.480075 10
0.307001 0.575877 1
0.838597 0.369932 2
0.846274 0.393398 4
0.961084 0.651161 10
0.777263 0.086154 5
0.243154 0.960085 7
0.124178 0.655091 9
0.691783 0.309920 9
0.450488 0.489588 9
0.814376 0.904479 2
0.985761 0.140478 4
0.287596 0.231623 2
0.881309 0.220380 8
0.435360 0.091040 2
0.024946 0.498688 9
0.598710 0.664710 3
0.900590 0.529743 2
0.889428 0.123007 6
0.769129 0.706583 2
0.951345 0.539388 3
0.882097 0.168971 1
0.721033 0.277955 10
0.851928 0.846621 4
0.709053 0.012098 2
0.196942 0.954093 2
0.385456 0.250956 2
0.245885 0.479046 10
0.836270 0.726034 4
0.282517 0.308485 1
0.790926 0.411161 6
0.181994 0.833931 10
0.353791 0.726825 1
0.251762 0.935837 5
0.258549 0.695106 1
0.806741 0.892256 10
0.817554 0.581218 5
0.624299 0.019250 6
0.721277 0.727779 2
0.259310 0.194117 5
0.675965 0.808410 8
0.408462 0.192578 6
0.275914 0.707018 5
0.849539 0.280599 4
0.080802 0.487525 5
0.469212 0.372109 2
0.474496 0.263477 2
0.444618 0.362242 10
0.395270 0.907284 4
0.227551 0.217457 3
0.189640 0.392164 9
0.224507 0.823106 6
0.205226 0.771039 7
0.438973 0.082371 1
0.094105 0.601865 3
0.374187 0.446944 10
0.198778 0.562458 10
0.571113 0.261252 2
0.272849 0.022022 7
0.882202 0.485153 9
0.806057 0.516847 6
0.660022 0.756048 4
0.530189 0.262408 1
0.164016 0.295915 1
0.298779 0.693438 2
0.254784 0.642223 8
0.719442 0.706339 3
0.038947 0.066385 5
0.184140 0.092931 3
0.007319 0.783777 3
0.981352 0.849997 8
0.751199 0.375261 3
