n 300
m 1
tmax 9.748749
0.128866 0.894908 9
0.209159 0.778041 14
0.849998 0.078934 3
0.547089 0.369093 4
0.016884 0.184904 0
0.921924 0.267487 9
0.516531 0.435629 7
0.197108 0.498395 5
0.711219 0.215436 6
0.219203 0.506607 7
0.567753 0.180230 6
0.951154 0.614247 0
0.413135 0.697761 6
0.550125 0.191810 7
0.735929 0.221773 2
0.311536 0.944787 4
0.934690 0.312310 8
0.026684 0.775331 10
0.532542 0.851784 7
0.042037 0.404237 4
0.162206 0.116500 1
0.335343 0.349584 9
0.656445 0.777088 0
0.863471 0.005822 1
0.421951 0.793045 3
0.141346 0.332984 10
0.091391 0.899010 8
0.871414 0.964459 3
0.150603 0.005403 10
0.954467 0.999849 0
0.350141 0.196489 3
0.429179 0.076391 4
0.283889 0.702880 14
0.848479 0.968961 8
0.945991 0.522670 7
0.940108 0.611583 5
0.094849 0.314397 9
0.849384 0.151460 0
0.172128 0.039558 9
0.734070 0.835528 4
0.901679 0.075340 6
0.698616 0.062914 0
0.284760 0.445586 5
0.831896 0.668111 5
0.755036 0.691564 3
0.812130 0.155079 1
0.062635 0.196843 10
0.285555 0.243546 2
0.117925 0.278880 2
0.130466 0.291795 0
0.136113 0.384561 6
0.888771 0.403450 5
0.101950 0.644215 11
0.746543 0.106343 4
0.580374 0.751579 4
0.795798 0.540132 2
0.388827 0.634952 7
0.819815 0.288608 6
0.007974 0.035774 10
0.402003 0.925111 1
0.627778 0.375749 5
0.739944 0.080363 7
0.365704 0.238751 0
0.067580 0.215477 10
0.563862 0.078871 3
0.616965 0.117249 5
0.171953 0.547232 15
0.019281 0.224035 10
0.687991 0.474130 1
0.372594 0.334784 7
0.880263 0.721453 14
0.488780 0.848392 8
0.746044 0.982969 4
0.013154 0.914911 0
0.610990 0.337248 6
0.052087 0.644989 8
0.541865 0.684771 0
0.765736 0.589313 2
0.175584 0.371196 0
0.353903 0.958279 3
0.013846 0.332250 1
0.947422 0.395741 6
0.050298 0.791432 2
0.048320 0.451657 10
0.692183 0.343007 7
0.161591 0.619513 15
0.561668 0.495301 9
0.140045 0.489408 3
0.574962 0.240522 1
0.410140 0.703000 2
0.479903 0.177993 4
0.308848 0.633500 15
0.433407 0.161648 1
0.797447 0.561151 4
0.056221 0.569760 7
0.515257 0.717825 3
0.169712 0.548972 9
0.947990 0.113668 8
0.416224 0.257133 2
0.502973 0.547396 7
0.100725 0.239828 10
0.167522 0.521071 7
0.118555 0.995631 10
0.374858 0.765036 3
0.021601 0.220581 9
0.031460 0.367590 3
0.983667 0.803100 14
0.646872 0.154468 1
0.945987 0.237882 10
0.230839 0.347540 8
0.782086 0.169179 1
0.246476 0.274427 7
0.926981 0.180884 9
0.288018 0.782297 9
0.346699 0.765180 3
0.740745 0.751252 0
0.838394 0.767469 8
0.969244 0.025301 7
0.999334 0.331916 8
0.193650 0.015973 6
0.473408 0.887011 2
0.068716 0.218474 9
0.180788 0.803132 8
0.004778 0.851205 2
0.172717 0.931509 7
0.934866 0.204970 6
0.369368 0.663103 0
0.839456 0.100224 1
0.171575 0.609035 6
0.975880 0.346942 0
0.252589 0.633518 14
0.576696 0.162680 9
0.194029 0.732644 13
0.497477 0.124069 6
0.893480 0.156135 3
0.075872 0.745779 7
0.155298 0.363773 9
0.537972 0.756699 5
0.508688 0.477067 0
0.060102 0.964352 0
0.202755 0.822206 6
0.344746 0.659710 8
0.721788 0.648743 0
0.549005 0.735378 8
0.845841 0.023064 6
0.736861 0.470674 4
0.222813 0.342728 4
0.559716 0.717504 10
0.479625 0.991363 4
0.848129 0.494442 7
0.809482 0.904289 10
0.332325 0.540205 7
0.802249 0.612582 7
0.755527 0.224830 9
0.484099 0.885448 9
0.255152 0.512938 5
0.642258 0.657047 9
0.798734 0.729816 0
0.162947 0.820273 6
0.842446 0.535920 5
0.368223 0.737849 3
0.770522 0.332166 7
0.991833 0.912751 9
0.187966 0.461011 5
0.585809 0.942078 5
0.774577 0.126309 9
0.550267 0.952681 4
0.908133 0.693308 5
0.940527 0.176854 7
0.391026 0.606145 5
0.306633 0.936231 4
0.283089 0.428387 9
0.892191 0.906692 13
0.312521 0.584746 8
0.862216 0.918913 7
0.851262 0.532674 6
0.927062 0.375573 9
0.730162 0.145885 7
0.150602 0.575292 13
0.514727 0.233025 4
0.951853 0.114676 4
0.970316 0.847194 7
0.921193 0.470075 8
0.139733 0.310678 4
0.595469 0.049659 6
0.714459 0.714178 2
0.348897 0.597538 12
0.362776 0.086489 0
0.886501 0.560729 5
0.118425 0.524358 1
0.746360 0.116178 1
0.039056 0.714307 10
0.301633 0.924494 10
0.193853 0.481720 2
0.287919 0.637644 11
0.944123 0.038272 0
0.746781 0.880386 0
0.069582 0.993397 5
0.205584 0.215520 0
0.852101 0.172032 9
0.729742 0.106496 1
0.718290 0.846908 7
0.705578 0.375301 9
0.747675 0.980348 7
0.316196 0.421548 5
0.877402 0.724903 6
0.525380 0.204839 8
0.545671 0.148020 8
0.635352 0.715474 9
0.319999 0.033426 3
0.837431 0.522514 10
0.409671 0.724484 5
0.480992 0.760242 9
0.317348 0.770261 6
0.222889 0.184893 4
0.694665 0.122170 8
0.154138 0.056620 9
0.923456 0.643646 9
0.807773 0.487040 4
0.350050 0.959681 4
0.687757 0.013780 9
0.239473 0.389273 2
0.690113 0.590028 5
0.372105 0.907422 0
0.947731 0.157901 1
0.660262 0.007425 7
0.269821 0.951488 1
0.722507 0.485132 8
0.965355 0.217778 3
0.623723 0.436472 1
0.390485 0.917389 0
0.374375 0.344901 9
0.142974 0.464998 8
0.116296 0.742432 11
0.820979 0.570942 0
0.269178 0.072948 2
0.825726 0.564290 10
0.487561 0.719113 9
0.794821 0.651932 8
0.079953 0.357420 6
0.693222 0.227164 1
0.081641 0.948025 1
0.552373 0.144684 4
0.037129 0.468580 5
0.379875 0.707433 9
0.644014 0.357530 7
0.700708 0.267845 3
0.477485 0.597665 7
0.614786 0.799514 8
0.062978 0.092875 7
0.625485 0.023086 6
0.068945 0.267954 10
0.724532 0.866196 3
0.111083 0.474434 4
0.653013 0.580212 6
0.128296 0.733425 14
0.900974 0.959251 8
0.100162 0.673929 12
0.752378 0.872562 0
0.590790 0.021616 3
0.311221 0.582590 12
0.237355 0.839607 10
0.818315 0.288670 8
0.174806 0.542698 13
0.003218 0.036283 5
0.299253 0.932677 5
0.499269 0.500122 10
0.695573 0.292126 1
0.579154 0.505837 6
0.272350 0.402862 1
0.146475 0.405453 4
0.742107 0.419952 4
0.204677 0.361946 6
0.750072 0.810084 9
0.702443 0.084866 10
0.321761 0.487372 2
0.190894 0.835497 5
0.753433 0.706969 1
0.198938 0.647918 11
0.604739 0.144338 5
0.435751 0.349371 3
0.156555 0.971984 10
0.797777 0.405726 5
0.304300 0.093007 10
0.860674 0.318681 4
0.195771 0.474056 0
0.217820 0.648204 12
0.595799 0.451390 5
0.135346 0.462493 4
0.123031 0.428591 1
0.874646 0.645468 4
0.259224 0.847316 8
0.844370 0.396277 5
0.284345 0.574113 5
0.263483 0.372206 0
0.083962 0.805001 6
0.021943 0.373718 4
0.931663 0.655036 8
0.208374 0.936471 6
0.501048 0.052383 8
