n 300
m 1
tmax 25.000000
0.782438 0.629790 5
0.677422 0.421278 5
0.394470 0.866835 1
0.408779 0.927682 8
0.162028 0.591239 10
0.400747 0.591877 2
0.007927 0.809167 8
0.271281 0.490202 10
0.841425 0.332903 6
0.829968 0.020716 1
0.331071 0.500979 10
0.001794 0.554336 1
0.238225 0.172313 8
0.177678 0.000813 2
0.714164 0.250935 7
0.330330 0.687191 10
0.659762 0.665553 2
0.172977 0.982460 1
0.717371 0.239706 3
0.577494 0.797202 8
0.480722 0.520505 9
0.680028 0.356171 9
0.238890 0.506007 8
0.529623 0.112762 4
0.653139 0.175070 1
0.492571 0.538881 1
0.770413 0.265306 7
0.001631 0.643179 1
0.335538 0.749146 9
0.774148 0.906345 8
0.090487 0.692711 2
0.349644 0.126336 3
0.713802 0.952591 2
0.936927 0.210019 10
0.110531 0.611132 6
0.386102 0.697024 9
0.813741 0.983760 5
0.365294 0.121778 8
0.013626 0.515316 5
0.173354 0.503195 10
0.253494 0.741823 8
0.763727 0.039761 1
0.889477 0.593899 4
0.184973 0.333108 1
0.096674 0.184273 7
0.803041 0.992016 7
0.595324 0.379669 9
0.699097 0.004099 1
0.886566 0.717026 3
0.073760 0.431465 4
0.855642 0.658157 8
0.878785 0.194813 3
0.963630 0.866535 7
0.767690 0.218485 1
0.235729 0.737948 1
0.069751 0.384111 2
0.541617 0.801004 10
0.867371 0.190378 7
0.129709 0.241250 3
0.810670 0.914159 6
0.781083 0.713259 4
0.374088 0.197600 6
0.643223 0.774322 5
0.357456 0.491180 6
0.945576 0.139308 7
0.841788 0.755041 3
0.340758 0.023171 9
0.338148 0.643887 2
0.350605 0.989755 6
0.169823 0.447504 4
0.888634 0.393577 4
0.510941 0.562575 8
0.012579 0.595134 9
0.199103 0.991286 7
0.297602 0.448039 2
0.999768 0.017240 3
0.368393 0.522638 9
0.203965 0.210298 7
0.298089 0.688612 2
0.880581 0.154616 7
0.300370 0.536742 4
0.248967 0.586795 2
0.838096 0.576682 4
0.796363 0.740743 2
0.705001 0.527366 2
0.395048 0.309629 3
0.540537 0.546936 9
0.167010 0.188501 6
0.190623 0.063237 4
0.564266 0.392068 2
0.121322 0.718715 6
0.972313 0.761096 9
0.971459 0.259998 8
0.311052 0.633756 1
0.146468 0.135929 4
0.785130 0.798000 8
0.558516 0.645981 3
0.481869 0.147988 10
0.886212 0.006592 1
0.765274 0.090224 5
0.399904 0.875736 8
0.050147 0.394399 4
0.821758 0.220958 1
0.124389 0.616996 3
0.100052 0.928237 10
0.426147 0.627801 2
0.565163 0.625776 2
0.435683 0.910004 1
0.918310 0.491650 2
0.628131 0.105621 5
0.526451 0.795767 10
0.043657 0.767083 8
0.993591 0.295825 7
0.749750 0.468588 10
0.623613 0.404131 6
0.080802 0.525216 1
0.095415 0.827313 3
0.207118 0.572702 9
0.534145 0.042657 6
0.107748 0.582662 8
0.284677 0.222408 1
0.250406 0.854552 9
0.423132 0.852114 3
0.588078 0.937413 7
0.862797 0.979133 1
0.010415 0.013520 8
0.425233 0.702558 4
0.129658 0.936883 8
0.563460 0.420151 7
0.197898 0.685672 5
0.947534 0.115039 4
0.012394 0.233996 7
0.373026 0.881799 7
0.836354 0.001492 5
0.772476 0.914667 6
0.946999 0.372084 5
0.637315 0.686631 8
0.792094 0.512821 9
0.017629 0.273977 3
0.436662 0.743067 3
0.909214 0.405430 9
0.053403 0.290005 5
0.048564 0.045853 9
0.111327 0.449318 6
0.095871 0.251613 9
0.167989 0.776797 10
0.192980 0.583318 1
0.011074 0.909491 1
0.847355 0.130585 6
0.887641 0.369662 5
0.239583 0.138679 7
0.626725 0.231977 8
0.727736 0.363341 9
0.320386 0.196056 5
0.934518 0.483838 3
0.261624 0.064771 8
0.886890 0.310430 4
0.890881 0.665400 6
0.472184 0.691645 2
0.992675 0.692090 8
0.330226 0.181718 9
0.386575 0.201122 3
0.316335 0.957533 6
0.503726 0.698643 6
0.769081 0.281488 3
0.723735 0.864501 3
0.816496 0.605314 6
0.363575 0.179407 7
0.190996 0.114909 4
0.508006 0.869207 9
0.111584 0.639546 3
0.117093 0.136523 7
0.858135 0.942253 5
0.964764 0.100241 5
0.011119 0.560339 6
0.347037 0.584832 9
0.415892 0.934549 5
0.614832 0.255699 2
0.559487 0.272634 8
0.337184 0.146413 1
0.602720 0.925167 4
0.666676 0.132616 3
0.878354 0.866286 6
0.945497 0.664025 1
0.990371 0.978281 2
0.609638 0.580159 8
0.300417 0.739718 6
0.856391 0.891487 8
0.711012 0.465304 4
0.249393 0.245628 3
0.183953 0.250946 4
0.600039 0.043198 1
0.936473 0.749627 10
0.349802 0.523053 10
0.703787 0.129528 9
0.749331 0.155148 1
0.053935 0.795664 3
0.643482 0.811715 7
0.360209 0.417280 9
0.541836 0.339512 3
0.687210 0.794389 7
0.086089 0.158276 5
0.905595 0.575847 1
0.359128 0.943787 8
0.447704 0.934918 6
0.434059 0.788554 1
0.977287 0.611604 1
0.885359 0.506724 9
0.524472 0.314554 4
0.478296 0.849235 8
0.819348 0.543761 6
0.964171 0.328277 6
0.564569 0.724648 4
0.524264 0.259123 9
0.662148 0.958019 6
0.506735 0.975145 1
0.503176 0.224095 1
0.220582 0.744543 10
0.589295 0.663214 1
0.611115 0.878473 5
0.615644 0.746051 8
0.647122 0.693971 10
0.384366 0.357413 2
0.265948 0.182586 3
0.946779 0.000779 2
0.617375 0.374805 10
0.728906 0.320486 3
0.362000 0.381727 7
0.726715 0.735796 4
0.521328 0.463008 7
0.142408 0.397255 2
0.594173 0.432317 6
0.380421 0.545483 3
0.912214 0.024151 10
0.421857 0.732189 9
0.695415 0.246435 1
0.444046 0.166579 8
0.445437 0.913471 9
0.276709 0.853518 6
0.995088 0.102574 3
