n 800
m 1
tmax 10.000000
0.040766 0.340291 1
0.448454 0.996862 3
0.153770 0.486868 9
0.921596 0.539167 3
0.018625 0.124937 6
0.567254 0.922888 4
0.417578 0.669661 9
0.159865 0.027009 6
0.308316 0.033690 9
0.637600 0.638376 9
0.110378 0.311118 3
0.292496 0.872969 3
0.247275 0.229625 5
0.109452 0.263262 9
0.141374 0.942855 9
0.310790 0.730249 6
0.707851 0.215423 3
0.887520 0.991318 5
0.007907 0.476376 3
0.387178 0.041506 3
0.560162 0.544373 4
0.872235 0.255039 11
0.316647 0.254938 7
0.347099 0.734567 8
0.567241 0.614567 1
0.727780 0.809519 5
0.132706 0.475482 5
0.475890 0.085802 9
0.468804 0.790718 1
0.439619 0.225594 8
0.938758 0.299469 3
0.138786 0.661063 8
0.940256 0.432567 6
0.571431 0.998089 2
0.456072 0.838774 1
0.430798 0.053778 10
0.354608 0.586908 6
0.331065 0.206276 3
0.352940 0.537066 3
0.095878 0.465140 5
0.672667 0.483440 8
0.647706 0.010448 11
0.957609 0.202463 6
0.991277 0.729523 10
0.140473 0.048031 8
0.922082 0.110158 4
0.938149 0.295707 5
0.692236 0.604015 6
0.662306 0.228641 9
0.084063 0.866692 6
0.448222 0.568024 1
0.087117 0.307086 3
0.505932 0.455482 3
0.980926 0.453922 10
0.041872 0.424519 3
0.568525 0.643571 6
0.024830 0.779327 9
0.316348 0.778364 3
0.509698 0.484562 4
0.034607 0.240681 10
0.690164 0.612117 7
0.971190 0.407034 3
0.593152 0.390239 8
0.601936 0.481651 6
0.606540 0.070446 4
0.782920 0.171634 10
0.350555 0.002307 3
0.072096 0.151065 10
0.470105 0.410391 2
0.191781 0.077480 2
0.594996 0.660655 2
0.059771 0.172614 4
0.886000 0.483287 8
0.368618 0.888761 5
0.628134 0.297297 4
0.470980 0.275788 6
0.142539 0.361963 10
0.223750 0.445547 2
0.596703 0.960829 4
0.973235 0.209243 1
0.529905 0.492037 10
0.157814 0.452310 3
0.061278 0.418361 7
0.237638 0.507338 6
0.624978 0.397526 10
0.256383 0.724821 2
0.890418 0.296598 5
0.296798 0.199154 10
0.537232 0.284747 1
0.888989 0.477855 4
0.409666 0.839560 4
0.167567 0.621158 1
0.762403 0.414896 4
0.087386 0.961087 4
0.504878 0.955576 5
0.816225 0.858689 3
0.147353 0.653713 4
0.073011 0.290712 5
0.288509 0.807440 7
0.852129 0.043499 9
0.498908 0.113763 10
0.739171 0.548896 6
0.421111 0.781170 10
0.083431 0.680484 2
0.673300 0.109046 5
0.812206 0.861342 8
0.804952 0.269971 12
0.598051 0.926185 10
0.023356 0.757829 7
0.816862 0.494084 1
0.907614 0.340831 5
0.419440 0.991175 5
0.424110 0.256347 6
0.645073 0.201034 10
0.005408 0.197264 10
0.020840 0.177880 10
0.796671 0.889561 7
0.644091 0.521715 6
0.631018 0.028147 8
0.290399 0.763030 10
0.026400 0.804628 9
0.148930 0.038155 3
0.487631 0.435277 9
0.638955 0.634515 3
0.432986 0.711423 3
0.644116 0.381541 2
0.570407 0.870005 8
0.348479 0.595670 2
0.349577 0.487363 5
0.807042 0.332503 8
0.381268 0.920993 4
0.505156 0.194447 9
0.083370 0.489075 1
0.013585 0.973126 9
0.018259 0.499487 7
0.956531 0.150939 9
0.047936 0.552510 7
0.313009 0.767980 7
0.839790 0.150353 9
0.044905 0.706288 6
0.870023 0.309585 9
0.620502 0.971732 3
0.737086 0.244344 6
0.408871 0.650773 4
0.674793 0.943832 4
0.304504 0.205449 2
0.119994 0.280965 7
0.559982 0.725070 2
0.702765 0.693634 3
0.836347 0.443308 3
0.220116 0.204853 3
0.400960 0.758539 6
0.665417 0.563431 5
0.200808 0.677940 8
0.980401 0.089151 6
0.964342 0.295760 8
0.429763 0.960638 1
0.143079 0.627028 3
0.528312 0.300171 9
0.371668 0.366276 7
0.696011 0.352857 3
0.996427 0.433438 2
0.003363 0.528445 3
0.082585 0.168028 5
0.513259 0.014831 5
0.401694 0.565363 10
0.257784 0.838565 9
0.324336 0.807369 7
0.246659 0.093224 2
0.798559 0.014800 5
0.446103 0.828790 8
0.468433 0.694428 4
0.941234 0.162185 5
0.844669 0.974517 10
0.901417 0.091218 4
0.794650 0.954502 8
0.354020 0.967403 6
0.478234 0.832259 3
0.022358 0.984211 4
0.581081 0.255812 7
0.051186 0.821749 9
0.411981 0.082295 6
0.793002 0.535227 10
0.116209 0.348290 7
0.159703 0.237263 7
0.672280 0.694349 6
0.239216 0.010336 7
0.525722 0.944063 7
0.207931 0.954275 5
0.481590 0.755574 5
0.469613 0.844077 7
0.382882 0.278318 1
0.116373 0.468476 5
0.342549 0.614624 3
0.669430 0.936097 8
0.214465 0.778382 10
0.220677 0.480289 2
0.886115 0.100168 4
0.009038 0.342536 7
0.107681 0.414955 4
0.191275 0.094713 1
0.357194 0.520044 4
0.717782 0.700659 2
0.229576 0.228812 8
0.381513 0.653350 3
0.101359 0.122587 3
0.095409 0.948622 8
0.568872 0.672771 6
0.189443 0.388295 7
0.449118 0.304619 7
0.557914 0.620366 8
0.565968 0.984745 6
0.468501 0.413693 9
0.599866 0.185188 9
0.257393 0.154658 9
0.079860 0.686286 7
0.326152 0.178879 1
0.510930 0.333469 4
0.458852 0.382384 3
0.326542 0.730248 1
0.690592 0.717152 9
0.682327 0.397377 10
0.364170 0.533513 6
0.355912 0.591323 9
0.616392 0.997704 5
0.824246 0.498728 5
0.671398 0.053609 6
0.731469 0.260280 7
0.048118 0.668276 7
0.827358 0.298169 6
0.102863 0.500913 3
0.703145 0.404266 4
0.094718 0.484065 10
0.445523 0.948636 2
0.015619 0.803182 7
0.301405 0.162893 10
0.137831 0.410230 2
0.040831 0.285372 3
0.801836 0.620710 2
0.090808 0.074965 10
0.492314 0.796907 1
0.717877 0.122404 9
0.800061 0.682455 7
0.463406 0.012398 3
0.935841 0.049571 6
0.488049 0.451039 9
0.555601 0.593523 3
0.469907 0.455675 1
0.047526 0.096810 7
0.544998 0.314708 10
0.754280 0.000420 3
0.118850 0.424403 3
0.988904 0.189252 9
0.380212 0.153834 5
0.650889 0.052709 10
0.331192 0.381823 10
0.426989 0.565636 8
0.591194 0.095320 8
0.028229 0.801558 2
0.102133 0.136423 3
0.245684 0.561011 3
0.302680 0.809402 7
0.202340 0.633706 5
0.211568 0.195044 1
0.453737 0.821787 8
0.816657 0.864925 1
0.039755 0.364610 5
0.545494 0.056638 5
0.499024 0.093687 10
0.078577 0.498590 7
0.655644 0.590476 3
0.907670 0.689184 1
0.987055 0.465491 3
0.099815 0.654675 5
0.871418 0.012664 5
0.704031 0.628574 6
0.241389 0.378077 8
0.229177 0.591948 5
0.229576 0.663506 9
0.853497 0.936698 6
0.297507 0.995695 10
0.698168 0.221637 6
0.205301 0.278314 2
0.940589 0.643255 3
0.498893 0.052618 9
0.246068 0.147147 1
0.421123 0.642391 4
0.106019 0.719477 7
0.614541 0.140441 5
0.969980 0.793469 6
0.609892 0.172537 1
0.895398 0.276683 3
0.531977 0.232399 1
0.218848 0.233316 4
0.640852 0.476736 6
0.293689 0.406882 4
0.634426 0.098450 5
0.671199 0.952292 5
0.066038 0.663741 9
0.793370 0.968495 2
0.721495 0.827317 10
0.872271 0.049181 9
0.204209 0.995676 2
0.191889 0.593488 9
0.215463 0.644709 6
0.870917 0.191563 5
0.761481 0.305595 6
0.534027 0.580846 7
0.103142 0.562801 10
0.308624 0.407805 1
0.565581 0.229761 5
0.545822 0.514100 10
0.247589 0.726609 7
0.112371 0.941506 10
0.817754 0.993886 5
0.771564 0.373845 11
0.443314 0.222895 5
0.367233 0.107012 8
0.774728 0.675407 4
0.472291 0.215318 9
0.102599 0.331975 8
0.671026 0.680862 2
0.048307 0.959471 9
0.899503 0.559279 8
0.641853 0.408061 8
0.198346 0.246826 3
0.722950 0.215845 4
0.851333 0.423867 7
0.125634 0.468448 3
0.181390 0.306284 2
0.076385 0.631262 5
0.812776 0.586233 4
0.541811 0.319751 4
0.123791 0.623782 6
0.216162 0.927277 4
0.914019 0.108272 3
0.241194 0.270827 7
0.684033 0.899510 8
0.848932 0.625885 4
0.110591 0.823325 2
0.569892 0.926681 2
0.387082 0.862424 10
0.802700 0.701426 1
0.257650 0.852720 1
0.536991 0.623914 7
0.344715 0.479545 1
0.823059 0.555394 4
0.627237 0.294666 5
0.992938 0.992301 9
0.855569 0.813061 2
0.149813 0.433400 4
0.633011 0.071450 8
0.281689 0.517667 1
0.090783 0.999822 1
0.018640 0.095432 8
0.508571 0.002342 4
0.798641 0.222205 7
0.956207 0.107499 9
0.409091 0.669977 3
0.084395 0.942356 5
0.223625 0.989814 2
0.102423 0.520148 2
0.884200 0.368269 7
0.808778 0.852578 7
0.173734 0.097966 6
0.018585 0.051418 1
0.920337 0.202529 6
0.683812 0.781702 3
0.889746 0.555038 4
0.505621 0.607431 4
0.781075 0.225220 11
0.507493 0.352451 10
0.191058 0.595024 5
0.385561 0.594951 5
0.462791 0.096679 12
0.565883 0.525443 1
0.513049 0.444062 9
0.621804 0.456072 5
0.172685 0.066184 8
0.977958 0.028048 9
0.724306 0.037597 10
0.084650 0.162753 4
0.497552 0.323155 1
0.471546 0.581256 7
0.522866 0.299588 6
0.783205 0.132512 12
0.320515 0.447418 4
0.264151 0.001888 6
0.173912 0.984729 8
0.557333 0.581794 5
0.450626 0.070319 7
0.222678 0.188242 10
0.368804 0.693295 1
0.551174 0.858996 6
0.547229 0.454151 6
0.707255 0.638742 10
0.675189 0.652416 1
0.959826 0.333484 10
0.489732 0.556547 3
0.702616 0.275687 7
0.798069 0.353297 3
0.129148 0.992888 2
0.690392 0.046425 3
0.657953 0.141406 6
0.062595 0.446599 6
0.231931 0.964836 3
0.333315 0.343927 2
0.295293 0.018319 8
0.990133 0.869292 6
0.344416 0.577700 10
0.686938 0.239065 6
0.921219 0.041615 5
0.016108 0.129860 4
0.787931 0.517492 7
0.349576 0.540055 8
0.856199 0.827464 4
0.533262 0.847203 9
0.057584 0.926669 1
0.328227 0.659577 9
0.916064 0.514067 6
0.077763 0.533520 10
0.153555 0.128961 7
0.221767 0.360161 8
0.145031 0.680321 4
0.243135 0.021446 3
0.575388 0.891042 8
0.036435 0.242740 8
0.810737 0.386098 10
0.585538 0.462343 8
0.760775 0.434445 4
0.967628 0.143975 5
0.223148 0.850709 9
0.917530 0.484311 5
0.043617 0.472495 5
0.064981 0.118024 8
0.678091 0.578377 7
0.382506 0.723247 8
0.005606 0.812057 8
0.017793 0.572915 4
0.250261 0.761398 5
0.385726 0.405918 4
0.028080 0.764089 10
0.589695 0.317213 8
0.619489 0.176519 8
0.552098 0.543683 1
0.375989 0.989566 5
0.848977 0.069149 6
0.336672 0.675386 8
0.061244 0.098398 2
0.657597 0.328204 4
0.333040 0.561449 10
0.692696 0.919283 4
0.643907 0.655160 2
0.807795 0.855115 3
0.651182 0.010772 3
0.089594 0.748712 8
0.825241 0.411677 1
0.713485 0.510964 10
0.303112 0.407594 6
0.177162 0.248433 7
0.228375 0.525382 6
0.504940 0.176991 6
0.849395 0.289550 11
0.512765 0.015781 9
0.553192 0.017850 5
0.805362 0.088229 1
0.048104 0.540466 9
0.783522 0.590307 5
0.142689 0.783078 7
0.972076 0.758887 5
0.973168 0.064457 1
0.503225 0.559138 9
0.215698 0.164499 1
0.479431 0.526061 6
0.537738 0.583643 6
0.984975 0.752350 9
0.754794 0.964574 3
0.089237 0.610344 3
0.738682 0.495602 6
0.176012 0.866813 4
0.754238 0.840126 2
0.580766 0.547509 9
0.906694 0.664896 1
0.456061 0.940642 8
0.218432 0.480265 1
0.930686 0.528684 4
0.123886 0.805349 5
0.841339 0.459406 8
0.517436 0.184860 10
0.605226 0.331998 2
0.762534 0.779613 7
0.751997 0.801034 10
0.254326 0.644799 8
0.260277 0.227224 6
0.147211 0.542411 4
0.053841 0.430879 7
0.607222 0.693758 3
0.368747 0.848909 5
0.342351 0.406477 3
0.194183 0.320137 4
0.028152 0.642125 10
