n 80
m 1
tmax 16.000000
0.151256 0.418639 5
0.068217 0.463170 9
0.583647 0.951406 7
0.149887 0.196094 3
0.797333 0.624122 4
0.914331 0.200985 7
0.930715 0.419578 6
0.816397 0.708222 4
0.410094 0.712749 7
0.103150 0.221648 8
0.889299 0.246759 9
0.899575 0.389865 1
0.006776 0.233044 5
0.900866 0.046008 2
0.079217 0.218912 7
0.513743 0.367249 9
0.769315 0.054920 9
0.888961 0.098961 8
0.161302 0.073568 4
0.957184 0.488233 3
0.624540 0.991137 2
0.318340 0.363730 3
0.071257 0.625981 3
0.839828 0.150288 4
0.890452 0.161176 5
0.935116 0.647858 9
0.838678 0.221284 2
0.579209 0.545476 6
0.472111 0.517215 2
0.825911 0.992906 3
0.563128 0.215421 6
0.298056 0.852261 10
0.654472 0.515234 10
0.584455 0.959345 1
0.731150 0.332150 1
0.455006 0.393732 6
0.911419 0.986207 4
0.800716 0.487796 10
0.970741 0.453734 10
0.647445 0.771709 10
0.532264 0.556033 1
0.278670 0.624862 3
0.807086 0.744258 6
0.251091 0.399834 6
0.171557 0.479970 1
0.442546 0.813546 7
0.521137 0.054510 8
0.708840 0.829295 7
0.095608 0.267463 5
0.646806 0.926008 9
0.360750 0.342403 6
0.141571 0.504768 1
0.522808 0.264671 10
0.339254 0.253607 10
0.323710 0.539024 9
0.067660 0.332382 10
0.263695 0.908852 10
0.313387 0.793778 5
0.397976 0.537174 3
0.926422 0.729643 1
0.569457 0.477936 4
0.032268 0.427454 1
0.869098 0.905529 1
0.877580 0.622271 5
0.802689 0.908499 1
0.894577 0.671037 3
0.740173 0.332809 5
0.482318 0.149558 5
0.112715 0.398746 3
0.621129 0.073438 1
0.902327 0.290651 10
0.151483 0.527995 6
0.214205 0.220149 6
0.486357 0.123592 8
0.869886 0.146111 8
0.114677 0.260497 6
0.822520 0.561295 4
0.538929 0.847901 3
0.342510 0.899177 8
0.799770 0.298215 5
