n 200
m 1
tmax 25.000000
0.841567 0.613329 0
0.767131 0.629785 3
0.028725 0.705826 5
0.606122 0.000000 5
0.274125 0.919726 2
0.861909 0.522097 3
0.845772 0.473247 4
0.062542 0.699122 4
0.382633 0.050916 3
0.313058 0.936377 4
0.801251 0.485150 1
0.639400 0.613431 0
0.428125 0.550436 4
0.451276 0.123139 1
0.317287 1.000000 3
0.737732 0.532201 2
0.794158 0.726637 0
0.298749 0.612788 3
0.548752 0.000000 0
0.420907 1.000000 1
0.826549 0.685131 6
0.824471 0.692132 4
0.138156 0.488292 0
0.498147 0.069615 1
0.348051 1.000000 3
0.959126 0.819958 3
0.507393 0.598465 4
0.188930 0.702706 5
0.553584 0.039347 3
0.505406 1.000000 3
0.895204 0.628550 3
0.667312 0.587174 4
0.257643 0.649714 5
0.546557 0.046334 1
0.340322 0.998929 4
0.952601 0.694510 6
0.830999 0.666204 7
0.287912 0.604769 0
0.563962 0.288392 3
0.241042 0.825526 0
0.860236 0.489255 3
0.721345 0.833425 5
0.022526 0.621171 3
0.467116 0.034766 3
0.446920 1.000000 0
0.989378 0.593810 4
0.755274 0.741712 1
0.146403 0.478561 1
0.455648 0.171965 1
0.363891 1.000000 3
1.000000 0.562904 5
0.788138 0.716913 2
0.149344 0.509905 1
0.454140 0.000000 2
0.390194 1.000000 2
1.000000 0.449382 2
0.627046 0.738581 0
0.000000 0.478319 4
0.595451 0.070539 4
0.499991 0.906823 4
1.000000 0.616716 8
0.696554 0.864647 0
0.137596 0.607640 0
0.438015 0.056186 3
0.363031 0.898424 0
0.962380 0.546837 7
0.750672 0.771830 4
0.000000 0.521592 0
0.455520 0.074456 3
0.492115 0.912533 1
1.000000 0.532287 5
0.746906 0.720885 3
0.017653 0.701786 2
0.419156 0.171227 0
0.400353 0.850023 0
1.000000 0.641368 4
0.697339 0.745626 4
0.373470 0.648260 4
0.678243 0.099630 5
0.400458 0.950591 3
0.986197 0.414740 3
0.662927 0.712063 2
0.129171 0.656573 1
0.602608 0.086698 2
0.338923 1.000000 1
0.977191 0.751014 5
0.713104 0.647533 3
0.096893 0.455563 3
0.500338 0.154717 2
0.347573 1.000000 2
1.000000 0.754639 6
0.702309 0.710021 3
0.211055 0.566688 4
0.400477 0.000000 2
0.522816 0.873354 5
0.983438 0.604889 8
0.833714 0.518423 0
0.213891 0.582047 1
0.433331 0.000000 3
0.470240 0.899397 5
0.810413 0.580320 5
0.773928 0.739929 5
0.222180 0.461464 5
0.538446 0.085714 4
0.387974 1.000000 3
1.000000 0.727519 6
0.711742 0.816300 2
0.089834 0.572266 4
0.548829 0.010881 4
0.655866 0.858676 0
1.000000 0.775750 3
0.648600 0.683259 5
0.000000 0.418397 3
0.512003 0.093486 4
0.473470 0.972000 1
0.941263 0.501449 1
0.845484 0.665264 5
0.201806 0.553013 0
0.564726 0.000000 5
0.495017 0.907836 4
0.840006 0.664211 5
0.876369 0.782767 8
0.254975 0.422257 2
0.669592 0.000000 3
0.367893 1.000000 2
0.942951 0.468668 4
0.593255 0.823565 0
0.129716 0.636607 4
0.657836 0.000000 4
0.518915 0.832882 3
0.868608 0.572543 8
0.873279 0.690066 8
0.097259 0.573729 4
0.552896 0.126130 2
0.377361 0.920839 5
1.000000 0.478707 5
0.590519 0.712579 2
0.146848 0.459938 3
0.584931 0.052639 1
0.429646 1.000000 2
0.846646 0.364995 4
0.567960 0.805137 0
0.100085 0.605366 0
0.623344 0.081270 5
0.469283 0.777535 2
0.916304 0.447041 2
0.744391 0.455752 3
0.034521 0.569973 4
0.612780 0.000000 1
0.443784 0.969969 4
1.000000 0.584924 6
0.920553 0.576813 8
0.163848 0.474351 0
0.638561 0.000000 5
0.461613 0.847333 4
0.873070 0.389090 1
0.697583 0.750226 0
0.022649 0.650389 0
0.634247 0.091249 2
0.384936 0.939927 3
0.941957 0.422847 3
0.595637 0.642331 4
0.031202 0.643176 4
0.345574 0.100655 5
0.328579 1.000000 0
0.859729 0.551936 4
0.606185 0.705665 1
0.072519 0.473874 5
0.501493 0.093668 1
0.573980 0.862493 1
1.000000 0.587741 5
0.731236 0.702939 4
0.042152 0.604881 0
0.474054 0.109933 2
0.424725 0.908275 5
0.888318 0.472394 0
0.710776 0.764136 3
0.075422 0.429354 0
0.625680 0.114741 1
0.490342 0.794990 2
0.819389 0.551928 2
0.654601 0.673314 5
0.223275 0.578103 3
0.353304 0.000000 5
0.386911 0.881160 1
0.709688 0.625760 2
0.765915 0.546511 3
0.136333 0.591771 2
0.690391 0.000000 0
0.450901 0.910520 0
1.000000 0.538287 4
0.778041 0.882425 4
0.133857 0.431515 4
0.533218 0.000000 1
0.183496 1.000000 3
0.909784 0.410794 1
0.816618 0.628518 3
0.012720 0.491096 5
0.239190 0.052848 0
0.447145 1.000000 1
