n 200
m 1
tmax 6.030141
0.669375 0.002377 5
0.468346 0.695726 1
0.441257 0.264016 3
0.288843 0.125102 1
0.394311 0.972243 1
0.387853 0.586941 2
0.064341 0.577197 2
0.437277 0.991779 2
0.500291 0.206764 3
0.228028 0.531963 2
0.325956 0.460444 1
0.074443 0.743120 0
0.318151 0.408310 3
0.662978 0.285186 3
0.985189 0.282801 6
0.458021 0.851967 1
0.937564 0.860260 3
0.374928 0.128246 3
0.600256 0.795238 2
0.042416 0.870646 1
0.518234 0.357689 2
0.716670 0.946952 0
0.651178 0.984534 3
0.443648 0.669565 2
0.521454 0.272554 3
0.178999 0.357549 2
0.309414 0.473444 3
0.877229 0.128090 8
0.930096 0.350246 7
0.677715 0.735700 2
0.825733 0.945141 2
0.535874 0.302463 3
0.270311 0.340950 2
0.909633 0.879261 0
0.873162 0.031610 6
0.337241 0.079760 1
0.699687 0.076530 7
0.124404 0.096002 3
0.034391 0.357851 2
0.465183 0.795945 0
0.141347 0.629257 1
0.981684 0.344480 7
0.232884 0.450088 3
0.229640 0.748298 0
0.747297 0.681752 2
0.551612 0.073186 5
0.337407 0.378122 3
0.431937 0.101937 2
0.479549 0.935456 1
0.772536 0.206373 7
0.230310 0.771094 2
0.728521 0.976744 1
0.166935 0.632046 2
0.435331 0.967762 1
0.003358 0.472998 3
0.599418 0.054815 7
0.647446 0.949782 1
0.275670 0.008843 1
0.517032 0.253849 0
0.094484 0.684615 0
0.674614 0.885038 3
0.878840 0.779368 0
0.511603 0.761555 1
0.846481 0.610765 3
0.194138 0.332350 1
0.207229 0.053223 3
0.932375 0.015243 6
0.371365 0.750138 2
0.489055 0.886245 1
0.784345 0.581391 3
0.675357 0.759628 3
0.838403 0.371261 6
0.095826 0.113302 0
0.353570 0.471343 3
0.052969 0.164692 1
0.949907 0.225030 6
0.961580 0.117856 3
0.634337 0.512824 2
0.045835 0.643652 2
0.945854 0.938992 2
0.444965 0.150456 2
0.241600 0.761120 3
0.060492 0.881969 2
0.024956 0.069657 3
0.573484 0.837868 3
0.096785 0.534472 2
0.726804 0.758436 2
0.814313 0.955710 2
0.863789 0.002702 5
0.232314 0.351598 0
0.613146 0.026037 5
0.565212 0.598461 0
0.850188 0.080760 7
0.653382 0.963157 3
0.930245 0.887373 3
0.580357 0.567059 0
0.116362 0.416863 1
0.625252 0.062516 6
0.152359 0.147979 1
0.027765 0.523656 3
0.846214 0.523246 1
0.344089 0.856428 2
0.257564 0.614819 2
0.180112 0.568441 1
0.176075 0.999479 6
0.015873 0.117376 3
0.074994 0.630802 2
0.267130 0.338389 1
0.223307 0.207409 2
0.271425 0.056719 2
0.255601 0.741188 0
0.740822 0.839951 0
0.952673 0.328644 7
0.136914 0.265783 3
0.705105 0.989635 0
0.514370 0.481571 2
0.433862 0.897244 2
0.780253 0.625996 0
0.783421 0.134011 0
0.902823 0.233326 5
0.500117 0.970726 3
0.146318 0.649355 1
0.555358 0.014802 7
0.916203 0.136112 8
0.390746 0.688719 3
0.111284 0.674590 0
0.674664 0.685335 2
0.324767 0.314922 1
0.619690 0.471579 1
0.569274 0.386298 3
0.601805 0.341264 2
0.903549 0.338181 7
0.579662 0.558825 3
0.720310 0.265950 0
0.052063 0.929643 8
0.924559 0.503120 1
0.073745 0.352002 1
0.986273 0.105410 3
0.437410 0.751362 3
0.081876 0.183547 2
0.965624 0.792111 2
0.969571 0.345473 5
0.623890 0.537362 1
0.347656 0.653980 3
0.150641 0.115213 2
0.904012 0.020763 5
0.958138 0.187424 7
0.046613 0.083516 1
0.812192 0.828893 3
0.621079 0.399322 0
0.516033 0.361754 0
0.954785 0.048799 7
0.346431 0.073962 1
0.062394 0.048114 2
0.004753 0.490566 2
0.751968 0.868992 1
0.990242 0.876199 0
0.090153 0.838102 2
0.309319 0.169384 2
0.588736 0.255234 3
0.056726 0.441792 1
0.817078 0.587047 1
0.050176 0.279828 3
0.737686 0.820270 1
0.113394 0.599278 0
0.974453 0.008079 5
0.051058 0.643598 0
0.743742 0.708454 3
0.956870 0.660705 0
0.389046 0.770479 1
0.211530 0.754834 1
0.858749 0.919249 3
0.713718 0.125912 5
0.657979 0.531451 0
0.401637 0.204723 0
0.057116 0.248098 0
0.937387 0.572618 2
0.880725 0.470204 3
0.285501 0.373313 1
0.875857 0.256442 8
0.371519 0.549107 1
0.885678 0.162242 5
0.627556 0.077348 5
0.321188 0.185624 2
0.567929 0.329094 1
0.306644 0.718113 2
0.778680 0.783667 0
0.407985 0.833277 0
0.227253 0.613525 1
0.268039 0.017763 3
0.280735 0.154170 1
0.028875 0.561562 3
0.124255 0.491075 1
0.413691 0.783415 1
0.028258 0.958614 3
0.890893 0.203968 8
0.176989 0.314125 0
0.439409 0.780059 3
0.898985 0.500213 3
0.802396 0.891132 3
