n 80
m 1
tmax 5.927663
0.559403 0.396930 0
0.503713 0.097465 2
0.494073 0.340074 3
0.527581 0.126877 1
0.936296 0.064238 9
0.458118 0.287502 7
0.543875 0.555657 1
0.420998 0.176897 6
0.236848 0.767414 8
0.743824 0.858867 4
0.261768 0.492328 2
0.875822 0.170016 3
0.745751 0.356728 9
0.889470 0.416819 5
0.634975 0.180781 6
0.795157 0.952640 7
0.754930 0.449571 8
0.475773 0.166213 7
0.260961 0.969099 2
0.174982 0.190509 1
0.481768 0.379472 8
0.882020 0.837967 2
0.951476 0.644259 5
0.991190 0.015814 2
0.320389 0.387356 7
0.145555 0.622154 3
0.148683 0.230375 10
0.039201 0.252005 8
0.902800 0.862368 3
0.645347 0.241864 10
0.951368 0.036256 9
0.400395 0.474612 1
0.314678 0.966934 10
0.651919 0.026480 7
0.478407 0.674672 8
0.512126 0.529361 1
0.606262 0.168067 4
0.681965 0.022270 9
0.952733 0.966072 9
0.285321 0.873215 2
0.358507 0.870002 7
0.368000 0.432149 2
0.493791 0.265043 8
0.031349 0.293925 6
0.957738 0.350330 1
0.780167 0.478056 9
0.144977 0.719126 10
0.863842 0.195330 5
0.407675 0.299582 4
0.924847 0.318453 4
0.482804 0.726258 6
0.350302 0.624453 6
0.301268 0.506973 10
0.689067 0.067907 10
0.472399 0.699985 5
0.916278 0.510803 7
0.030764 0.873133 4
0.907908 0.125724 2
0.826252 0.126033 7
0.619934 0.867010 1
0.426520 0.240069 10
0.652647 0.772105 10
0.913915 0.530441 1
0.921568 0.821286 4
0.146807 0.664731 10
0.125884 0.105925 3
0.425315 0.707257 4
0.301378 0.262893 10
0.419138 0.938297 3
0.644027 0.655989 9
0.063578 0.392191 6
0.624701 0.954854 3
0.666182 0.644127 1
0.253150 0.429726 10
0.049645 0.697252 9
0.299756 0.216921 4
0.228172 0.825705 4
0.422693 0.375553 9
0.360801 0.032978 1
0.061461 0.273966 4
