n 150
m 1
tmax 22.500000
0.694746 0.885926 1
0.587924 0.590292 0
0.187466 0.849719 3
0.683198 0.973999 1
0.149293 0.446037 5
0.713319 0.237297 1
0.336409 0.379625 0
0.817570 0.960209 3
0.135003 0.562428 3
0.173130 0.966587 1
0.843128 0.944774 0
0.102368 0.569294 2
0.780852 0.530487 0
0.154469 0.387202 5
0.290724 0.087475 0
0.846986 0.779324 1
0.976203 0.190787 2
0.204276 0.046408 3
0.659546 0.799049 1
0.527048 0.954108 2
0.708750 0.759617 1
0.649796 0.858061 0
0.189736 0.844900 5
0.653130 0.763407 3
0.319775 0.257380 0
0.097897 0.021566 3
0.088209 0.035985 2
0.081120 0.708354 2
0.924389 0.264478 1
0.933117 0.925037 4
0.051062 0.658219 0
0.284024 0.782463 3
0.329404 0.362538 0
0.236615 0.584350 3
0.733460 0.661032 0
0.196166 0.360699 1
0.300925 0.921442 3
0.054483 0.661276 1
0.052391 0.599761 3
0.018667 0.555019 3
0.938294 0.276037 0
0.511365 0.569977 1
0.933305 0.533590 0
0.657564 0.229309 3
0.985908 0.723363 5
0.880465 0.350146 0
0.414416 0.186834 1
0.008188 0.229814 2
0.406747 0.335478 1
0.495325 0.214351 1
0.320971 0.098262 0
0.300443 0.809923 6
0.525853 0.086427 2
0.664745 0.634463 2
0.148681 0.693093 1
0.001609 0.349127 4
0.880698 0.687096 1
0.157917 0.172043 3
0.895306 0.942371 2
0.171422 0.724294 2
0.418176 0.547657 0
0.758853 0.134454 0
0.781719 0.142461 2
0.254291 0.680041 5
0.759525 0.312130 3
0.686498 0.019860 0
0.236688 0.508415 1
0.314172 0.544047 0
0.845909 0.806005 2
0.166229 0.109558 3
0.764078 0.301753 2
0.423226 0.178099 1
0.848988 0.867936 0
0.146299 0.090508 0
0.733362 0.662772 3
0.841431 0.292018 3
0.093213 0.138513 1
0.474464 0.192861 1
0.924271 0.650496 1
0.505296 0.317241 4
0.401307 0.265034 0
0.581806 0.042322 1
0.960408 0.364931 0
0.179287 0.583905 1
0.401979 0.675633 2
0.842759 0.136317 0
0.197461 0.653058 2
0.889547 0.123978 3
0.040768 0.828978 3
0.473938 0.322988 6
0.346702 0.837091 4
0.565697 0.286758 6
0.591935 0.171888 3
0.968804 0.888466 5
0.418795 0.598411 2
0.305463 0.995404 1
0.998456 0.798429 5
0.349292 0.795663 5
0.484685 0.912039 2
0.599105 0.934447 3
0.681927 0.386568 4
0.657396 0.530340 2
0.180919 0.990439 0
0.893274 0.062257 1
0.903899 0.703029 6
0.934428 0.365285 2
0.139019 0.590858 2
0.973049 0.912263 5
0.668602 0.222427 1
0.401378 0.611462 2
0.508432 0.168353 2
0.212208 0.926232 4
0.317260 0.520513 0
0.711417 0.084673 1
0.702361 0.354911 4
0.403693 0.989854 0
0.753327 0.070189 3
0.042546 0.129153 3
0.612755 0.372425 5
0.939338 0.034157 2
0.232941 0.567207 3
0.657199 0.535498 3
0.480976 0.348741 3
0.562996 0.399741 5
0.021586 0.415480 3
0.135711 0.866528 3
0.816378 0.627122 1
0.048340 0.112100 1
0.746533 0.977006 2
0.828252 0.154469 0
0.767858 0.901474 1
0.105985 0.854719 2
0.619937 0.256632 4
0.600969 0.263393 4
0.473249 0.964618 0
0.786090 0.802915 3
0.090429 0.638062 3
0.408977 0.353845 2
0.454050 0.112528 3
0.147112 0.056690 2
0.248856 0.442463 2
0.086175 0.047377 1
0.388077 0.823346 3
0.799693 0.812211 3
0.728597 0.523341 1
0.729743 0.414857 3
0.361892 0.631873 0
0.170554 0.479830 2
0.777733 0.173484 3
0.084069 0.791422 0
