n 120
m 1
tmax 5.699968
0.185142 0.814043 7
0.222391 0.262811 2
0.959125 0.754478 1
0.809235 0.279728 3
0.783549 0.128118 2
0.307166 0.164361 7
0.592242 0.636557 5
0.507934 0.164092 1
0.546427 0.740226 9
0.056209 0.321211 4
0.711494 0.827543 9
0.777385 0.183425 7
0.445241 0.588238 1
0.516283 0.472361 8
0.582380 0.527207 2
0.983268 0.110283 7
0.688920 0.893300 1
0.765227 0.005038 3
0.007616 0.140347 1
0.998155 0.144313 2
0.058709 0.336563 4
0.177841 0.726163 8
0.286972 0.701861 10
0.841731 0.797128 9
0.271018 0.280291 8
0.213707 0.238630 3
0.173347 0.450159 9
0.887018 0.853008 4
0.305899 0.526656 1
0.600589 0.079099 5
0.559848 0.653090 3
0.433294 0.672729 2
0.499516 0.343853 1
0.314085 0.553933 9
0.195077 0.283236 2
0.307856 0.982244 5
0.953595 0.804716 9
0.370371 0.921040 5
0.457522 0.950862 5
0.211429 0.136385 4
0.734293 0.329592 2
0.135500 0.688525 6
0.876968 0.660041 5
0.147987 0.453369 9
0.872746 0.448363 3
0.759699 0.488748 5
0.320225 0.474401 3
0.886559 0.700730 5
0.489706 0.024768 6
0.123724 0.731110 7
0.457271 0.284071 10
0.816141 0.135265 9
0.034112 0.714500 7
0.178722 0.147790 8
0.754879 0.567849 3
0.355476 0.008518 5
0.898884 0.872800 7
0.562834 0.185350 10
0.599730 0.416830 3
0.096974 0.573899 10
0.767180 0.053936 7
0.485082 0.137194 2
0.370822 0.573156 3
0.287193 0.655024 7
0.946171 0.894265 5
0.119286 0.051820 4
0.260778 0.411447 6
0.227865 0.030761 3
0.413254 0.850296 1
0.590516 0.237285 3
0.916747 0.567235 8
0.266250 0.236500 4
0.019402 0.604941 10
0.805575 0.798541 9
0.503633 0.213205 5
0.739046 0.761814 2
0.919413 0.768642 2
0.263690 0.748078 5
0.488649 0.085516 4
0.133232 0.558828 1
0.005342 0.278590 3
0.188573 0.707560 9
0.468693 0.247137 5
0.961300 0.204443 6
0.610255 0.327485 9
0.742563 0.846161 2
0.334508 0.242744 1
0.849671 0.097362 4
0.449665 0.729472 1
0.152046 0.098451 1
0.387286 0.831117 1
0.696411 0.316055 1
0.446159 0.200071 2
0.070650 0.255725 5
0.677339 0.587454 7
0.800681 0.360781 10
0.953242 0.830208 9
0.948759 0.848861 9
0.716329 0.544000 4
0.925849 0.013717 8
0.548193 0.323632 9
0.733136 0.344130 9
0.147738 0.095098 9
0.270984 0.696202 8
0.109864 0.856715 6
0.997711 0.942544 5
0.656775 0.821759 5
0.964947 0.439711 1
0.780517 0.366903 2
0.344206 0.444457 3
0.655390 0.017573 2
0.694730 0.034227 1
0.260229 0.751698 3
0.416505 0.755957 9
0.568792 0.089634 1
0.027148 0.550891 3
0.087626 0.418473 4
0.590024 0.383975 8
0.958350 0.065087 8
0.369308 0.038850 9
