n 800
m 1
tmax 25.000000
0.954399 0.204151 3
0.123780 0.874377 2
0.710019 0.322510 3
0.352452 0.957210 3
0.496026 0.602775 3
0.313437 0.286156 0
0.174604 0.411445 3
0.699494 0.329162 3
0.328142 0.077504 3
0.201460 0.873280 3
0.986297 0.713680 2
0.856084 0.188202 0
0.991315 0.838421 0
0.522738 0.464870 3
0.320574 0.536284 2
0.887553 0.928817 2
0.010580 0.716652 2
0.828132 0.191732 0
0.962416 0.042162 3
0.450218 0.596144 1
0.408649 0.254373 1
0.486894 0.325815 5
0.053800 0.342238 3
0.018169 0.582680 1
0.735011 0.138982 1
0.272437 0.332830 3
0.755436 0.699766 0
0.835448 0.877357 0
0.471955 0.017489 4
0.323409 0.247292 0
0.138721 0.152313 4
0.171024 0.913088 1
0.531992 0.719445 1
0.768626 0.992297 2
0.952560 0.608930 0
0.125691 0.631673 1
0.339037 0.775816 1
0.824498 0.270665 3
0.569950 0.033948 5
0.321959 0.935808 0
0.494876 0.049633 3
0.173140 0.464634 2
0.773561 0.814574 1
0.811289 0.914396 2
0.872185 0.766510 3
0.825518 0.687936 3
0.577245 0.440765 4
0.866104 0.593597 2
0.354623 0.727936 2
0.431209 0.315276 3
0.024606 0.746087 1
0.557779 0.104126 5
0.884248 0.957805 2
0.100394 0.131910 5
0.905181 0.327226 2
0.788463 0.546808 0
0.349015 0.788394 2
0.472778 0.885491 3
0.500507 0.331467 3
0.861408 0.190620 1
0.802194 0.210375 0
0.069074 0.745871 3
0.080208 0.734634 3
0.538553 0.994686 3
0.093120 0.057324 2
0.149503 0.154936 3
0.761448 0.013062 2
0.320636 0.217230 3
0.036509 0.250097 3
0.723562 0.870876 0
0.000269 0.841102 0
0.834009 0.925991 1
0.181960 0.313291 3
0.095427 0.302481 1
0.151744 0.465039 2
0.399706 0.758076 0
0.595809 0.287895 3
0.391597 0.938478 1
0.373418 0.094407 2
0.736695 0.668733 1
0.401635 0.963521 3
0.167717 0.430790 0
0.026679 0.067087 4
0.901206 0.302511 3
0.476804 0.655427 0
0.720771 0.060759 1
0.813941 0.389032 1
0.616726 0.433341 3
0.533818 0.296605 3
0.778716 0.763937 1
0.360694 0.402811 0
0.686962 0.368925 5
0.114193 0.015840 3
0.364381 0.740559 3
0.280581 0.178650 1
0.392611 0.537797 3
0.105271 0.017443 3
0.858856 0.255420 1
0.555127 0.857126 3
0.304357 0.893763 0
0.908093 0.978729 1
0.730945 0.438208 3
0.756461 0.392228 0
0.374579 0.302693 1
0.564659 0.630368 1
0.314564 0.915851 2
0.506262 0.417400 2
0.783348 0.477001 2
0.576405 0.390325 3
0.027809 0.216873 2
0.462751 0.676366 2
0.103248 0.457639 0
0.253107 0.724587 1
0.287106 0.359277 3
0.098546 0.252655 0
0.125650 0.947738 2
0.000887 0.794026 1
0.398584 0.562967 3
0.133106 0.407379 3
0.385509 0.094238 0
0.117301 0.283925 2
0.143277 0.421627 1
0.698732 0.060465 4
0.319308 0.229961 1
0.870131 0.684220 3
0.672653 0.066517 2
0.335477 0.760046 1
0.782590 0.460435 1
0.188021 0.597233 3
0.472697 0.405041 4
0.677306 0.759218 0
0.243501 0.339580 1
0.177584 0.014382 3
0.315542 0.078740 3
0.078082 0.950428 3
0.062526 0.338741 3
0.947979 0.970400 2
0.640086 0.382895 3
0.585854 0.958925 2
0.795838 0.700930 1
0.160094 0.808506 1
0.941667 0.493828 3
0.587041 0.817117 0
0.807622 0.029014 1
0.463731 0.382834 5
0.414647 0.523290 1
0.527667 0.433726 5
0.514687 0.427357 5
0.053746 0.130434 2
0.980594 0.522580 2
0.400018 0.184821 1
0.569213 0.567305 1
0.390415 0.828462 2
0.606324 0.963170 1
0.120898 0.713872 3
0.413582 0.812461 2
0.698621 0.519743 3
0.307759 0.448051 0
0.343521 0.088139 3
0.398458 0.324108 3
0.488240 0.528287 5
0.450667 0.663573 1
0.210740 0.463899 0
0.757460 0.397479 0
0.997397 0.763000 3
0.802483 0.996035 2
0.976335 0.452010 0
0.821958 0.696741 2
0.621416 0.734061 3
0.721135 0.944027 3
0.992184 0.159616 2
0.075095 0.527321 1
0.069700 0.582576 3
0.818652 0.577789 0
0.902371 0.504750 3
0.513989 0.730374 1
0.614190 0.996228 1
0.025256 0.134275 5
0.133617 0.714468 2
0.838225 0.835212 0
0.444090 0.376102 3
0.950145 0.288791 1
0.636244 0.589890 1
