n 120
m 1
tmax 25.000000
0.515265 0.001871 1
0.689492 0.003370 3
0.611456 0.804510 2
0.437447 0.176152 10
0.482729 0.989146 6
0.509194 0.515176 1
0.378032 0.976708 3
0.984402 0.627318 8
0.428215 0.976478 10
0.126793 0.995633 1
0.123101 0.452905 3
0.113449 0.059679 8
0.505399 0.044057 2
0.850871 0.288742 6
0.139616 0.263156 8
0.728350 0.513010 3
0.679831 0.077264 1
0.495006 0.268377 5
0.184704 0.872091 6
0.460284 0.599665 2
0.526737 0.171329 8
0.063674 0.745953 8
0.404905 0.841126 2
0.689543 0.813971 5
0.989234 0.498616 7
0.749992 0.989680 3
0.398575 0.260914 1
0.802000 0.817572 7
0.896288 0.717670 2
0.147521 0.264447 7
0.544528 0.759508 8
0.690920 0.811430 3
0.854853 0.304409 7
0.126683 0.465625 4
0.017045 0.268749 7
0.018457 0.230834 1
0.405326 0.377653 8
0.400894 0.385333 3
0.412577 0.958760 2
0.887410 0.378536 3
0.444331 0.716081 6
0.382442 0.863223 3
0.517000 0.478473 1
0.127661 0.305564 9
0.769140 0.662271 2
0.320408 0.588354 3
0.060464 0.424056 2
0.426345 0.832822 6
0.384324 0.404235 7
0.496156 0.265743 1
0.397597 0.632140 3
0.344704 0.206352 3
0.022063 0.478061 4
0.167682 0.038291 1
0.205684 0.348363 2
0.208538 0.488487 1
0.566688 0.581056 1
0.701984 0.688803 3
0.084606 0.897213 8
0.475164 0.833700 10
0.678196 0.603099 8
0.467212 0.592263 1
0.006653 0.469795 6
0.034240 0.397108 4
0.562749 0.510325 10
0.765909 0.646977 9
0.595724 0.261969 5
0.807123 0.318736 3
0.324786 0.354347 7
0.425279 0.723985 3
0.638251 0.585241 6
0.361971 0.207695 6
0.833148 0.283069 7
0.329432 0.120845 3
0.067227 0.587428 5
0.723280 0.473940 5
0.004815 0.477021 6
0.940408 0.470763 2
0.154794 0.657149 1
0.526894 0.420276 8
0.977372 0.543396 8
0.728676 0.671736 1
0.503320 0.643234 7
0.336157 0.278463 4
0.479065 0.793913 8
0.956316 0.607254 5
0.652634 0.116574 8
0.493225 0.557741 9
0.317299 0.690192 6
0.888114 0.704902 9
0.630373 0.538985 6
0.345234 0.749212 8
0.066360 0.259335 5
0.030092 0.651215 2
0.674384 0.666820 6
0.430591 0.184463 5
0.188059 0.195926 1
0.795529 0.960127 6
0.855221 0.558715 5
0.913893 0.353272 9
0.448234 0.759202 5
0.607685 0.053508 3
0.365543 0.809042 2
0.781349 0.937836 7
0.869783 0.845651 9
0.093581 0.946762 9
0.492757 0.692245 8
0.119089 0.673311 3
0.865881 0.664835 4
0.931625 0.244489 8
0.199626 0.755917 8
0.475171 0.613275 7
0.912630 0.882001 7
0.882539 0.422451 4
0.977233 0.450622 10
0.972285 0.140109 9
0.864125 0.231322 1
0.767186 0.204729 8
0.316211 0.820718 7
0.243388 0.326014 9
