n 200
m 1
tmax 20.000000
0.389639 0.665491 0
0.192858 0.283556 1
0.495154 0.452232 3
0.025552 0.149260 3
0.424510 0.705542 6
0.016504 0.294338 5
0.477098 0.382508 9
0.009588 0.117104 4
0.360041 0.583909 1
0.059495 0.324193 7
0.468434 0.302093 7
0.000000 0.053936 3
0.481179 0.654481 10
0.062320 0.415689 1
0.372558 0.331791 3
0.051185 0.174050 4
0.411828 0.683572 10
0.192101 0.374332 5
0.454789 0.461311 3
0.081551 0.056456 5
0.389799 0.595738 7
0.171974 0.328108 1
0.454402 0.412309 4
0.099216 0.077593 7
0.430631 0.736432 3
0.218214 0.351570 3
0.484770 0.556103 3
0.004425 0.205349 4
0.415059 0.566994 8
0.122617 0.329117 3
0.543355 0.558774 1
0.005298 0.150848 6
0.406438 0.636842 1
0.165382 0.383987 1
0.453407 0.469856 8
0.000000 0.175607 5
0.325642 0.759407 2
0.092139 0.304161 6
0.570542 0.407568 9
0.051778 0.151774 1
0.357208 0.614327 3
0.092223 0.316364 6
0.455580 0.408491 2
0.000000 0.163175 7
0.381563 0.668588 6
0.003871 0.378090 6
0.502275 0.515561 8
0.000000 0.240932 8
0.391236 0.640197 6
0.008345 0.429689 10
0.336702 0.437451 8
0.102185 0.124323 5
0.379786 0.636633 8
0.088564 0.317250 7
0.421474 0.328188 3
0.153439 0.123770 3
0.287817 0.619000 3
0.049521 0.304504 1
0.439128 0.446231 7
0.108722 0.156483 4
0.500686 0.612564 10
0.071652 0.250801 4
0.514526 0.412920 9
0.021680 0.152229 5
0.393958 0.641724 6
0.057219 0.470189 3
0.477581 0.433004 2
0.019499 0.201799 9
0.247562 0.606315 8
0.001893 0.221540 5
0.439148 0.344993 9
0.112417 0.018249 6
0.402391 0.605309 8
0.129550 0.413461 1
0.470641 0.464136 8
0.037088 0.193851 10
0.375755 0.577388 1
0.171604 0.340699 9
0.426548 0.473825 10
0.043860 0.213006 1
0.350316 0.710548 6
0.043654 0.405133 7
0.559662 0.381861 5
0.000000 0.071669 9
0.407335 0.697249 8
0.122442 0.378573 7
0.474412 0.457686 6
0.000000 0.083917 4
0.351317 0.589650 10
0.311422 0.278665 2
0.507213 0.486843 1
0.067542 0.087642 2
0.329369 0.630851 3
0.133832 0.326431 7
0.452551 0.557841 9
0.016238 0.320225 6
0.431152 0.604957 5
0.139946 0.327052 7
0.463336 0.449545 4
0.034341 0.081914 8
0.422755 0.650967 3
0.123864 0.305923 9
0.472131 0.448787 8
0.069464 0.147923 3
0.314736 0.731880 10
0.099037 0.363396 8
0.481300 0.473675 1
0.201519 0.052389 6
0.391556 0.717001 7
0.011314 0.329188 8
0.399776 0.458410 4
0.100183 0.047884 8
0.397716 0.737490 7
0.104391 0.334742 10
0.441784 0.462327 2
0.000000 0.149287 3
0.460258 0.720851 6
0.128558 0.354698 5
0.458856 0.418061 1
0.000000 0.021693 4
0.341144 0.612299 4
0.197386 0.386975 10
0.528553 0.497925 10
0.042420 0.059746 8
0.367894 0.641732 8
0.042369 0.335764 1
0.450802 0.423248 8
0.056513 0.055295 1
0.408255 0.690508 3
0.116528 0.447820 6
0.384305 0.370357 8
0.109136 0.143021 2
0.418098 0.563758 5
0.217067 0.407325 7
0.430759 0.450010 7
0.011502 0.101194 8
0.469935 0.695616 7
0.098530 0.313468 7
0.408607 0.528208 5
0.000000 0.148688 1
0.412509 0.653656 2
0.023291 0.297109 10
0.414585 0.473894 9
0.076813 0.238209 6
0.393452 0.633769 5
0.116733 0.378640 3
0.329586 0.562772 10
0.000000 0.223786 7
0.329921 0.574610 10
0.093897 0.407701 7
0.424269 0.402684 9
0.087745 0.097884 1
0.335617 0.607627 8
0.070580 0.483403 1
0.458265 0.418640 4
0.032318 0.086821 6
0.292526 0.587642 7
0.149255 0.398442 4
0.620708 0.502618 7
0.076314 0.074865 10
0.386853 0.540951 8
0.054535 0.287522 10
0.449394 0.438916 10
0.023061 0.116605 6
0.242090 0.701930 10
0.085035 0.437177 6
0.533665 0.301083 2
0.000000 0.161258 3
0.418757 0.560319 1
0.000000 0.347104 5
0.413588 0.455071 5
0.075748 0.222165 5
0.354387 0.606570 7
0.163647 0.407646 8
0.523319 0.460418 7
0.080785 0.139656 4
0.488261 0.538926 9
0.098230 0.224958 5
0.415591 0.429870 4
0.009291 0.160278 4
0.383857 0.666797 9
0.188653 0.364797 5
0.449401 0.453087 3
0.102392 0.083480 3
0.363732 0.667182 6
0.180535 0.220597 7
0.515370 0.459094 8
0.000000 0.263318 4
0.450311 0.525116 5
0.125239 0.211933 7
0.400336 0.524772 2
0.000000 0.107029 8
0.365572 0.540306 5
0.107122 0.462616 10
0.447234 0.327504 3
0.022666 0.141890 6
0.299632 0.630875 5
0.048899 0.402024 10
0.563262 0.499212 7
0.099491 0.084929 4
