n 80
m 1
tmax 2.437489
0.536069 0.534173 8
0.770307 0.931590 5
0.812547 0.003583 6
0.838772 0.473613 10
0.823289 0.167193 8
0.016579 0.466570 10
0.792189 0.256464 2
0.996298 0.741984 9
0.183561 0.360641 1
0.166944 0.144787 9
0.478025 0.506836 10
0.422428 0.997753 2
0.572974 0.587579 7
0.741928 0.964528 8
0.776615 0.068700 1
0.743525 0.446758 6
0.778512 0.170771 10
0.000000 0.492544 2
0.767978 0.140924 7
0.934910 0.716043 6
0.079162 0.319887 1
0.073386 0.150418 1
0.348708 0.524317 9
0.417503 1.000000 3
0.603031 0.642408 2
0.789721 0.950855 4
0.814353 0.000000 9
0.855867 0.593002 9
0.830878 0.214376 4
0.034657 0.373972 7
0.876612 0.225399 2
0.932337 0.641903 5
0.088412 0.309812 10
0.229579 0.109803 8
0.479597 0.523784 5
0.378306 1.000000 3
0.560993 0.577013 1
0.707533 0.833383 5
0.861005 0.051973 2
0.826771 0.518560 7
0.777062 0.149897 6
0.080576 0.448279 1
0.784970 0.210259 10
1.000000 0.740877 2
0.216858 0.297653 1
0.221872 0.194216 1
0.425809 0.546364 4
0.328692 0.990908 2
0.527712 0.520577 9
0.824756 0.924309 7
0.898941 0.083395 9
0.822715 0.462620 5
0.820862 0.210809 4
0.084764 0.494178 6
0.754647 0.214654 10
0.967568 0.663936 9
0.173576 0.424918 8
0.218958 0.110366 8
0.401718 0.555902 10
0.342156 1.000000 6
0.429287 0.617398 1
0.771979 0.926018 3
0.810719 0.148873 6
0.823411 0.520179 6
0.864007 0.205047 6
0.064799 0.499994 5
0.705119 0.174377 6
0.959937 0.714451 10
0.167584 0.391215 3
0.156011 0.188167 7
0.347529 0.491297 8
0.358428 1.000000 9
0.481016 0.492943 4
0.749302 0.922552 1
0.845701 0.017749 1
0.745383 0.455993 6
0.829109 0.209782 9
0.090476 0.427059 8
0.855752 0.253582 3
0.915753 0.642593 6
