n 1000
m 1
tmax 13.276960
0.875946 0.648403 0
0.193677 0.655861 6
0.321327 0.000000 5
0.723128 0.427113 10
0.498399 0.558455 2
0.234470 0.826413 5
0.632358 0.000000 6
0.523947 0.770386 1
0.286135 0.669139 10
0.219457 0.399557 8
0.694522 0.070029 5
0.681769 0.669078 7
0.656313 0.477459 4
0.403127 0.448935 2
0.597206 0.228351 4
0.625324 0.337790 8
0.771182 0.252821 7
0.320343 0.815791 1
0.254737 0.085394 10
0.671388 0.572722 9
0.899695 0.623502 3
0.168971 0.434274 6
0.563766 0.147331 3
0.599166 0.646698 6
0.490880 0.510557 8
0.231680 0.590292 5
0.890137 0.467133 4
0.846333 0.543913 2
0.945014 0.268551 1
0.366289 0.639310 3
0.545858 0.107489 3
0.544735 0.660282 1
0.631851 0.453201 1
0.570115 0.906686 8
0.234747 0.000000 4
0.737133 0.582010 4
0.307542 0.796958 3
0.510161 0.521481 4
0.648417 0.209277 7
0.950747 0.693736 7
0.948282 0.507402 7
0.262011 0.918839 1
0.351409 0.113908 10
0.684182 0.910122 10
0.665079 0.631586 1
0.241460 0.240877 8
0.375340 0.000000 2
0.799289 0.848483 3
0.692541 0.483733 4
0.375423 0.896268 5
0.739134 0.145442 2
0.626213 0.744597 4
0.767722 0.371550 10
0.186011 1.000000 4
0.628742 0.342216 9
0.899007 0.732176 6
0.691568 0.316936 9
0.210608 0.593028 4
0.838411 0.000000 3
0.940353 0.838530 4
0.711406 0.617243 5
0.393591 0.211409 4
0.802619 0.293617 2
0.650181 0.705866 6
1.000000 0.517121 6
0.200176 0.513874 10
0.869618 0.050100 7
0.570387 0.969414 8
0.788202 0.231970 8
0.387291 1.000000 10
0.575128 0.174371 4
0.844210 0.243617 1
0.813066 0.399617 7
0.093776 0.754092 4
0.687004 0.132278 10
0.573184 0.756931 6
1.000000 0.443736 1
0.122958 0.711901 5
0.538179 0.185633 3
1.000000 0.625065 3
0.523957 0.521863 3
0.170979 0.419100 7
0.714012 0.183012 5
0.936132 0.951211 3
0.562941 0.634656 8
0.309799 0.692214 8
0.672207 0.081806 8
0.659646 0.836645 9
0.790839 0.499159 3
0.051661 0.632005 9
0.588819 0.239068 7
0.844646 0.642076 10
0.772298 0.544276 3
0.279959 0.605194 10
0.697885 0.013187 7
0.780910 0.784692 1
0.689006 0.672477 9
0.128721 0.745089 9
0.146727 0.013580 3
0.674893 0.559565 4
0.526282 0.457925 3
0.633503 0.864051 7
0.543775 0.000000 8
0.760567 1.000000 7
0.590084 0.512521 7
0.298216 0.892389 5
0.625999 0.347123 6
0.807295 0.663532 7
0.883358 0.778156 9
0.270177 0.308223 4
0.495401 0.000000 5
0.944086 0.566827 10
0.911801 0.282447 8
0.397606 0.836306 6
0.593680 0.246861 2
0.630040 0.482941 8
0.743568 1.000000 4
0.832213 0.777436 7
0.660233 0.000000 10
0.600601 0.610152 8
0.712849 0.419481 1
0.217171 0.671098 7
0.418171 0.048110 1
0.857720 0.526660 2
0.661876 0.635665 2
0.210995 0.856187 9
0.348889 0.060507 6
0.648121 0.898789 9
0.600331 0.609530 9
0.186086 0.783155 1
0.527178 0.000000 10
0.812604 0.786813 4
0.238061 0.627271 4
0.170901 0.495805 5
0.552931 0.523617 9
0.608480 0.745003 4
0.921013 0.620721 1
0.399893 0.908117 1
0.870465 0.000000 3
0.866033 0.545639 8
0.814206 0.827983 9
0.374539 0.855846 10
0.242669 0.000000 9
0.569806 0.587703 5
0.692349 0.558922 5
0.120033 0.636244 10
0.763100 0.000000 2
0.951131 0.706434 6
0.553121 0.479542 4
0.369675 0.499224 8
0.358214 0.017164 7
0.627196 0.898512 7
0.779942 0.459853 5
0.162971 0.747236 7
0.453231 0.046096 2
0.838874 0.888578 3
0.368228 0.680351 6
0.371742 0.507133 2
0.664653 0.000000 5
0.824835 0.518684 1
0.435798 0.551241 2
0.173208 0.760236 3
0.630953 0.035541 5
0.607003 0.722273 6
0.985117 0.147941 3
0.311815 0.332551 2
0.303714 0.151415 2
0.549296 0.933343 7
0.597827 0.476281 10
0.552506 0.749583 3
0.657694 0.000000 7
0.551289 0.602585 5
0.630785 0.344946 6
0.314713 0.522885 7
0.515666 0.321800 6
0.486107 0.621264 6
0.776306 0.587081 6
0.421543 0.826180 1
0.767116 0.017519 10
0.640156 0.659921 6
0.712493 0.659099 10
0.252671 0.365099 6
0.749119 0.000000 4
0.896179 0.741531 6
0.622177 0.280678 8
0.252458 0.596364 5
0.641517 0.098582 1
1.000000 0.383916 3
0.476106 0.582690 3
0.240778 0.440637 5
0.601266 0.000000 4
0.944541 0.864830 4
0.864567 0.605186 2
0.302473 0.493653 6
0.474147 0.016955 10
0.680687 0.870361 1
0.627955 0.796984 2
0.157316 0.440586 4
0.375644 0.092006 8
0.983316 0.753746 8
0.891113 0.566477 9
0.250721 0.370978 2
0.539703 0.000000 2
0.724118 0.413387 4
0.597798 0.445580 4
0.246993 0.604797 8
0.504738 0.000000 3
0.897501 0.834028 10
0.917874 0.130707 4
0.574476 0.889586 5
0.517742 0.014500 8
0.677899 0.768741 1
0.674635 0.222029 6
0.308003 0.663675 8
0.460585 0.000000 10
0.667336 0.560396 1
0.315033 0.566955 7
0.085459 0.807540 4
0.598452 0.000000 7
0.709773 0.720549 5
0.860540 0.822247 2
0.205720 0.584109 8
0.618923 0.117711 10
0.918067 0.647513 7
1.000000 0.388822 1
0.094997 0.485900 8
0.621771 0.283747 1
0.842689 1.000000 10
0.840482 0.609450 7
0.653278 0.789799 7
0.766799 0.000000 10
0.868304 0.520486 2
0.825829 0.666350 7
0.129171 0.641267 10
0.675582 0.372120 10
0.720889 0.635193 7
0.705828 0.560345 6
0.047559 0.352353 4
0.306809 0.000000 9
1.000000 0.700686 4
0.745944 0.597728 1
0.531994 0.681091 8
0.585914 0.139585 8
0.527971 1.000000 3
0.594774 0.367150 5
0.119674 0.658153 3
0.317303 0.000000 9
0.581596 0.641250 4
0.779699 0.646881 6
0.360475 0.831442 2
0.590719 0.029562 4
0.502217 0.448852 6
0.440914 0.548059 1
0.596058 1.000000 9
0.575272 0.000000 8
0.730175 0.506068 4
0.445550 0.451677 3
0.271350 0.783946 4
0.675185 0.000000 6
0.733285 1.000000 2
0.750980 0.297052 7
0.240933 0.495902 3
0.234302 0.008368 5
0.815519 0.829767 9
0.730040 0.820819 8
0.234066 0.550451 10
0.490997 0.243406 7
0.905454 0.613554 1
0.606649 0.420947 9
0.220295 0.828990 7
0.367544 0.335871 10
0.972116 0.629166 6
0.365744 0.473352 2
0.159210 0.697716 5
0.462220 0.097173 2
0.487553 0.754182 10
0.468666 0.448623 2
0.376925 0.594669 7
0.594437 0.135697 4
0.607545 0.855704 10
0.454283 0.355428 4
0.366088 0.582830 5
0.680037 0.000000 9
0.747316 0.849884 9
0.567267 0.641545 8
0.346831 0.621436 10
0.803621 0.135707 7
0.526476 0.776889 10
0.734156 0.376638 8
0.505839 0.836450 3
0.508881 0.000000 3
1.000000 0.901077 2
0.681869 0.247566 8
0.359233 0.403568 9
0.722525 0.021054 5
0.884740 0.588501 8
0.777091 0.934548 1
0.230409 0.482011 1
0.655541 0.322607 2
0.666558 0.680083 6
1.000000 0.747490 7
0.445798 0.580229 6
0.635588 0.183658 7
0.703989 0.525722 4
0.779765 0.280311 7
0.343259 0.858273 8
0.381444 0.000000 5
1.000000 0.830839 7
0.762927 0.614735 5
0.374174 0.483831 1
0.432499 0.238661 9
0.853425 0.953559 8
0.612303 0.973950 5
0.188869 0.519932 7
0.628385 0.085497 1
0.696805 0.777513 8
0.414404 0.484127 5
0.619795 0.676365 6
0.163128 0.000000 6
0.732373 0.657746 6
0.750123 0.534631 10
0.289470 0.516972 2
0.661055 0.318142 4
0.582728 0.790821 3
0.864391 0.580247 5
0.575447 0.687488 2
0.548408 0.108252 4
0.729824 0.760565 7
0.632950 0.683647 4
0.579126 0.388873 2
0.491378 0.054356 8
0.925580 0.784458 1
0.779256 0.612475 9
0.527781 0.778946 6
0.546270 0.017747 8
0.424948 0.664785 2
0.628911 0.682520 6
0.043954 0.886903 1
0.405207 0.080406 9
0.949310 0.460672 9
0.655706 0.401818 6
0.670715 0.731328 5
0.747121 0.198137 8
0.694267 0.511618 8
0.571727 0.596388 7
0.301898 0.444343 2
0.489400 0.229033 7
0.849268 0.722893 5
0.437437 0.855777 1
0.636479 0.976204 3
0.364121 0.000000 5
0.775189 0.359734 1
0.646669 0.544793 7
0.150751 0.863105 1
0.769745 0.409551 5
0.487871 0.526560 10
0.921372 0.406221 5
0.428138 0.772135 7
0.826330 0.003348 5
0.985050 0.863191 8
0.886919 0.562680 4
0.226560 0.531794 4
0.437633 0.031364 1
1.000000 1.000000 3
0.944712 0.686242 8
0.319781 0.330485 6
0.260456 0.208673 1
0.671283 0.889408 7
0.655849 0.470290 1
0.103858 0.583505 3
0.622844 0.013679 2
0.257801 0.537661 7
1.000000 0.349093 9
0.388596 0.685007 6
0.226321 0.260001 8
0.491821 0.822815 9
0.657726 0.363829 2
0.321511 1.000000 2
0.628660 0.000000 4
0.661206 0.654590 6
0.749368 0.891028 10
0.000000 0.513586 9
0.613011 0.099239 9
0.881415 0.815365 2
0.788629 0.322308 7
0.171425 0.473548 4
0.728047 0.000000 8
0.439130 0.568651 4
0.731944 0.679699 5
0.417226 0.300352 1
0.287176 0.214626 4
0.991049 0.874657 7
0.498781 0.686197 2
0.074964 0.395229 1
0.437037 0.036254 5
0.603771 1.000000 7
0.853567 0.572218 8
0.375904 0.459488 9
0.617441 0.000000 10
0.594267 0.814934 2
0.702007 0.542221 8
0.296386 0.709163 5
0.545525 0.000000 3
0.479671 0.384912 3
0.782941 0.559198 5
0.267116 0.393744 5
0.661050 0.000000 7
0.567095 0.759090 3
0.698661 0.543912 4
0.335129 0.643001 1
0.546589 0.000000 3
0.903890 0.467561 5
0.875949 0.355356 3
0.209422 0.295560 2
0.491792 0.076912 6
0.781915 0.464183 4
0.716358 0.255650 3
0.113921 0.671750 6
0.356586 0.148050 2
0.728677 0.880061 8
0.759861 0.177958 2
0.378632 0.833974 7
0.587355 0.000000 9
0.566009 0.767551 3
0.704935 0.481066 10
0.559243 0.884411 2
0.490648 0.157122 2
0.609366 0.693862 4
0.975364 0.532183 9
0.043239 0.338636 5
0.408399 0.412080 6
0.483376 0.485703 3
0.823749 0.526254 6
0.463804 0.391657 9
0.760161 0.215012 7
0.602706 0.660782 1
0.277025 0.542987 3
0.141798 0.815525 3
0.417815 0.200050 4
0.811117 0.576139 3
0.516815 0.702300 3
0.153803 0.562116 9
0.509291 0.000000 6
0.803657 0.964092 2
1.000000 0.330831 10
0.288687 0.563228 9
0.771286 0.042390 4
0.580340 0.572529 2
0.748902 0.468416 2
0.311479 0.813973 1
0.310109 0.147484 3
0.433487 0.598206 9
0.879157 0.772103 4
0.400610 0.597237 10
0.564636 0.127700 3
0.697434 0.819319 10
0.508216 0.687228 7
0.086887 0.466753 1
0.608331 0.273881 10
0.766916 0.776210 3
0.714630 0.408941 10
0.315074 0.669440 9
0.215791 0.393341 2
0.890148 0.997782 8
0.861767 0.623442 10
0.215771 0.550878 4
0.455828 0.000000 9
1.000000 0.756679 6
0.827847 0.426679 5
0.184702 0.527047 4
0.738839 0.000000 9
0.791508 0.952922 9
0.555699 0.315660 4
0.367847 0.333791 3
0.656394 0.000000 5
0.829422 0.797942 9
0.719916 0.488611 3
0.000000 0.658904 3
0.572286 0.000000 5
0.595216 0.702358 7
0.583265 0.600458 8
0.286991 0.596161 4
0.584943 0.000000 3
0.439434 0.713815 4
0.842316 0.583606 6
0.621854 0.713457 1
0.640622 0.079065 8
0.668425 0.535934 10
0.538473 0.496132 7
0.382769 0.346743 7
0.483967 0.073591 8
1.000000 0.729445 1
0.919664 0.929700 5
0.376045 0.864161 1
0.785318 0.151239 8
0.977382 0.628600 4
0.915579 0.271632 9
0.264718 0.756645 7
0.451025 0.001069 10
0.849592 0.564557 3
0.684589 0.711528 10
0.528568 0.717506 1
0.864494 0.206068 8
0.615060 0.871618 8
0.565149 0.291655 3
0.166104 0.726427 1
0.825819 0.059235 1
0.839332 0.846945 1
0.518177 0.554458 8
0.261169 0.434326 4
0.641330 0.180010 8
0.574967 0.760512 5
0.737149 0.356985 6
0.460047 0.827688 7
0.501375 0.195763 9
0.780399 0.508953 1
0.707564 0.244956 6
0.075415 0.510881 7
1.000000 0.295841 3
0.513948 0.701795 8
0.935323 0.413341 7
0.464722 0.396899 9
0.594402 0.000000 10
0.582172 0.795021 7
0.526436 0.786745 3
0.000000 0.539779 8
0.708365 0.075201 10
0.786347 0.815171 2
0.497403 0.511933 1
0.331770 0.586190 2
0.559451 0.245089 8
0.661566 0.982144 1
0.759218 0.608922 7
0.310907 0.685456 9
0.072020 0.000000 2
0.507375 0.668328 10
0.649491 0.279685 2
0.328292 0.593947 3
0.542470 0.000000 2
0.660276 0.692275 5
0.525204 0.612648 3
0.173178 0.461465 2
0.366699 0.000000 1
0.903846 0.848298 10
0.772675 0.706389 8
0.282629 0.460177 2
0.792011 0.000000 2
0.767301 0.584859 9
0.528264 0.636687 4
0.250700 0.749791 9
0.438857 0.007478 9
0.727438 0.955761 5
0.702343 0.575860 5
0.127048 0.646377 4
0.364702 0.185994 2
0.681549 0.763569 7
1.000000 0.856996 6
0.289900 0.642816 2
0.453614 0.415450 2
0.695014 0.617072 4
0.572479 0.475174 8
0.425358 0.967964 8
0.539018 0.000000 1
0.802257 0.691943 1
0.757917 0.613762 7
0.422901 0.636609 4
0.611868 0.319339 1
0.629613 0.825194 6
0.725031 0.499898 9
0.017553 0.760499 5
0.707326 0.143967 6
0.621563 0.553031 9
0.714625 0.647144 4
0.309253 0.837198 8
0.696929 0.075990 5
0.659418 0.819527 4
0.677153 0.494279 3
0.543272 0.449031 8
0.338969 0.000000 10
0.435776 0.531559 4
0.860512 0.624524 5
0.652501 1.000000 6
0.570803 0.000000 1
0.581440 0.800836 6
0.847044 0.456747 2
0.362568 0.688500 8
0.170619 0.208593 3
0.399709 0.528011 9
1.000000 0.643579 8
0.040649 0.827120 9
0.698704 0.064811 8
1.000000 1.000000 2
0.697774 0.388362 3
0.577353 0.650318 8
0.361677 0.000000 9
1.000000 1.000000 4
0.617151 0.578674 7
0.355241 0.963840 3
0.553670 0.331724 4
0.594661 0.623734 5
0.825091 0.764194 2
0.377765 0.494481 4
0.611712 0.020012 6
0.728657 0.592920 9
0.806820 0.611027 5
0.361388 0.535715 3
0.500242 0.134777 4
0.891262 1.000000 5
0.433442 0.833382 10
0.449456 0.597265 4
0.668327 0.007999 10
0.860653 0.954037 6
0.895284 0.431977 6
0.204581 0.843637 6
0.493274 0.000000 6
0.979160 0.437747 9
0.753342 0.552166 8
0.391863 0.381300 1
0.356907 0.281228 4
0.478704 0.569006 7
0.606463 0.444625 8
0.074976 0.882539 5
0.579405 0.043993 10
0.856849 0.649106 7
0.610101 0.461315 1
0.329054 0.705724 8
0.660278 0.336957 6
0.289625 0.717981 5
0.480695 0.580162 5
0.422338 0.228459 2
0.704184 0.000000 9
