n 100
m 1
tmax 16.000000
0.669239 0.342750 0
0.703480 0.861784 2
0.055807 0.975413 7
0.970217 0.072283 3
0.884708 0.119054 10
0.513900 0.335618 9
0.658916 0.166792 6
0.682791 0.587655 2
0.402820 0.202647 10
0.217944 0.774081 4
0.598988 0.573005 9
0.755376 0.677609 9
0.124906 0.816636 2
0.934023 0.112565 4
0.096027 0.081870 10
0.864082 0.135175 5
0.774236 0.030103 8
0.055160 0.468760 9
0.278866 0.441161 2
0.976159 0.733260 9
0.094697 0.821120 1
0.206408 0.817673 6
0.073160 0.742336 8
0.931791 0.896191 6
0.859023 0.629614 2
0.016186 0.382655 5
0.524510 0.740127 3
0.161811 0.797988 1
0.892263 0.633641 2
0.704929 0.068409 6
0.901853 0.808409 6
0.621259 0.458552 3
0.924332 0.053286 3
0.159283 0.952772 10
0.173812 0.095989 8
0.038052 0.588284 6
0.577133 0.907466 1
0.415565 0.189463 9
0.603215 0.681090 6
0.157700 0.586287 7
0.428894 0.271796 5
0.926612 0.343128 9
0.520182 0.011281 7
0.301610 0.062153 8
0.741825 0.177515 5
0.469232 0.743100 6
0.258837 0.909364 8
0.391327 0.413733 3
0.639917 0.444754 10
0.507362 0.456394 10
0.366897 0.311497 2
0.833928 0.326065 8
0.575064 0.108811 3
0.946636 0.564205 3
0.229417 0.175843 5
0.343872 0.023825 4
0.777225 0.412160 3
0.086667 0.019882 5
0.169072 0.606136 2
0.987150 0.012554 10
0.287338 0.127076 8
0.428421 0.845844 10
0.804534 0.863367 9
0.121645 0.886870 7
0.838763 0.630284 7
0.444762 0.066984 7
0.646932 0.977887 3
0.868159 0.944737 9
0.092439 0.855507 2
0.312162 0.463546 2
0.453424 0.228323 7
0.296289 0.225534 8
0.267938 0.156556 5
0.967320 0.509691 2
0.250961 0.909682 3
0.397223 0.498475 1
0.288550 0.376820 9
0.888411 0.005617 5
0.866919 0.414249 8
0.942229 0.163790 2
0.113545 0.355717 1
0.200590 0.454016 7
0.385826 0.457358 3
0.800300 0.903732 2
0.391055 0.318787 10
0.269076 0.548524 9
0.867245 0.252131 9
0.842421 0.886147 10
0.072461 0.195636 10
0.817178 0.473968 8
0.741217 0.282651 4
0.505491 0.050701 2
0.285025 0.873237 7
0.518247 0.477160 6
0.256145 0.478557 10
0.845641 0.726664 10
0.365105 0.715036 3
0.998687 0.015135 6
0.774003 0.291790 1
0.094954 0.037465 7
