n 150
m 1
tmax 6.912208
0.731263 0.481101 0
0.368178 0.194218 0
0.520852 0.301515 3
0.244174 0.276973 0
0.577925 0.691778 2
0.073937 0.011544 5
0.487033 0.592953 5
0.329291 0.659245 6
0.753877 0.242613 2
0.248370 0.386588 5
0.768827 0.161844 2
0.450808 0.310358 4
0.175558 0.136416 4
0.813603 0.163389 3
0.033718 0.936629 1
0.101240 0.460718 6
0.028171 0.886106 3
0.922518 0.428790 2
0.138892 0.393506 6
0.160062 0.789174 5
0.278707 0.706079 4
0.602189 0.935868 4
0.904148 0.290559 1
0.106401 0.973749 3
0.215283 0.676607 2
0.362778 0.223761 0
0.897535 0.047318 5
0.536315 0.472525 0
0.000869 0.150387 4
0.100949 0.404235 5
0.611753 0.068527 3
0.730194 0.766144 2
0.040822 0.363952 5
0.045239 0.079895 3
0.169802 0.517815 7
0.431895 0.120367 1
0.952272 0.622476 0
0.140937 0.067802 5
0.980137 0.380774 3
0.498535 0.133833 1
0.549187 0.256626 4
0.397969 0.604277 5
0.383484 0.847656 4
0.987277 0.154588 1
0.445017 0.415078 1
0.721679 0.932768 1
0.563396 0.153274 4
0.520359 0.487205 4
0.734511 0.650551 1
0.857256 0.872624 3
0.150973 0.203106 0
0.804897 0.764979 0
0.226950 0.891806 5
0.543664 0.189919 5
0.536512 0.902253 5
0.645731 0.883462 2
0.553547 0.206627 0
0.428488 0.091533 5
0.492855 0.087868 1
0.301176 0.804589 5
0.719130 0.677431 2
0.065597 0.195764 1
0.527537 0.273028 1
0.282496 0.796170 0
0.639707 0.329495 1
0.887171 0.400194 5
0.494224 0.051052 1
0.090566 0.490062 5
0.291115 0.787944 3
0.630662 0.763584 1
0.558215 0.978447 3
0.140149 0.502978 7
0.641311 0.392634 1
0.541057 0.465266 3
0.573326 0.790711 0
0.591016 0.884224 3
0.275251 0.219305 5
0.224263 0.944067 2
0.225041 0.067757 5
0.348840 0.621781 5
0.620142 0.025098 0
0.697349 0.577310 5
0.230921 0.724709 4
0.968991 0.850894 1
0.136011 0.113802 2
0.381206 0.711124 3
0.489925 0.758450 3
0.060194 0.417145 3
0.065554 0.357879 5
0.900604 0.824605 4
0.663717 0.145761 3
0.261315 0.721890 4
0.637632 0.140479 0
0.757813 0.931083 2
0.037663 0.698097 5
0.800863 0.942170 3
0.367865 0.606275 6
0.623924 0.422728 5
0.386587 0.016537 3
0.591791 0.638392 4
0.009265 0.699319 4
0.503977 0.487812 4
0.063750 0.392853 5
0.275967 0.788696 1
0.806520 0.763114 4
0.531305 0.950158 2
0.921449 0.519019 1
0.637157 0.834713 3
0.161772 0.192715 2
0.623741 0.359944 5
0.781058 0.005745 5
0.595726 0.661787 4
0.289840 0.584764 8
0.513620 0.021091 0
0.586423 0.513519 0
0.664719 0.116354 3
0.197972 0.161325 4
0.699954 0.392931 0
0.644241 0.652353 3
0.278570 0.524897 7
0.783174 0.981283 3
0.708668 0.852030 0
0.360191 0.582508 4
0.814368 0.813380 1
0.001063 0.569658 3
0.386479 0.197927 0
0.165593 0.547015 1
0.060427 0.207955 1
0.315463 0.138286 3
0.015245 0.116970 4
0.941338 0.681789 4
0.612309 0.799365 2
0.704202 0.456997 4
0.892309 0.466715 4
0.039847 0.579290 0
0.771596 0.224657 1
0.970471 0.089650 1
0.565083 0.959554 4
0.246897 0.907312 2
0.833460 0.620869 2
0.060409 0.601504 4
0.289977 0.836863 1
0.921529 0.314632 1
0.087365 0.569130 3
0.838323 0.131695 1
0.761691 0.877153 5
0.239903 0.233634 5
0.987071 0.808049 2
0.919195 0.733171 3
0.738102 0.193336 2
