n 80
m 1
tmax 3.572644
0.459038 0.149873 1
0.456900 0.267280 4
0.849244 0.225672 3
0.359840 0.119611 5
0.423183 0.152324 2
0.231607 0.000000 10
0.700815 0.179061 6
0.380533 0.359221 6
0.616932 0.392541 8
0.205681 0.348569 2
0.799546 0.349689 3
0.623693 0.273151 2
0.704786 0.329613 6
0.213772 0.084016 3
0.887756 0.415009 7
0.511581 0.343304 8
0.688777 0.271801 10
0.164293 0.220504 4
0.980892 0.438707 10
0.235181 0.375190 2
0.658445 0.193144 9
0.330079 0.342433 1
0.901720 0.623934 5
0.196025 0.254981 4
0.499562 0.300070 2
0.294237 0.138976 10
0.850381 0.558983 3
0.244949 0.032641 3
0.433677 0.203704 9
0.229169 0.100930 9
1.000000 0.426837 3
0.561038 0.243018 4
0.272191 0.238793 3
0.345973 0.000000 10
0.848902 0.283659 2
0.434800 0.161137 3
0.596219 0.362378 9
0.250735 0.513699 10
0.651889 0.430486 3
0.545106 0.232683 8
0.562347 0.455064 10
0.236242 0.122314 2
0.816682 0.535410 7
0.606784 0.247409 7
0.425643 0.103679 9
0.297617 0.000000 7
0.869030 0.403729 7
0.154527 0.305355 1
0.643568 0.164890 4
0.265001 0.043106 8
0.817199 0.607481 9
0.309946 0.205452 4
0.574771 0.267932 4
0.110673 0.083606 2
1.000000 0.450782 8
0.451195 0.320252 10
0.474716 0.155332 1
0.230817 0.269073 10
0.977561 0.328678 9
0.546873 0.183429 9
0.482542 0.387662 9
0.226607 0.207701 6
0.655991 0.449651 1
0.510578 0.311756 9
0.429685 0.428230 2
0.251220 0.000000 2
0.868167 0.441483 10
0.664687 0.172427 7
0.579989 0.099944 8
0.288538 0.000000 6
0.693761 0.293658 5
0.346598 0.221000 2
0.803862 0.155260 6
0.286998 0.142637 5
0.712672 0.482258 1
0.293346 0.248959 1
0.716429 0.357014 3
0.209017 0.000000 6
0.894030 0.629002 2
0.510806 0.361695 8
