n 1000
m 1
tmax 7.386453
0.865131 0.059219 0
0.181886 0.030504 12
0.471697 0.138427 2
0.158462 0.739888 11
0.596230 0.982551 4
0.826923 0.472843 10
0.265379 0.731786 6
0.550301 0.394982 2
0.108163 0.669315 8
0.475951 0.536518 4
0.786610 0.629448 6
0.396144 0.223183 3
0.342243 0.177735 6
0.084549 0.115210 1
0.630681 0.446863 10
0.162198 0.891302 7
0.926170 0.742578 8
0.476922 0.080185 2
0.904331 0.063092 3
0.210047 0.019692 9
0.403034 0.139012 4
0.107882 0.666422 9
0.603993 0.973189 10
0.839741 0.499081 10
0.290056 0.677721 5
0.527574 0.389762 3
0.112667 0.732475 5
0.509354 0.538418 8
0.806086 0.699415 6
0.307072 0.249017 3
0.326943 0.217169 7
0.142412 0.202054 5
0.599833 0.410508 3
0.171216 0.808314 7
0.919201 0.756058 5
0.396625 0.081079 14
0.955183 0.073332 3
0.186375 0.053780 13
0.450726 0.149365 9
0.092211 0.663421 8
0.615309 0.991474 2
0.815038 0.482692 2
0.285826 0.747621 13
0.590915 0.334606 7
0.123605 0.719880 9
0.565812 0.544695 7
0.775510 0.694835 6
0.326377 0.174526 13
0.374503 0.164399 1
0.126281 0.122294 14
0.639763 0.452280 9
0.205891 0.885125 9
0.877893 0.740198 9
0.434591 0.052142 8
0.928034 0.042575 8
0.217684 0.004265 5
0.497305 0.144166 10
0.157791 0.706501 10
0.590490 1.000000 1
0.804224 0.519081 7
0.329730 0.727840 7
0.524932 0.356521 6
0.082533 0.716596 6
0.502620 0.525844 3
0.821948 0.692207 6
0.302598 0.244917 8
0.353030 0.268091 4
0.045906 0.193334 1
0.559034 0.483986 7
0.120750 0.849565 1
0.923498 0.713505 1
0.421802 0.097227 2
0.930813 0.076028 1
0.249092 0.000000 6
0.451267 0.140306 4
0.175938 0.690738 11
0.599479 1.000000 9
0.765691 0.475023 9
0.299762 0.672973 8
0.517681 0.336769 2
0.041940 0.704422 2
0.474649 0.544252 6
0.804247 0.665356 2
0.328831 0.181143 5
0.303241 0.225400 1
0.076471 0.153765 5
0.614455 0.468169 7
0.185729 0.904558 6
0.938634 0.737695 2
0.372990 0.070014 11
0.938515 0.066692 8
0.249372 0.059009 11
0.412738 0.077808 5
0.137266 0.708739 12
0.602096 0.998569 10
0.850157 0.504018 8
0.317309 0.745557 9
0.558742 0.335919 5
0.120352 0.724347 5
0.463705 0.521177 5
0.752714 0.669442 2
0.288699 0.224202 5
0.334915 0.168046 9
0.065168 0.179967 9
0.649905 0.494076 8
0.129844 0.922030 2
0.888935 0.786674 6
0.459142 0.014733 8
1.000000 0.104063 4
0.239784 0.000000 7
0.450154 0.147534 6
0.184377 0.776937 14
0.587994 0.977688 1
0.832317 0.499181 4
0.273131 0.731588 10
0.555140 0.375149 7
0.138109 0.699598 5
0.486628 0.601520 1
0.837436 0.690787 9
0.334219 0.227976 4
0.323029 0.158491 10
0.091548 0.212742 7
0.655420 0.534673 4
0.150078 0.896495 8
0.910417 0.758990 10
0.462880 0.056893 9
0.953015 0.113348 9
0.175502 0.022365 13
0.421995 0.047603 7
0.145689 0.719969 9
0.666224 0.944151 8
0.762432 0.552856 3
0.285835 0.704847 7
0.477069 0.335452 1
0.050373 0.721086 1
0.560025 0.552724 3
0.791559 0.639472 6
0.371190 0.238015 6
0.347288 0.229968 2
0.059820 0.135793 3
0.632703 0.432086 4
0.188312 0.893667 2
0.919290 0.703856 6
0.353579 0.069216 10
0.974641 0.036383 9
0.244138 0.038061 12
0.467361 0.093067 3
0.144543 0.696962 8
0.594618 1.000000 8
0.835052 0.519845 4
0.282716 0.704781 11
0.491085 0.361115 2
0.111913 0.667947 11
0.478765 0.525106 3
0.828350 0.649973 7
0.342885 0.223450 7
0.322020 0.185080 9
0.089080 0.170748 4
0.617967 0.504940 2
0.210982 0.924651 9
0.899657 0.761074 7
0.379117 0.115865 8
0.958569 0.044339 5
0.221837 0.057697 12
0.356464 0.128994 8
0.177525 0.724448 10
0.593664 0.938618 8
0.799625 0.562311 4
0.300962 0.732589 8
0.507215 0.391222 5
0.097869 0.747103 4
0.552589 0.532234 9
0.783929 0.690823 7
0.358420 0.192029 10
0.300719 0.172786 14
0.067393 0.125232 7
0.641198 0.407382 6
0.079161 0.907463 8
0.966754 0.710676 4
0.379423 0.084030 5
0.961369 0.111471 6
0.176041 0.032750 9
0.411227 0.153737 1
0.126113 0.732287 10
0.605243 1.000000 3
0.749623 0.528212 8
0.311868 0.739020 13
0.528925 0.360981 7
0.054549 0.649513 3
0.563784 0.556947 10
0.756787 0.629271 9
0.302075 0.210817 1
0.345754 0.193748 7
0.114305 0.172292 5
0.673455 0.462889 4
0.146992 0.880246 9
0.854410 0.684735 1
0.464152 0.036573 2
0.910577 0.046702 7
0.237115 0.000000 5
0.454887 0.091264 4
0.143187 0.690704 5
0.585286 1.000000 6
0.795761 0.486664 4
0.353596 0.781343 13
0.499449 0.414190 9
0.155831 0.711879 14
0.474587 0.553798 9
0.767462 0.629036 9
0.320486 0.237142 9
0.279236 0.182571 6
0.148541 0.192376 2
0.640550 0.488498 7
0.206990 0.859237 4
0.901884 0.747906 2
0.475555 0.140781 2
0.995656 0.130048 6
0.179083 0.050782 10
0.485237 0.122906 10
0.175925 0.669746 7
0.574770 0.995364 6
0.788016 0.545539 5
0.290797 0.783240 11
0.491250 0.350616 1
0.118286 0.671381 5
0.505705 0.490810 4
0.823134 0.624145 8
0.312363 0.247519 1
0.336065 0.191088 13
0.100172 0.211929 3
0.647003 0.508781 6
0.171057 0.867972 6
0.952807 0.744068 5
0.434153 0.068972 4
0.977044 0.105553 4
0.127209 0.004190 7
0.435402 0.096336 1
0.141871 0.683063 12
0.563600 0.945111 2
0.820428 0.527333 2
0.315835 0.696839 13
0.542271 0.394471 9
0.092851 0.721369 8
0.490974 0.519166 6
0.800545 0.696599 3
0.313168 0.233009 4
0.347392 0.196619 2
0.147908 0.204513 3
