n 300
m 1
tmax 7.069164
0.884086 0.432513 0
0.011829 0.575856 10
0.361991 0.257517 6
0.879021 0.401382 6
0.415931 0.629945 5
0.295095 0.092562 1
0.919827 0.352946 5
0.310183 0.575704 2
0.344716 0.201324 5
0.913045 0.176266 3
0.179777 0.857922 7
0.372825 0.097425 10
0.854065 0.368657 5
0.196414 0.532728 6
0.325873 0.045397 7
0.764812 0.163890 7
0.398480 0.737834 10
0.417032 0.182856 1
0.870970 0.303047 9
0.196762 0.742099 3
0.369767 0.000000 4
0.977808 0.572759 1
0.388508 0.535048 7
0.328962 0.110885 9
0.914620 0.340653 6
0.259920 0.729411 8
0.409385 0.111238 2
0.838830 0.266428 6
0.216112 0.547919 9
0.114735 0.000000 2
0.776226 0.226664 9
0.332282 0.738157 4
0.431890 0.035964 1
0.899001 0.428463 1
0.161122 0.648894 3
0.374328 0.159888 6
0.811674 0.394485 8
0.323639 0.590615 8
0.328847 0.092235 3
0.833858 0.421960 2
0.081452 0.463247 2
0.348920 0.152413 10
0.958368 0.245994 8
0.191766 0.529759 9
0.375653 0.291523 3
0.884692 0.325737 6
0.230847 0.722152 4
0.358640 0.198320 4
0.842921 0.419461 6
0.254703 0.574838 10
0.390888 0.152142 1
0.804715 0.447684 7
0.249951 0.602839 10
0.486641 0.173168 9
0.902057 0.371699 5
0.299478 0.539229 8
0.454392 0.173995 2
0.945149 0.299827 5
0.178854 0.527500 8
0.335038 0.253824 3
0.969354 0.426357 5
0.139182 0.484249 10
0.354437 0.176941 8
0.822163 0.426239 7
0.121454 0.601921 1
0.436948 0.197522 9
1.000000 0.436572 10
0.206090 0.656806 9
0.528734 0.170541 8
0.834378 0.480401 10
0.143855 0.774661 2
0.403931 0.051130 10
0.929737 0.485243 4
0.501488 0.608770 10
0.564352 0.192574 5
1.000000 0.349989 6
0.230724 0.725787 9
0.314702 0.085664 7
0.953497 0.306227 2
0.130177 0.645699 7
0.394004 0.200160 10
0.738970 0.253928 10
0.066980 0.428275 6
0.374442 0.284020 6
0.918439 0.455231 8
0.181872 0.772852 7
0.367156 0.133432 3
0.926355 0.490551 7
0.249258 0.457652 3
0.231598 0.179072 9
0.991710 0.359007 5
0.000000 0.663118 6
0.477291 0.231580 10
0.957917 0.290733 3
0.232817 0.737865 5
0.263943 0.183072 10
0.861667 0.461343 1
0.178844 0.549621 7
0.303468 0.161324 3
0.906601 0.159794 5
0.175029 0.650447 5
0.392117 0.179088 1
0.894692 0.484912 4
0.379076 0.591873 8
0.338234 0.215178 5
0.849495 0.454688 6
0.184626 0.520172 8
0.317086 0.117440 7
0.811191 0.367255 8
0.128807 0.516523 10
0.337740 0.090853 4
0.826886 0.426708 7
0.338166 0.365893 7
0.286035 0.114505 5
0.841510 0.446483 8
0.204107 0.688417 6
0.386777 0.199443 9
0.968923 0.330776 7
0.179113 0.616017 7
0.433722 0.277372 4
1.000000 0.267314 6
0.301722 0.643796 7
0.366810 0.274803 5
0.991569 0.281218 3
0.200935 0.772786 4
0.334867 0.305371 1
0.996347 0.365334 1
0.196698 0.537744 4
0.402192 0.238973 9
0.971310 0.364849 10
0.170446 0.694313 10
0.347617 0.257267 5
0.801952 0.347460 7
0.344183 0.388421 5
0.351600 0.105075 6
0.864626 0.521016 6
0.024790 0.538527 9
0.425463 0.080029 1
0.842800 0.475852 5
0.147221 0.583875 4
0.294523 0.224001 9
0.797032 0.462885 2
0.255208 0.684749 5
0.246051 0.342850 1
0.824510 0.378480 3
0.072094 0.742384 8
0.346409 0.074808 7
0.995361 0.362171 8
0.380140 0.543556 7
0.423334 0.000000 10
0.812869 0.258919 9
0.267789 0.676539 4
0.348950 0.064240 2
1.000000 0.342319 3
0.158493 0.633059 4
0.409433 0.075524 8
1.000000 0.297899 1
0.284807 0.572206 4
0.368969 0.251439 9
1.000000 0.322264 5
0.111702 0.802138 10
0.354461 0.000000 3
0.922437 0.082928 1
0.017795 0.648704 10
0.468287 0.000000 9
0.893224 0.539105 3
0.171971 0.488783 4
0.227531 0.153022 9
0.931144 0.479305 9
0.287310 0.701573 8
0.399491 0.186707 3
0.959089 0.328507 3
0.254328 0.753848 10
0.417025 0.133399 2
0.863444 0.541470 8
0.368476 0.605801 10
0.346833 0.087657 2
0.833894 0.616613 5
0.255516 0.446366 4
0.356245 0.225504 6
0.849319 0.400950 5
0.153771 0.669260 6
0.324245 0.419554 6
0.808498 0.316668 4
0.421448 0.821601 9
0.335163 0.140751 1
1.000000 0.185141 1
0.014415 0.599670 6
0.266165 0.280503 7
0.888611 0.307946 1
0.201454 0.536571 9
0.210026 0.135520 10
0.937430 0.358010 2
0.265818 0.801882 5
0.373858 0.141458 8
1.000000 0.464749 6
0.162505 0.723788 5
0.402761 0.236691 5
0.729167 0.338613 5
0.127356 0.651587 4
0.352604 0.087084 7
0.866987 0.411219 3
0.280558 0.489730 5
0.373437 0.195000 6
0.904178 0.317962 7
0.440584 0.715931 1
0.164543 0.077647 5
0.904746 0.358287 2
0.252353 0.561511 8
0.535068 0.119751 1
0.697989 0.493801 5
0.194578 0.773402 3
0.464398 0.000000 3
0.930671 0.309176 8
0.226049 0.545843 3
0.347415 0.213159 6
0.973817 0.438049 4
0.194425 0.740308 8
0.268913 0.177652 10
0.827146 0.238939 4
0.365391 0.604005 7
0.407502 0.202248 9
0.902066 0.240992 5
0.285577 0.666241 3
0.412556 0.035958 2
1.000000 0.292932 2
0.249011 0.844205 2
0.248479 0.189216 8
0.967652 0.415225 8
0.179105 0.636263 10
0.363392 0.248034 7
1.000000 0.567055 4
0.217252 0.596010 1
0.135464 0.133141 9
1.000000 0.208161 3
0.291208 0.577834 4
0.376243 0.093412 2
0.820401 0.343404 1
0.333106 0.559662 9
0.352239 0.247066 3
0.835839 0.197853 5
0.144605 0.692909 4
0.399150 0.201151 10
0.845142 0.371064 1
0.373622 0.521752 2
0.250703 0.091080 2
1.000000 0.422017 4
0.126664 0.711749 1
0.269463 0.055771 10
0.911275 0.307683 6
0.161261 0.651972 2
0.384778 0.158721 4
0.865117 0.469099 8
0.220996 0.562564 10
0.351028 0.303249 6
0.880309 0.276823 7
0.283802 0.454776 4
0.479804 0.075731 1
1.000000 0.449879 6
0.197187 0.694236 4
0.451288 0.198160 7
0.810870 0.351554 2
0.151960 0.570160 4
0.423011 0.277585 1
0.943153 0.318264 5
0.203242 0.635190 10
0.438340 0.070088 3
0.919741 0.299859 5
0.135648 0.760143 6
0.421093 0.145975 4
0.772365 0.488335 8
0.090789 0.614146 8
0.296435 0.150457 8
0.821835 0.362779 1
0.310277 0.584555 6
0.416617 0.274411 5
1.000000 0.351013 2
0.387649 0.375447 9
0.378025 0.289252 2
1.000000 0.276176 10
0.128872 0.570529 8
0.379630 0.236347 6
0.910549 0.236064 3
0.342821 0.777506 6
0.275209 0.000000 2
0.762810 0.239170 7
0.204157 0.494264 7
0.320009 0.054764 10
0.840928 0.558935 1
0.407967 0.557931 2
0.357031 0.146995 8
0.773873 0.082770 6
0.268534 0.570250 3
0.241631 0.275641 7
