n 300
m 1
tmax 11.455847
0.335717 0.356956 10
0.557161 0.910564 7
0.917939 0.902110 4
0.225856 0.204557 8
0.450364 0.007808 5
0.664933 0.184924 4
0.617124 0.004318 7
0.091401 0.915162 3
0.368425 0.075855 4
0.720919 0.478466 1
0.689365 0.233186 2
0.037935 0.891021 10
0.943877 0.215147 6
0.540486 0.413357 2
0.642038 0.405681 8
0.357254 0.685620 6
0.058016 0.994292 8
0.978111 0.960723 7
0.107244 0.466005 8
0.611903 0.423453 9
0.413655 0.855770 9
0.729137 0.152984 9
0.247379 0.796205 9
0.998440 0.857459 7
0.820318 0.101111 5
0.564800 0.085747 1
0.131530 0.702456 4
0.238455 0.586176 8
0.162408 0.253289 6
0.105592 0.751202 7
0.670552 0.332645 6
0.265533 0.424336 4
0.826038 0.409888 4
0.515091 0.126447 9
0.371626 0.135842 6
0.720099 0.575135 1
0.586611 0.829213 8
0.227591 0.089199 9
0.218610 0.378345 6
0.231428 0.766044 5
0.350822 0.058212 4
0.944538 0.287739 6
0.464761 0.486920 6
0.822764 0.870708 8
0.477133 0.636175 2
0.106597 0.458808 9
0.520494 0.480824 6
0.422346 0.038179 1
0.755083 0.473206 10
0.648189 0.699259 3
0.378995 0.632888 5
0.483988 0.742769 1
0.146938 0.945144 8
0.466129 0.224859 2
0.398786 0.544541 5
0.160426 0.959844 7
0.013339 0.474844 3
0.060018 0.710106 1
0.949634 0.744417 10
0.827496 0.950969 10
0.822389 0.640247 3
0.954271 0.271839 4
0.937099 0.422811 4
0.521404 0.722385 6
0.444429 0.759173 9
0.606971 0.131120 4
0.035264 0.420234 3
0.655428 0.206664 10
0.080618 0.778899 8
0.263119 0.558830 9
0.735139 0.193047 3
0.886821 0.993086 4
0.039199 0.431453 1
0.708585 0.207545 4
0.995002 0.504066 6
0.108752 0.384710 4
0.473702 0.675116 5
0.143839 0.310266 10
0.993828 0.056761 8
0.231320 0.769984 7
0.457452 0.666938 7
0.666861 0.178797 2
0.909490 0.845305 6
0.624821 0.808240 6
0.060059 0.243977 4
0.153391 0.525163 8
0.123394 0.126159 4
0.513703 0.104649 6
0.099311 0.061071 6
0.585487 0.957558 10
0.888273 0.324808 4
0.628606 0.403214 2
0.266379 0.543199 1
0.377072 0.337454 7
0.291497 0.275627 7
0.989883 0.965771 9
0.427530 0.046899 2
0.198625 0.257963 4
0.649653 0.938481 1
0.650458 0.856558 3
0.689768 0.718831 9
0.629363 0.682770 7
0.441126 0.121381 8
0.622260 0.729576 1
0.659255 0.543239 6
0.461874 0.393003 10
0.604078 0.499366 9
0.064530 0.340248 9
0.040693 0.255521 6
0.294955 0.371288 6
0.745419 0.326667 1
0.900226 0.504523 6
0.699455 0.886934 6
0.386279 0.927206 7
0.979647 0.526036 10
0.682197 0.886009 7
0.791293 0.693178 2
0.616824 0.264830 8
0.955536 0.561539 7
0.675428 0.326694 2
0.575315 0.141048 2
0.332762 0.620805 10
0.093366 0.702441 3
0.191952 0.031681 10
0.229981 0.418938 4
0.758875 0.814693 3
0.751235 0.260547 3
0.084595 0.567578 2
0.352518 0.150837 4
0.659346 0.238897 9
0.457635 0.364234 4
0.047009 0.453973 5
0.682961 0.181995 3
0.394033 0.984177 5
0.587817 0.913706 9
0.419257 0.329100 5
0.968832 0.916598 3
0.559444 0.127144 10
0.304578 0.799310 1
0.152061 0.632698 6
0.585582 0.392703 5
0.144727 0.455425 8
0.717039 0.890384 5
0.308523 0.537339 2
0.161521 0.351653 2
0.413532 0.527806 10
0.481065 0.841665 2
0.855968 0.309449 6
0.725356 0.844511 7
0.216475 0.296314 4
0.765494 0.651679 2
0.929365 0.958290 8
0.655544 0.712934 10
0.335585 0.048064 6
0.500259 0.489336 7
0.419318 0.363656 10
0.130784 0.607665 1
0.845894 0.263345 2
0.004750 0.654738 5
0.918129 0.891221 8
0.583024 0.202323 3
0.081807 0.446888 9
0.576768 0.179260 8
0.229176 0.585553 1
0.507742 0.899856 2
0.193865 0.657840 5
0.033608 0.334958 4
0.839045 0.523213 9
0.357098 0.293118 3
0.033978 0.851211 9
0.992551 0.348299 7
0.271426 0.799269 10
0.520728 0.985168 8
0.683663 0.691295 5
0.477546 0.488415 10
0.508808 0.445429 10
0.502209 0.826735 8
0.947710 0.245655 1
0.851876 0.765470 9
0.476316 0.190927 9
0.025004 0.854794 9
0.547644 0.178699 2
0.237346 0.076920 7
0.286780 0.481794 9
0.506430 0.790671 9
0.978224 0.781836 2
0.790198 0.404128 2
0.152716 0.430470 1
0.009386 0.326074 3
0.081017 0.501743 8
0.873315 0.275824 5
0.139764 0.071770 2
0.042042 0.527510 4
0.273670 0.985736 10
0.764278 0.718534 8
0.250054 0.155142 7
0.318390 0.154061 6
0.334121 0.060584 2
0.285272 0.721213 3
0.697371 0.185002 4
0.844171 0.180485 7
0.551404 0.893373 10
0.646329 0.269724 10
0.986520 0.801465 7
0.495356 0.043076 4
0.327395 0.533016 8
