n 120
m 1
tmax 22.500000
0.418329 0.262988 1
0.672894 0.671613 6
0.725682 0.305791 10
0.387917 0.286060 9
0.605313 0.675030 13
0.755674 0.558870 3
0.434260 0.251726 6
0.691473 0.580054 13
0.783705 0.389235 9
0.543785 0.264801 0
0.680801 0.652593 11
0.796469 0.381720 10
0.587060 0.326090 5
0.654732 0.596221 6
0.838852 0.286859 2
0.437946 0.265378 4
0.861104 0.681922 1
0.680882 0.359445 4
0.457790 0.303055 7
0.506939 0.727362 13
0.705700 0.415886 9
0.491083 0.399068 10
0.696767 0.566741 12
0.763516 0.406236 0
0.516343 0.246001 6
0.615950 0.526747 4
0.905841 0.325015 0
0.510266 0.304267 3
0.554729 0.680307 11
0.803135 0.359053 9
0.428986 0.377577 9
0.519108 0.579417 12
0.866401 0.263430 6
0.592905 0.421081 6
0.666369 0.812398 4
0.797464 0.205333 5
0.500000 0.321690 7
0.622000 0.482202 5
0.681029 0.248364 4
0.582452 0.225401 6
0.635045 0.620629 14
0.748943 0.377371 8
0.492912 0.217442 6
0.450835 0.630164 5
0.844615 0.349086 2
0.488507 0.407862 6
0.709141 0.538068 9
0.762331 0.305748 1
0.428336 0.290738 4
0.539493 0.679030 14
0.875494 0.266367 10
0.557522 0.394104 6
0.504772 0.605272 11
0.693006 0.412770 9
0.526944 0.417232 9
0.519286 0.792268 2
0.835577 0.383851 4
0.534794 0.196670 5
0.562265 0.618154 11
0.641925 0.290919 7
0.707837 0.316887 0
0.745959 0.729804 1
0.722934 0.333622 6
0.597784 0.372146 2
0.662431 0.720300 8
0.799303 0.468635 3
0.417249 0.283546 4
0.563620 0.729333 11
0.752855 0.352691 9
0.528380 0.335474 3
0.662325 0.763295 11
0.832190 0.186083 4
0.495106 0.329953 7
0.671303 0.738134 4
0.859985 0.325503 7
0.454534 0.247899 7
0.635522 0.532926 13
0.777752 0.313806 9
0.516174 0.329280 7
0.556243 0.646935 4
0.903868 0.359877 4
0.551617 0.369740 2
0.672345 0.714720 6
0.757278 0.222148 0
0.543950 0.314996 10
0.523289 0.581811 5
0.827615 0.503433 7
0.440286 0.343741 5
0.543616 0.651914 11
0.861875 0.469978 4
0.420825 0.282717 0
0.578892 0.603214 5
0.654402 0.280565 0
0.383966 0.369801 1
0.529829 0.668782 5
0.822866 0.337021 6
0.469005 0.356353 5
0.653639 0.541444 5
0.757323 0.329758 0
0.591480 0.260524 3
0.680165 0.650752 10
0.825988 0.429516 4
0.498693 0.326096 9
0.683619 0.750561 11
0.676339 0.384240 3
0.488192 0.302585 5
0.738205 0.552530 7
0.760626 0.391186 1
0.493193 0.305566 5
0.605569 0.640726 5
0.628684 0.386613 6
0.540796 0.375193 6
0.645799 0.717853 13
0.783249 0.345137 7
0.363223 0.334758 0
0.694556 0.564366 4
0.781136 0.277634 6
0.535829 0.236057 4
0.489758 0.665875 8
0.781626 0.377153 7
