n 800
m 1
tmax 18.000000
0.173373 0.251140 1
0.657415 0.446254 2
0.086775 0.934787 2
0.322533 0.012212 2
0.392533 0.668472 2
0.419821 0.630111 3
0.872136 0.378847 3
0.362843 0.070537 3
0.135721 0.309920 3
0.421630 0.832649 2
0.285177 0.297644 3
0.131126 0.220656 3
0.834984 0.286211 2
0.702915 0.092681 3
0.976897 0.550357 1
0.056666 0.235632 3
0.212251 0.984924 2
0.636485 0.506319 2
0.446415 0.904015 1
0.682797 0.144497 1
0.341361 0.173231 3
0.551637 0.548487 2
0.638634 0.570041 3
0.780265 0.906012 3
0.916676 0.958759 1
0.914461 0.143621 2
0.008096 0.735462 3
0.274012 0.407856 4
0.898095 0.789181 2
0.979078 0.843816 3
0.091053 0.838268 1
0.720106 0.437173 2
0.006744 0.636876 2
0.415157 0.031411 1
0.140168 0.717770 3
0.718431 0.795794 4
0.212737 0.761653 1
0.987192 0.790033 1
0.984963 0.444626 1
0.397938 0.544133 5
0.318049 0.135317 2
0.809510 0.822941 3
0.568938 0.550696 2
0.392483 0.670759 1
0.639647 0.256444 1
0.409472 0.882768 1
0.970946 0.586082 2
0.686416 0.967647 2
0.331271 0.099291 2
0.052688 0.134968 2
0.470427 0.670226 1
0.224131 0.728050 1
0.145549 0.047084 3
0.848563 0.887962 3
0.075153 0.429997 2
0.384258 0.414156 5
0.815963 0.741556 4
0.966360 0.987363 3
0.522772 0.228230 2
0.932255 0.823751 3
0.356247 0.486618 4
0.477639 0.531903 3
0.969346 0.039947 1
0.983902 0.727689 2
0.539066 0.051065 2
0.438097 0.358084 2
0.561648 0.950358 3
0.227412 0.676022 1
0.573894 0.351566 1
0.844929 0.103023 3
0.380444 0.893702 2
0.985090 0.027604 2
0.650824 0.205985 1
0.916164 0.649990 3
0.913033 0.075708 1
0.232787 0.453928 3
0.801851 0.489546 2
0.147035 0.378232 1
0.143916 0.341050 2
0.128682 0.526891 3
0.288073 0.778103 3
0.335112 0.017649 3
0.660609 0.701820 3
0.018387 0.503333 1
0.837862 0.115995 3
0.921389 0.832913 3
0.142822 0.113934 2
0.683334 0.765844 4
0.311824 0.806858 2
0.018153 0.262892 1
0.107745 0.687333 3
0.129311 0.543809 3
0.997823 0.554799 1
0.201315 0.292186 2
0.426206 0.678718 3
0.129649 0.179864 1
0.408137 0.888736 1
0.320895 0.076156 3
0.285855 0.097530 2
0.381341 0.139416 3
0.600165 0.055563 2
0.625320 0.227040 1
0.054313 0.846886 3
0.382078 0.194121 2
0.957299 0.385509 3
0.786870 0.650575 1
0.284908 0.774895 2
0.283762 0.365962 5
0.975167 0.859208 1
0.127677 0.055045 1
0.754846 0.610175 1
0.672920 0.806214 5
0.731598 0.914990 3
0.811220 0.796194 5
0.260808 0.795228 1
0.025411 0.318070 1
0.324693 0.961067 3
0.325579 0.686521 3
0.188906 0.966146 1
0.372836 0.293500 2
0.305260 0.245003 3
0.611098 0.054760 1
0.813807 0.593674 2
0.923082 0.307747 2
0.050002 0.241914 2
0.519011 0.465378 3
0.424981 0.823223 2
0.869870 0.165555 3
0.335638 0.616415 2
0.801838 0.130354 1
0.168199 0.189749 2
0.052472 0.624198 1
0.691902 0.010281 2
0.084159 0.675442 1
0.057210 0.456839 1
0.631086 0.448964 2
0.986208 0.007432 2
0.577653 0.738798 2
0.176694 0.393665 2
0.714883 0.454221 1
0.423766 0.690450 2
0.699425 0.391977 2
0.744332 0.745157 3
0.002975 0.242693 3
0.498241 0.922806 2
0.251401 0.306037 3
0.568589 0.218982 1
0.938467 0.888220 2
0.993809 0.272058 1
0.120620 0.888005 2
0.725371 0.851402 3
0.840243 0.054838 1
0.621301 0.775028 5
0.841049 0.022229 3
0.693863 0.218214 2
0.355238 0.058795 3
0.438897 0.304965 2
0.852992 0.141268 1
0.254626 0.935785 2
0.281197 0.178500 1
0.019770 0.128909 1
0.186579 0.131925 1
0.407424 0.808474 2
0.410062 0.471015 5
0.461595 0.378248 2
0.696342 0.500062 2
0.410112 0.384210 5
0.758260 0.761405 5
0.524291 0.143769 2
0.735593 0.493869 2
0.884421 0.224486 2
0.585180 0.420049 3
0.483784 0.624292 3
0.168972 0.310205 1
0.996088 0.771257 3
0.316178 0.456656 3
0.286901 0.447377 5
0.905969 0.455645 3
0.627141 0.017394 2
0.756327 0.193099 3
0.693313 0.339648 2
0.728711 0.874820 4
0.352989 0.054924 3
0.283462 0.869004 1
0.909788 0.573474 1
0.340010 0.921071 1
0.993310 0.701923 3
0.442762 0.492215 4
0.155793 0.453731 3
0.035079 0.480003 1
0.371407 0.770441 3
0.541883 0.222452 3
0.246677 0.880736 2
0.630727 0.057856 1
0.886477 0.477623 2
0.391239 0.801671 2
0.226699 0.291686 3
0.483190 0.725708 3
0.567304 0.049861 3
0.907977 0.864197 1
0.190049 0.067848 1
0.520233 0.041858 1
0.664521 0.258482 2
0.627523 0.456881 2
0.268977 0.354692 3
0.458923 0.390164 1
0.379210 0.074237 2
0.116882 0.197373 2
0.250196 0.660763 3
0.151864 0.635031 3
0.282727 0.528299 5
0.619131 0.998746 2
0.452641 0.779734 1
0.113263 0.559112 3
0.847306 0.871485 3
0.152856 0.807489 2
0.558472 0.336885 2
0.343782 0.098922 3
0.423345 0.487413 4
0.124710 0.144733 3
0.581363 0.869688 1
0.144212 0.282611 1
0.655884 0.594880 1
0.575283 0.786819 4
0.163795 0.581460 1
0.350854 0.682656 3
0.920648 0.465839 1
0.116699 0.001314 2
0.669043 0.076260 3
0.678078 0.555733 1
0.659478 0.036650 3
0.005367 0.643752 3
0.604280 0.974252 1
0.767314 0.234038 3
0.088803 0.204908 2
0.458307 0.199145 1
0.062959 0.472010 2
0.609465 0.032914 2
0.663417 0.614165 1
0.662631 0.857908 3
0.723661 0.201589 1
0.201301 0.868301 3
0.517989 0.161188 3
0.164648 0.803990 1
0.663491 0.562968 1
0.236631 0.456832 4
0.047386 0.416509 3
0.002793 0.258105 2
0.607331 0.628375 2
0.451847 0.715307 2
0.411957 0.401397 4
0.516557 0.185923 2
0.829172 0.425580 2
0.866078 0.566109 1
0.144384 0.533210 1
0.012958 0.231025 2
0.036558 0.449894 3
0.248304 0.979879 1
0.338939 0.460411 5
0.787601 0.519626 3
0.587078 0.621098 3
0.659766 0.997483 2
0.775676 0.516085 2
0.582737 0.122147 1
0.946335 0.619043 1
0.347135 0.243493 2
0.679541 0.066550 1
0.317944 0.480925 3
0.765491 0.202739 1
0.940261 0.451151 3
0.296714 0.286931 3
0.627517 0.338616 3
0.746570 0.487230 1
0.383355 0.458819 3
0.579156 0.700459 1
0.149824 0.718933 2
0.407335 0.242229 2
0.474366 0.980562 2
0.997785 0.514072 1
0.492668 0.832469 3
0.231417 0.032108 1
