n 120
m 1
tmax 5.140770
1.000000 0.489784 7
0.405766 0.723979 2
0.230849 0.990975 6
0.272176 0.387236 7
0.288869 0.787290 12
1.000000 0.350781 9
0.244737 0.526087 2
0.444463 0.817877 4
0.186626 0.587211 6
0.304660 0.819063 10
1.000000 0.380281 7
0.452596 0.562186 2
0.322822 1.000000 2
0.238724 0.707718 10
0.384278 0.736339 10
1.000000 0.302677 8
0.631940 0.703729 3
0.299393 0.863275 5
0.220799 0.721903 4
0.257868 0.751099 4
1.000000 0.353492 5
0.615831 0.592304 8
0.402180 0.940386 7
0.365842 0.733542 10
0.282700 0.851963 8
1.000000 0.322871 5
0.492849 0.693882 4
0.642012 0.901091 2
0.039828 0.565979 7
0.431417 0.824182 0
0.826525 0.364101 5
0.561667 0.546319 4
0.327809 0.817379 4
0.268538 0.850830 10
0.210090 0.821530 4
1.000000 0.388986 3
0.502629 0.618815 1
0.430979 0.846322 4
0.119941 0.750906 4
0.227959 0.733334 2
1.000000 0.340714 7
0.496971 0.624622 6
0.252117 0.832242 12
0.160054 0.699105 2
0.241791 0.721964 9
0.963046 0.472959 10
0.308731 0.693773 12
0.575406 0.985947 3
0.400723 0.620108 4
0.411862 0.840349 8
0.924712 0.437491 10
0.535716 0.550138 10
0.265517 0.946283 7
0.078779 0.651586 10
0.337109 0.728085 5
0.893397 0.449197 2
0.561025 0.605805 9
0.573855 0.933882 1
0.328286 0.555807 12
0.194655 0.906475 2
0.961525 0.510622 1
0.372559 0.525047 3
0.348383 1.000000 0
0.152857 0.816454 8
0.189766 0.844687 1
1.000000 0.495592 8
0.356288 0.720141 5
0.514572 0.975047 10
0.270244 0.666674 7
0.284594 0.806608 11
1.000000 0.448599 7
0.302964 0.801718 3
0.404711 0.902595 10
0.285897 0.636091 8
0.344802 0.987905 3
0.807998 0.357480 9
0.568041 0.755665 6
0.389051 0.809826 7
0.215277 0.845829 9
0.265270 0.846523 6
0.932634 0.501113 9
0.488915 0.571936 4
0.432582 0.965050 10
0.090268 0.837147 5
0.390229 0.700290 11
0.880681 0.361762 5
0.396027 0.570025 4
0.619646 0.981466 0
0.258364 0.726831 9
0.269391 0.829587 6
1.000000 0.596476 4
0.631566 0.399751 1
0.391857 0.812180 2
0.229444 0.685156 12
0.227629 0.703232 2
0.910841 0.348389 10
0.592377 0.607187 5
0.337418 0.808355 12
0.289682 0.802754 3
0.412084 0.862470 6
0.967400 0.324920 6
0.496517 0.491758 2
0.659842 0.984123 5
0.176971 0.527231 3
0.374875 0.924480 9
1.000000 0.506666 5
0.428601 0.686179 11
0.501963 0.950610 8
0.190827 0.799386 9
0.330067 0.614901 2
0.931268 0.562113 1
0.298891 0.733126 3
0.526890 0.827107 4
0.201435 0.696353 6
0.331869 0.715495 8
0.875233 0.310545 2
0.540768 0.587112 9
0.383515 0.823064 9
0.308216 0.618103 8
0.451164 0.784386 5
