n 150
m 1
tmax 30.000000
0.065660 0.136207 0
0.624362 0.377808 1
0.382887 0.988053 3
0.736177 0.972499 2
0.063790 0.749501 2
0.263796 0.758594 1
0.134192 0.398899 2
0.046432 0.981018 3
0.899822 0.929289 3
0.055391 0.447562 3
0.033093 0.713016 0
0.089551 0.485680 3
0.772189 0.055561 0
0.505230 0.300869 3
0.110847 0.811709 3
0.222105 0.049006 2
0.055731 0.937424 0
0.296808 0.317771 1
0.801059 0.457581 2
0.367744 0.224227 1
0.205130 0.517496 0
0.455768 0.885713 11
0.200758 0.667914 1
0.389515 0.026115 2
0.052119 0.722171 2
0.055383 0.666179 3
0.379203 0.646646 0
0.053360 0.836609 2
0.697540 0.824086 1
0.058280 0.449784 1
0.131717 0.607797 3
0.744953 0.042025 0
0.458602 0.656094 8
0.804500 0.213194 1
0.302320 0.760654 0
0.297444 0.757342 0
0.549772 0.320790 0
0.877995 0.082165 0
0.538607 0.964578 2
0.548610 0.243591 3
0.455286 0.790550 11
0.325291 0.777156 9
0.804933 0.119700 1
0.097159 0.930576 1
0.281652 0.778607 2
0.810267 0.401711 2
0.369659 0.834006 10
0.670537 0.243157 0
0.184839 0.342932 3
0.102860 0.202977 3
0.525714 0.418058 0
0.954801 0.813543 2
0.466090 0.962733 3
0.603483 0.131056 2
0.875556 0.510637 3
0.710002 0.283882 1
0.898997 0.985825 3
0.275655 0.610217 3
0.351316 0.539458 2
0.272394 0.505483 1
0.977554 0.049964 3
0.587574 0.502502 0
0.661039 0.566283 2
0.427195 0.835305 9
0.740275 0.579811 1
0.937811 0.623053 3
0.519705 0.831243 10
0.760341 0.866227 2
0.236450 0.264961 0
0.613976 0.687167 1
0.633682 0.803081 1
0.099773 0.246922 2
0.746230 0.397158 2
0.683329 0.145252 1
0.568932 0.095823 1
0.598168 0.161402 1
0.615743 0.232954 2
0.571927 0.021845 0
0.596292 0.345035 1
0.070803 0.255695 2
0.285778 0.698197 3
0.340735 0.031149 3
0.728494 0.286088 3
0.651451 0.586138 1
0.979586 0.973764 2
0.578410 0.026649 3
0.389051 0.126821 0
0.771048 0.453575 2
0.733630 0.862965 3
0.320147 0.819530 11
0.386202 0.134977 2
0.646616 0.314584 0
0.616046 0.789478 3
0.111779 0.998037 2
0.566289 0.934867 0
0.902284 0.412397 0
0.621835 0.556842 1
0.006254 0.797216 2
0.976153 0.919361 0
0.666112 0.656326 2
0.630664 0.529656 0
0.798132 0.900260 0
0.638786 0.276454 3
0.949792 0.031649 1
0.477419 0.691376 10
0.053713 0.957923 2
0.845145 0.551748 1
0.350657 0.552000 0
0.678086 0.872396 1
0.697287 0.670446 1
0.252508 0.931727 3
0.686406 0.159047 3
0.940199 0.945212 3
0.483963 0.940632 0
0.402888 0.944810 0
0.939895 0.985504 1
0.425654 0.023823 1
0.702107 0.287630 0
0.668763 0.850384 2
0.790536 0.975236 0
0.719021 0.192382 0
0.161997 0.711346 3
0.442466 0.210964 2
0.623790 0.624978 1
0.813340 0.112594 3
0.170801 0.787511 0
0.334331 0.147393 0
0.467803 0.686760 8
0.372373 0.115399 2
0.700099 0.123257 0
0.716399 0.493165 0
0.993395 0.393130 2
0.097773 0.637047 0
0.953011 0.303629 2
0.100372 0.966827 0
0.246201 0.992340 2
0.350293 0.873631 11
0.694547 0.513651 0
0.128657 0.362568 3
0.446018 0.005683 1
0.189741 0.970162 0
0.812511 0.070086 2
0.595857 0.913511 1
0.595436 0.596291 2
0.363832 0.423335 3
0.773179 0.457639 0
0.727865 0.992280 0
0.227545 0.543065 2
0.332364 0.555459 1
0.417275 0.367617 3
