n 150
m 1
tmax 25.000000
0.454734 0.107438 4
0.173357 0.266132 5
0.014394 0.494916 4
0.163363 0.839879 1
0.710008 0.557853 1
0.249339 0.729391 1
0.334567 0.508443 3
0.678093 0.061614 5
0.217404 0.636920 1
0.661081 0.032435 5
0.285162 0.873810 1
0.087300 0.879219 2
0.300445 0.216081 1
0.960915 0.104763 1
0.879535 0.129538 2
0.824007 0.608424 3
0.469925 0.208905 4
0.633384 0.278614 3
0.521415 0.991568 1
0.928781 0.614474 3
0.748719 0.448836 5
0.009933 0.012535 2
0.444777 0.670982 2
0.988639 0.041852 1
0.609271 0.564196 1
0.522707 0.855107 5
0.421926 0.823200 4
0.320315 0.963398 3
0.880978 0.842819 2
0.242098 0.636517 4
0.012941 0.389075 8
0.869506 0.502244 3
0.470664 0.493957 2
0.538192 0.243104 3
0.712549 0.963550 3
0.917762 0.502283 2
0.481709 0.969600 4
0.138243 0.383920 9
0.601510 0.333560 4
0.433853 0.970714 4
0.966692 0.460727 4
0.921908 0.460399 3
0.096137 0.677892 3
0.599537 0.170661 3
0.793847 0.411442 5
0.567798 0.065934 3
0.398244 0.724714 1
0.804079 0.962429 2
0.663837 0.140992 3
0.111745 0.078697 1
0.784010 0.898940 5
0.298702 0.508946 4
0.039454 0.799763 1
0.718374 0.460080 4
0.152170 0.943636 5
0.393667 0.393536 1
0.969711 0.874297 3
0.832500 0.550292 1
0.237459 0.597382 2
0.611254 0.229930 5
0.626625 0.200511 4
0.080319 0.491795 7
0.115075 0.464957 6
0.914544 0.563731 3
0.681644 0.949176 3
0.027862 0.560247 5
0.200013 0.290362 5
0.185081 0.529964 1
0.740693 0.042800 2
0.996593 0.003597 3
0.385469 0.343381 4
0.852659 0.628386 3
0.420004 0.905642 1
0.327646 0.855806 4
0.171727 0.054497 4
0.905866 0.394491 3
0.703582 0.903963 3
0.919762 0.003706 3
0.155875 0.294151 8
0.368761 0.555190 1
0.728073 0.965666 4
0.224618 0.856769 1
0.831417 0.083972 5
0.943351 0.488828 5
0.035296 0.676378 5
0.260906 0.498665 3
0.177676 0.916304 5
0.907094 0.281093 1
0.149829 0.007851 3
0.267244 0.581451 1
0.171731 0.768980 2
0.529568 0.790638 5
0.023985 0.598449 1
0.468201 0.803038 1
0.817800 0.569779 4
0.347215 0.280497 4
0.836902 0.617828 4
0.660003 0.033517 3
0.323822 0.824169 2
0.611107 0.237320 3
0.400450 0.677056 5
0.918363 0.636100 3
0.413684 0.527116 3
0.791619 0.612573 4
0.583094 0.469373 2
0.730453 0.008528 3
0.544905 0.553843 3
0.518210 0.515842 1
0.083773 0.524153 1
0.831524 0.000106 3
0.683086 0.359499 4
0.428879 0.847214 2
0.957538 0.129384 4
0.858381 0.597572 1
0.224938 0.992359 2
0.865969 0.512753 4
0.090323 0.844580 1
0.396461 0.905419 3
0.890611 0.252809 3
0.811111 0.296977 5
0.127442 0.328661 9
0.964473 0.302620 1
0.367954 0.262534 2
0.172892 0.975163 2
0.830495 0.333611 5
0.929021 0.349803 4
0.112136 0.718037 1
0.372940 0.319424 5
0.415433 0.354160 3
0.762308 0.308398 5
0.667466 0.826250 2
0.039251 0.021281 3
0.242746 0.865313 1
0.806412 0.331489 3
0.769321 0.386780 5
0.604307 0.325610 5
0.291816 0.410767 5
0.346997 0.992388 4
0.075900 0.686341 1
0.934231 0.465041 1
0.141884 0.274527 6
0.135187 0.660686 5
0.490395 0.716817 5
0.724315 0.100259 1
0.244561 0.422189 5
0.730008 0.381283 4
0.671369 0.511669 3
0.817996 0.068326 4
0.136380 0.137781 2
0.856956 0.016190 1
