n 200
m 1
tmax 4.208952
0.812665 0.847839 4
0.073570 0.522779 7
0.044975 0.450102 2
0.086039 0.976829 2
0.652138 0.117201 1
0.773874 0.846811 5
0.089366 0.589550 7
0.029908 0.661242 8
0.128444 1.000000 10
0.686258 0.244157 7
0.760064 0.759337 3
0.117026 0.529339 5
0.344263 0.655577 3
0.251125 0.935177 1
0.424614 0.216860 9
0.787303 0.689082 3
0.035587 0.583097 9
0.142598 0.551805 1
0.000000 0.982067 6
0.701900 0.243886 4
0.731493 0.729193 10
0.250514 0.552762 1
0.120159 0.480758 4
0.125712 1.000000 7
0.517674 0.251632 9
0.864845 0.739435 4
0.142360 0.622625 3
0.149984 0.597610 2
0.002647 1.000000 7
0.389442 0.285471 7
0.701871 0.904917 8
0.155740 0.498289 8
0.461190 0.642337 7
0.004804 0.860975 10
0.821740 0.207266 1
0.838723 0.789984 10
0.050987 0.790584 5
0.179303 0.486059 8
0.109988 0.906940 10
0.860857 0.204529 2
0.764948 0.695149 6
0.251031 0.433442 7
0.214355 0.505186 5
0.117658 0.823911 8
0.672331 0.282540 5
0.588574 0.788414 1
0.173190 0.580595 3
0.382435 0.587919 4
0.032909 0.791130 5
0.608064 0.059996 2
0.667016 0.702308 3
0.107893 0.616493 1
0.288351 0.639908 5
0.176049 1.000000 8
0.947242 0.335970 4
0.765849 0.852571 8
0.000000 0.589093 4
0.263638 0.644065 10
0.241733 0.990180 4
0.781289 0.204725 10
0.884675 0.642912 7
0.053876 0.530591 7
0.283016 0.382600 9
0.127178 0.900409 2
0.647970 0.110876 3
0.663423 0.744421 6
0.176866 0.488191 9
0.169051 0.617646 10
0.075072 1.000000 9
0.737478 0.217767 8
0.663672 0.637033 3
0.182836 0.653394 3
0.300951 0.700521 7
0.129905 0.938059 6
0.682956 0.174534 1
0.508505 0.888606 5
0.114586 0.411187 2
0.218344 0.560525 3
0.138097 0.871854 8
0.657358 0.073809 1
0.892194 0.723924 6
0.128306 0.669630 7
0.485265 0.632008 5
0.261807 0.820692 6
0.596969 0.093225 9
0.769928 0.864136 4
0.144002 0.508231 5
0.113954 0.541395 2
0.000000 1.000000 9
0.642484 0.149645 1
0.762483 0.887782 1
0.173377 0.476227 2
0.135830 0.639989 10
0.176854 0.739804 2
0.628932 0.235949 2
0.751555 0.720247 8
0.126617 0.585021 5
0.172790 0.432540 10
0.138096 0.979432 4
0.685426 0.168890 3
0.761425 0.748670 7
0.249542 0.502409 2
0.322331 0.616578 7
0.150340 1.000000 2
0.776000 0.000000 8
0.860795 0.884696 7
0.081465 0.641780 4
0.115103 0.637369 3
0.346195 0.668108 6
0.573365 0.221438 2
0.615464 0.700996 4
0.152134 0.550006 1
0.220529 0.471055 1
0.083263 0.754352 3
0.693995 0.396081 4
0.750448 0.660367 6
0.209924 0.632452 7
0.313100 0.480456 3
0.117825 0.825928 2
0.614306 0.325557 10
0.704575 0.820202 9
0.000000 0.598365 4
0.083158 0.615644 8
0.123281 0.851105 9
0.532107 0.124300 2
0.746796 0.718556 4
0.183395 0.514540 4
0.029557 0.625457 3
0.213988 0.569685 3
0.704668 0.135539 9
0.866533 0.521002 3
0.234908 0.504793 7
0.239390 0.556436 4
0.071715 1.000000 4
0.677877 0.197973 7
0.693411 0.799513 5
0.175751 0.562008 5
0.299487 0.471635 3
0.160622 0.769103 7
0.607730 0.101034 4
0.577091 0.803955 8
0.134263 0.620425 2
0.301076 0.592304 8
0.000000 0.900004 9
0.610775 0.349961 10
0.785706 0.694537 10
0.248974 0.581462 3
0.197949 0.549117 8
0.054539 0.856602 6
0.629647 0.012673 8
0.627801 0.740500 6
0.000000 0.607537 9
0.052762 0.524899 7
0.134149 0.926103 8
0.711988 0.164114 2
0.678323 0.829209 10
0.138234 0.682975 1
0.327789 0.617873 1
0.062169 0.950891 4
0.620082 0.156157 2
0.922680 0.644323 7
0.191557 0.520516 3
0.181500 0.616359 1
0.000000 0.900077 1
0.697468 0.090221 4
0.806199 0.896693 6
0.143373 0.563472 5
0.342566 0.665796 1
0.173665 0.768296 10
0.747192 0.148100 2
0.781833 0.946484 10
0.121614 0.600353 10
0.265738 0.527849 10
0.095296 0.896952 1
0.748177 0.171837 10
0.805042 0.693837 7
0.178427 0.771874 10
0.197516 0.607663 3
0.007793 0.787932 1
0.706835 0.103967 10
0.589582 0.704228 3
0.115883 0.658890 1
0.300884 0.384498 8
0.201225 0.742838 2
0.633287 0.096999 3
0.709583 0.784852 2
0.204188 0.446815 5
0.169443 0.535424 10
0.114654 0.879332 3
0.727803 0.293752 1
0.851744 0.676046 1
0.075069 0.694467 8
0.248457 0.487487 8
0.023189 0.995575 10
0.790747 0.022816 7
0.704322 0.682871 8
0.106418 0.523949 6
0.167474 0.463232 5
0.130730 0.844829 1
0.771319 0.230387 5
