n 100
m 1
tmax 16.000000
0.986663 0.599072 4
0.089238 0.223419 0
0.073860 0.321508 5
0.023829 0.948626 3
0.315983 0.245346 3
0.778335 0.842433 0
0.577301 0.529226 4
0.065634 0.646759 2
0.457633 0.412158 1
0.567704 0.009320 0
0.438326 0.170557 2
0.564927 0.664978 3
0.077346 0.274037 0
0.116953 0.347654 5
0.126177 0.303548 5
0.265309 0.717626 3
0.831647 0.098420 1
0.067030 0.927021 7
0.695459 0.040986 2
0.534977 0.534585 5
0.396589 0.436503 1
0.533832 0.492781 0
0.472818 0.070744 3
0.626749 0.403813 0
0.188259 0.403106 4
0.956483 0.332550 5
0.653304 0.170656 0
0.644452 0.513091 3
0.192531 0.459205 5
0.408795 0.747161 0
0.077234 0.523925 0
0.523006 0.196879 1
0.384190 0.146955 5
0.384449 0.278076 2
0.445829 0.269229 5
0.278147 0.669519 0
0.113973 0.771696 1
0.494832 0.828011 4
0.621623 0.154718 3
0.148860 0.244156 1
0.934989 0.700911 4
0.318045 0.289274 2
0.938909 0.011204 2
0.293895 0.701330 2
0.122452 0.924029 7
0.397879 0.736417 2
0.960943 0.662691 2
0.582276 0.261688 0
0.568376 0.924970 3
0.652721 0.620946 0
0.381795 0.320022 0
0.417953 0.804523 5
0.701400 0.940585 5
0.421578 0.228120 0
0.532357 0.807325 5
0.342169 0.841804 0
0.699371 0.352894 5
0.634289 0.919534 3
0.258872 0.231884 4
0.930525 0.942449 0
0.292944 0.845545 1
0.668526 0.031010 5
0.703969 0.515579 2
0.948274 0.426982 5
0.358150 0.753684 5
0.599568 0.059296 1
0.611915 0.327583 1
0.774952 0.945854 2
0.123658 0.992468 6
0.648535 0.618637 3
0.658819 0.362599 5
0.586075 0.480195 5
0.711695 0.016212 1
0.299530 0.310620 3
0.995268 0.754399 3
0.755044 0.911996 2
0.838543 0.997535 0
0.876174 0.077112 4
0.187264 0.199966 5
0.765384 0.107265 2
0.553889 0.710355 3
0.480403 0.713160 1
0.227706 0.674091 4
0.966217 0.631501 0
0.792987 0.855622 5
0.104256 0.024208 4
0.691988 0.797084 0
0.723587 0.812196 5
0.130945 0.751753 0
0.903281 0.553890 1
0.734279 0.285240 4
0.540535 0.273007 5
0.828758 0.539043 0
0.787095 0.900529 0
0.883474 0.684211 4
0.705319 0.431623 1
0.559746 0.949004 4
0.751436 0.074630 0
0.364025 0.597314 2
0.519271 0.247443 3
