n 80
m 1
tmax 3.857581
0.926746 0.368162 0
0.043414 0.776303 5
0.986340 0.314899 4
0.503276 0.189961 3
0.577598 0.516244 5
0.777433 0.383045 5
0.268417 0.454184 3
0.293756 0.311305 5
0.139316 0.120071 4
0.263419 0.474405 5
0.041480 0.760278 3
0.159098 0.427834 2
0.997562 0.779430 5
0.076670 0.564834 1
0.762098 0.086690 3
0.524746 0.031722 1
0.221618 0.728617 3
0.506481 0.041465 4
0.508487 0.911683 5
0.935963 0.784958 7
0.207012 0.561358 1
0.552086 0.436259 2
0.871596 0.866833 4
0.255496 0.923756 8
0.241082 0.900080 5
0.140542 0.280910 0
0.560739 0.861206 4
0.237011 0.896115 8
0.463979 0.957096 7
0.784442 0.843444 5
0.851020 0.676993 2
0.180416 0.196361 1
0.713599 0.752509 3
0.835092 0.528631 0
0.009876 0.021376 4
0.434541 0.407925 3
0.723762 0.430608 3
0.547338 0.236577 8
0.814711 0.255502 2
0.502897 0.657649 2
0.318798 0.328608 4
0.406350 0.206641 4
0.114708 0.236764 2
0.900533 0.883696 4
0.405509 0.501231 5
0.800238 0.746945 8
0.016727 0.534150 0
0.435112 0.221693 4
0.380570 0.169715 4
0.761128 0.477455 1
0.269945 0.523588 2
0.378538 0.333866 2
0.416099 0.100376 3
0.057829 0.100250 4
0.472470 0.582324 2
0.938922 0.597001 3
0.869403 0.891651 3
0.525759 0.279631 8
0.500545 0.069739 2
0.129523 0.358533 2
0.973798 0.646765 5
0.503589 0.281541 5
0.856870 0.976151 7
0.857511 0.437338 5
0.208527 0.588500 5
0.207470 0.228887 2
0.346872 0.897822 8
0.334849 0.806630 7
0.853507 0.463190 2
0.521474 0.296916 8
0.928632 0.352196 2
0.225972 0.796321 0
0.720639 0.097119 3
0.749392 0.587517 1
0.775608 0.878540 5
0.592090 0.045704 5
0.503564 0.135854 3
0.020043 0.921054 5
0.489103 0.527986 4
0.880438 0.656268 4
