n 80
m 1
tmax 1.314503
0.351290 0.750046 6
0.390833 1.000000 7
0.237822 0.267847 3
0.101078 0.254799 2
0.206672 0.893168 2
0.896976 0.636215 8
0.348598 0.717821 4
0.402351 0.937548 6
0.183229 0.311821 2
0.143733 0.274738 10
0.321945 0.950252 7
0.922064 0.599160 2
0.356685 0.764619 6
0.401940 1.000000 3
0.195901 0.266126 2
0.082999 0.223961 1
0.266460 0.915427 3
0.900815 0.632794 4
0.332969 0.757480 4
0.398446 1.000000 8
0.227094 0.274614 7
0.101366 0.291307 7
0.264494 0.884255 6
0.883771 0.605756 10
0.372230 0.738489 9
0.438287 1.000000 9
0.182193 0.267154 4
0.123872 0.217666 4
0.274646 0.936144 5
0.842551 0.631842 3
0.375022 0.737551 10
0.409931 1.000000 10
0.136204 0.271807 10
0.111884 0.244584 2
0.230692 0.889181 5
0.918946 0.568965 10
0.337780 0.745402 8
0.439211 1.000000 2
0.130919 0.245266 4
0.084120 0.202238 8
0.212040 0.874847 9
0.884427 0.649676 7
0.370987 0.731452 2
0.459280 0.984786 4
0.151261 0.275656 10
0.076763 0.274073 4
0.211026 0.972431 8
0.881102 0.593389 1
0.379425 0.720285 3
0.395371 0.979801 4
0.231776 0.292937 9
0.090456 0.276992 6
0.287082 0.961959 4
0.788427 0.659822 3
0.340477 0.777781 3
0.348970 0.989622 4
0.241722 0.322773 7
0.056287 0.250528 7
0.254712 0.890252 7
0.921306 0.639345 5
0.329611 0.743963 10
0.338489 0.972330 2
0.152430 0.271989 9
0.065919 0.234358 9
0.296501 0.896197 2
0.844944 0.640533 10
0.336201 0.745952 6
0.374280 0.920022 7
0.208306 0.261673 5
0.120300 0.275708 7
0.249301 0.873748 7
0.883575 0.586781 1
0.301888 0.749299 10
0.410195 0.992541 1
0.224013 0.253366 6
0.146911 0.209764 8
0.226523 0.918359 9
0.845088 0.631685 9
0.353342 0.746833 1
0.437218 0.988051 1
