n 100
m 1
tmax 1.541680
0.538661 0.217159 1
0.258340 0.087075 3
0.466926 0.270122 4
0.351387 0.000000 4
0.620591 0.397234 1
0.109214 0.185254 0
0.464361 0.146275 1
0.151025 0.008388 3
0.528249 0.168469 1
0.272153 0.131360 4
0.537198 0.308232 4
0.290262 0.000000 2
0.534302 0.167169 0
0.054533 0.087932 2
0.459899 0.118708 3
0.258069 0.018939 3
0.613355 0.213000 3
0.318232 0.079713 5
0.436235 0.298098 4
0.413197 0.004493 2
0.526699 0.362982 4
0.132187 0.000000 0
0.563348 0.152191 2
0.209184 0.096286 5
0.539560 0.364874 4
0.322061 0.108518 5
0.342003 0.245192 3
0.279064 0.000000 5
0.506367 0.332195 3
0.314920 0.000000 5
0.404180 0.260055 2
0.237425 0.018269 5
0.635367 0.206677 2
0.152433 0.000000 2
0.487242 0.240836 4
0.243445 0.084933 2
0.486131 0.217712 2
0.198069 0.000000 3
0.523301 0.337730 3
0.367326 0.000000 3
0.444003 0.156304 0
0.256849 0.088616 3
0.510639 0.319707 4
0.288836 0.019283 4
0.517981 0.127990 0
0.241998 0.013837 5
0.487530 0.292501 2
0.309564 0.069828 4
0.527601 0.273200 4
0.309226 0.053910 3
0.528982 0.062260 3
0.280696 0.000000 4
0.537657 0.322804 4
0.230939 0.000000 2
0.435815 0.021517 4
0.153387 0.203886 3
0.495042 0.200014 4
0.243280 0.075722 4
0.591353 0.305042 1
0.276238 0.018054 4
0.485475 0.165955 3
0.093486 0.000000 1
0.633827 0.264221 0
0.261402 0.000060 3
0.527173 0.235462 5
0.229882 0.000000 4
0.597432 0.297112 3
0.211380 0.013929 4
0.545600 0.212688 3
0.278502 0.000000 5
0.465207 0.279956 3
0.243206 0.210138 3
0.469257 0.254764 4
0.249362 0.066031 5
0.453020 0.363968 4
0.158806 0.000000 5
0.453526 0.225121 4
0.287905 0.000000 4
0.566191 0.280265 4
0.138056 0.000000 1
0.527643 0.134894 3
0.423494 0.000000 2
0.438995 0.337546 5
0.155424 0.000000 5
0.551316 0.245460 4
0.205391 0.000000 4
0.569532 0.242119 1
0.359852 0.000000 4
0.371989 0.214653 4
0.185554 0.108868 3
0.525524 0.310263 5
0.172327 0.156531 0
0.551530 0.313034 4
0.125300 0.106120 0
0.400587 0.257765 4
0.235086 0.000000 4
0.641477 0.201496 0
0.317623 0.045017 5
0.604176 0.359712 0
0.186842 0.030065 3
