n 250
m 1
tmax 2.997277
0.345305 0.584431 5
0.592098 0.614147 9
0.327940 0.457188 10
0.671518 0.660288 7
0.115817 0.249701 5
0.375291 0.816349 8
0.479710 0.373288 8
0.900388 0.915421 4
0.370241 0.431353 6
0.234224 0.534827 10
0.619751 0.069418 4
0.854940 0.533766 2
0.367658 0.584368 1
0.608046 0.622507 1
0.315163 0.443070 2
0.631537 0.635681 9
0.138663 0.193784 2
0.357228 0.788666 4
0.484530 0.348467 9
0.890804 0.895699 1
0.315427 0.495874 2
0.245836 0.565856 9
0.683661 0.048989 1
0.854288 0.508575 9
0.345251 0.579280 5
0.593783 0.678869 10
0.311464 0.492140 1
0.669441 0.662258 10
0.150969 0.204861 8
0.367935 0.840954 9
0.502291 0.374498 6
0.852355 0.930994 8
0.360658 0.480512 4
0.297694 0.556781 9
0.653379 0.116316 10
0.815581 0.442870 6
0.321400 0.621374 10
0.548822 0.705890 5
0.369754 0.488711 5
0.652057 0.658391 9
0.104614 0.256497 3
0.351247 0.859871 4
0.499986 0.387900 9
0.824765 0.955851 10
0.370418 0.517253 8
0.212708 0.513030 8
0.716579 0.069727 6
0.884498 0.525535 4
0.389981 0.586715 7
0.570293 0.654241 6
0.340130 0.482699 8
0.667949 0.666114 6
0.096126 0.234646 3
0.407061 0.873026 8
0.432754 0.370235 7
0.887436 0.950608 5
0.369987 0.522277 6
0.252794 0.529079 6
0.610664 0.075980 3
0.836599 0.462277 9
0.363625 0.654496 2
0.618978 0.591258 8
0.285972 0.503023 5
0.714847 0.606223 10
0.139887 0.235415 10
0.346039 0.835263 2
0.511851 0.377548 8
0.916688 0.946168 3
0.371282 0.417185 2
0.269515 0.558149 7
0.660871 0.099663 4
0.838669 0.476475 9
0.370365 0.616285 7
0.627701 0.646283 9
0.265038 0.439192 7
0.632934 0.695440 10
0.184911 0.152852 1
0.386352 0.897335 8
0.478417 0.328109 9
0.910967 0.952839 3
0.355048 0.436288 10
0.231006 0.573176 1
0.710711 0.070868 2
0.886217 0.493734 4
0.343671 0.616858 7
0.621823 0.644215 1
0.268216 0.457183 5
0.660561 0.654376 8
0.123180 0.207506 8
0.412771 0.779332 2
0.477319 0.398056 6
0.935431 0.888973 6
0.327463 0.518897 6
0.265646 0.507526 2
0.609530 0.146228 3
0.905259 0.453842 5
0.370635 0.642977 4
0.579192 0.652996 1
0.283606 0.401026 9
0.680509 0.594236 4
0.051029 0.180833 6
0.437256 0.867790 10
0.442093 0.360932 2
0.897361 0.917122 5
0.341873 0.489371 3
0.219895 0.510895 4
0.679466 0.097298 3
0.848623 0.508037 4
0.332857 0.632411 7
0.602153 0.621359 9
0.295072 0.500505 3
0.710331 0.711895 10
0.140985 0.219022 10
0.370373 0.858846 9
0.460250 0.378845 3
0.918074 0.936677 5
0.357075 0.504685 3
0.219082 0.520586 5
0.643802 0.094051 4
0.808923 0.493535 9
0.325497 0.605970 2
0.585988 0.663294 4
0.282053 0.443350 4
0.687899 0.645981 1
0.154116 0.235801 3
0.398777 0.841714 1
0.445349 0.349201 2
0.897117 0.957891 2
0.353780 0.472726 8
0.274188 0.518273 4
0.627431 0.078868 7
0.799756 0.464235 2
0.348694 0.615236 1
0.563078 0.675190 2
0.336018 0.434143 4
0.678427 0.588521 8
0.130342 0.244288 3
0.402517 0.819522 4
0.480008 0.395533 10
0.899908 0.908337 7
0.342533 0.516619 7
0.295683 0.526122 3
0.713927 0.061801 10
0.888076 0.508035 6
0.361195 0.644184 1
0.643719 0.675270 1
0.307510 0.476267 4
0.679486 0.635447 1
0.064731 0.222100 4
0.360755 0.749483 3
0.452529 0.314514 1
0.891327 0.951765 2
0.401497 0.495027 8
0.259412 0.526075 3
0.711400 0.099673 4
0.928794 0.490702 8
0.348698 0.611369 4
0.607742 0.613831 9
0.261768 0.468105 9
0.640010 0.658218 1
0.094360 0.200851 5
0.393400 0.791480 1
0.427683 0.344217 8
0.892850 0.932527 4
0.336244 0.495320 5
0.243246 0.520435 4
0.656363 0.071878 4
0.843420 0.508339 2
0.377799 0.635248 2
0.615940 0.615825 4
0.275852 0.434074 10
0.686667 0.682042 1
0.059111 0.255289 10
0.408543 0.824068 9
0.452568 0.397618 4
0.937428 0.896414 2
0.369381 0.484331 7
0.237754 0.573378 7
0.686918 0.081950 4
0.796976 0.445559 10
0.404821 0.612187 7
0.603169 0.623890 7
0.296116 0.438497 9
0.638084 0.662276 7
0.060612 0.219340 9
0.468258 0.821214 4
0.465296 0.442004 4
0.867455 0.946886 3
0.356113 0.511526 4
0.267697 0.517151 5
0.689105 0.079562 2
0.830674 0.488879 4
0.392391 0.643447 1
0.589463 0.614088 4
0.320550 0.427240 7
0.693910 0.658603 2
0.093482 0.276183 5
0.400987 0.887910 6
0.409143 0.383065 1
0.856281 0.884617 2
0.327103 0.425464 3
0.271275 0.528525 5
0.678118 0.131231 4
0.877071 0.515379 8
0.312277 0.611868 9
0.601393 0.626966 1
0.321413 0.516550 6
0.653518 0.624304 6
0.136056 0.250910 3
0.355996 0.831156 1
0.456260 0.409391 5
0.922085 0.931982 10
0.343335 0.497835 1
0.256881 0.499238 3
0.683738 0.073115 9
0.826393 0.531564 5
0.353824 0.608086 3
0.587005 0.626432 2
0.315799 0.422610 6
0.684223 0.672350 1
0.088185 0.217265 5
0.406988 0.869013 7
0.463608 0.382943 7
0.903665 0.959311 1
0.382886 0.475406 4
0.240231 0.489950 7
0.610803 0.084342 8
0.896198 0.511598 8
0.371979 0.614955 7
0.574058 0.685147 7
0.279230 0.424127 1
0.657679 0.645659 9
0.023468 0.184139 6
0.439318 0.798454 4
0.478243 0.394382 3
0.875450 0.920547 8
0.343136 0.429533 2
0.234448 0.581097 8
0.641687 0.067652 2
0.858894 0.456007 9
0.365984 0.641770 9
0.600968 0.675206 10
0.286591 0.437343 5
0.723491 0.632655 1
0.092359 0.200873 7
0.344645 0.781188 6
0.460397 0.375340 4
0.910332 0.939729 1
0.363806 0.494184 8
0.247842 0.502798 8
